t_sec,FHR,UC
0.0,118.25,9.0
0.25,118.25,8.5
0.5,116.75,7.5
0.75,116.75,7.5
1.0,115.5,7.0
1.25,115.5,7.5
1.5,115.25,7.5
1.75,115.25,7.0
2.0,114.25,7.0
2.25,114.25,6.5
2.5,114.25,7.0
2.75,111.25,7.0
3.0,111.25,8.0
3.25,110.75,8.5
3.5,110.75,9.5
3.75,110.75,9.0
4.0,110.75,8.0
4.25,110.75,8.0
4.5,110.75,8.0
4.75,111.0,8.0
5.0,111.0,8.0
5.25,111.0,7.5
5.5,109.75,7.5
5.75,109.75,7.5
6.0,108.75,7.0
6.25,108.75,6.5
6.5,109.5,6.0
6.75,109.5,6.5
7.0,113.0,8.0
7.25,113.0,8.5
7.5,112.5,9.5
7.75,112.5,10.0
8.0,114.25,10.5
8.25,114.25,10.0
8.5,114.25,9.0
8.75,115.5,8.5
9.0,115.0,8.5
9.25,115.0,8.5
9.5,115.0,8.5
9.75,116.0,8.0
10.0,116.0,7.5
10.25,114.75,7.0
10.5,114.75,7.5
10.75,111.75,8.0
11.0,111.75,9.0
11.25,111.75,9.5
11.5,111.75,10.0
11.75,111.25,10.0
12.0,111.25,10.5
12.25,111.25,10.0
12.5,108.25,9.5
12.75,108.25,8.5
13.0,109.25,8.5
13.25,109.25,8.5
13.5,110.0,8.5
13.75,110.0,8.0
14.0,110.5,7.5
14.25,110.5,6.5
14.5,111.25,6.0
14.75,111.25,5.5
15.0,113.0,5.5
15.25,113.0,5.0
15.5,116.5,5.5
15.75,116.5,6.5
16.0,119.0,7.5
16.25,119.0,8.5
16.5,121.0,9.0
16.75,121.0,9.5
17.0,122.0,8.0
17.25,122.0,7.5
17.5,122.0,7.5
17.75,122.0,7.5
18.0,120.75,7.5
18.25,120.75,7.5
18.5,120.0,7.0
18.75,120.0,6.5
19.0,118.75,6.0
19.25,118.75,5.5
19.5,115.75,5.5
19.75,115.75,6.5
20.0,113.0,7.5
20.25,113.0,8.5
20.5,112.0,9.5
20.75,112.0,10.0
21.0,112.0,10.5
21.25,111.25,12.0
21.5,111.25,12.5
21.75,112.5,12.0
22.0,112.5,11.5
22.25,114.75,10.0
22.5,114.75,9.5
22.75,115.75,9.5
23.0,115.75,9.0
23.25,114.75,8.0
23.5,114.75,7.5
23.75,114.0,6.5
24.0,114.0,6.0
24.25,114.75,5.0
24.5,114.75,4.5
24.75,115.0,4.0
25.0,115.0,4.0
25.25,115.0,3.5
25.5,115.0,3.5
25.75,115.25,3.5
26.0,115.25,3.5
26.25,114.5,3.5
26.5,114.5,4.5
26.75,114.5,5.5
27.0,113.5,6.5
27.25,113.5,7.5
27.5,113.5,8.0
27.75,113.5,8.5
28.0,115.75,8.0
28.25,115.75,6.5
28.5,117.5,6.0
28.75,117.5,6.0
29.0,119.25,6.0
29.25,119.25,6.0
29.5,121.75,6.0
29.75,121.75,5.5
30.0,123.5,5.0
30.25,123.5,4.0
30.5,125.0,3.5
30.75,126.75,4.0
31.0,126.75,5.0
31.25,128.5,6.0
31.5,128.5,7.0
31.75,129.5,8.0
32.0,129.5,8.0
32.25,125.5,6.5
32.5,125.5,5.5
32.75,123.5,5.5
33.0,123.5,5.5
33.25,121.5,5.5
33.5,121.5,5.5
33.75,120.0,5.5
34.0,120.0,5.0
34.25,119.5,4.0
34.5,119.5,4.0
34.75,118.5,3.5
35.0,118.5,3.0
35.25,120.25,3.0
35.5,120.25,3.0
35.75,121.75,4.5
36.0,121.75,5.5
36.25,122.5,6.5
36.5,122.5,6.5
36.75,122.75,5.5
37.0,122.75,4.5
