t_sec,FHR,UC
0.0,156.25,20.0
0.25,156.25,18.5
0.5,155.0,21.0
0.75,155.0,23.0
1.0,153.5,26.0
1.25,153.0,26.0
1.5,153.0,23.5
1.75,152.5,21.5
2.0,151.75,24.5
2.25,151.75,24.0
2.5,149.25,19.5
2.75,149.25,20.5
3.0,146.75,22.0
3.25,145.25,21.5
3.5,145.25,21.5
3.75,144.25,20.5
4.0,144.25,19.0
4.25,142.75,18.0
4.5,142.75,16.5
4.75,142.75,16.0
5.0,142.75,15.5
5.25,144.0,15.0
5.5,143.25,14.0
5.75,143.25,12.0
6.0,140.25,9.0
6.25,140.25,10.0
6.5,139.5,16.5
6.75,139.5,20.5
7.0,142.25,21.0
7.25,142.25,18.0
7.5,142.25,17.5
7.75,142.25,17.5
8.0,142.25,18.0
8.25,140.25,18.0
8.5,140.25,18.5
8.75,140.25,18.5
9.0,140.25,17.5
9.25,140.75,16.0
9.5,140.75,12.5
9.75,141.0,8.5
10.0,142.25,6.0
10.25,142.25,10.5
10.5,141.5,16.0
10.75,141.5,15.5
11.0,141.25,11.5
11.25,142.5,9.5
11.5,142.5,9.0
11.75,143.25,9.5
12.0,143.25,10.0
12.25,143.25,11.0
12.5,141.75,10.0
12.75,141.75,5.5
13.0,141.75,7.5
13.25,142.25,11.5
13.5,142.25,11.5
13.75,143.5,9.0
14.0,144.75,8.0
14.25,144.75,7.5
14.5,145.0,8.5
14.75,145.0,9.5
15.0,145.25,10.5
15.25,145.25,12.0
15.5,145.25,11.0
15.75,145.25,10.0
16.0,146.5,10.0
16.25,145.75,10.5
16.5,145.75,10.0
16.75,145.0,9.5
17.0,145.0,9.5
17.25,145.0,10.5
17.5,144.5,7.5
17.75,144.5,4.5
18.0,143.5,4.5
18.25,143.5,3.0
18.5,142.25,5.5
18.75,142.25,10.5
19.0,143.25,10.5
19.25,142.75,7.0
19.5,142.75,9.0
19.75,141.75,10.5
20.0,141.75,10.5
20.25,142.75,12.0
20.5,143.0,13.0
20.75,143.0,15.0
21.0,142.75,15.0
21.25,142.75,15.0
21.5,143.0,16.0
21.75,142.25,16.5
22.0,142.25,14.5
22.25,142.25,12.0
22.5,142.0,17.5
22.75,141.5,18.5
23.0,141.5,13.5
23.25,141.75,11.5
23.5,141.75,9.5
23.75,142.5,10.5
24.0,143.5,14.0
24.25,143.5,15.0
24.5,144.25,15.0
24.75,144.25,12.0
25.0,144.75,6.0
25.25,145.25,4.5
25.5,145.25,4.5
25.75,146.5,5.0
26.0,146.5,7.0
26.25,146.5,12.5
26.5,146.0,15.5
26.75,146.0,9.5
27.0,144.25,5.5
27.25,144.25,4.0
27.5,140.75,3.0
27.75,140.75,4.0
28.0,139.5,7.0
28.25,140.25,7.0
28.5,140.25,5.0
28.75,143.0,4.0
29.0,143.0,1.5
29.25,143.5,2.0
29.5,143.5,9.0
29.75,146.0,11.0
30.0,146.0,13.0
30.25,146.5,15.0
30.5,146.5,14.0
30.75,147.5,13.5
31.0,147.5,13.5
31.25,149.25,13.0
31.5,149.25,13.0
31.75,148.75,11.5
32.0,148.75,10.5
32.25,148.75,14.0
32.5,151.0,19.0
32.75,151.25,21.5
33.0,151.25,20.0
33.25,151.75,16.5
33.5,151.75,15.0
33.75,150.5,15.5
34.0,149.75,16.0
34.25,149.75,14.0
34.5,150.0,12.5
34.75,150.0,12.5
35.0,150.0,15.0
35.25,150.25,17.0
35.5,150.25,16.5
35.75,150.5,16.0
36.0,150.5,15.5
36.25,150.5,15.5
36.5,150.5,16.0
36.75,150.5,17.0
37.0,150.5,18.0
37.25,149.0,19.0
37.5,148.5,19.0
37.75,148.5,18.5
38.0,146.75,18.0
38.25,146.75,17.5
38.5,146.5,17.5
38.75,146.5,18.0
39.0,146.5,18.0
39.25,146.5,17.0
39.5,146.5,17.5
39.75,148.75,17.5
40.0,150.0,16.0
40.25,150.0,16.5
40.5,150.0,16.5
40.75,150.25,14.5
41.0,150.25,18.0
41.25,150.0,18.5
41.5,150.0,17.0
41.75,150.0,19.0
42.0,149.0,20.0
42.25,149.0,20.0
42.5,148.5,20.5
42.75,148.5,20.5
43.0,148.5,20.5
43.25,148.5,19.0
43.5,148.5,19.0
43.75,147.5,21.0
44.0,146.5,22.5
44.25,146.5,23.0
44.5,148.25,21.5
44.75,149.5,20.5
45.0,149.5,20.5
45.25,148.75,20.5
45.5,148.75,20.5
45.75,148.0,20.5
46.0,148.0,20.5
46.25,147.75,20.5
46.5,147.75,20.0
46.75,146.75,19.0
47.0,146.75,18.0
47.25,147.75,17.5
47.5,147.75,17.0
47.75,148.25,16.0
48.0,147.25,16.0
48.25,147.25,15.0
48.5,146.75,14.0
48.75,146.75,14.0
49.0,145.75,16.0
49.25,145.75,17.0
49.5,145.75,18.0
49.75,145.5,19.5
50.0,145.5,20.0
50.25,144.5,20.5
50.5,143.5,21.0
50.75,143.5,22.0
51.0,144.5,23.5
51.25,144.5,24.0
51.5,145.25,24.0
51.75,145.5,23.5
52.0,145.5,22.5
52.25,146.0,22.0
52.5,146.0,21.5
52.75,147.0,21.0
53.0,147.75,20.0
53.25,147.75,19.5
53.5,149.5,18.5
53.75,150.25,20.0
54.0,150.25,21.0
54.25,150.25,21.5
54.5,150.25,22.0
54.75,150.25,22.5
55.0,149.0,23.0
55.25,149.0,24.0
55.5,147.75,24.5
55.75,147.75,25.0
56.0,146.25,25.5
56.25,144.25,25.5
56.5,144.25,25.5
56.75,141.0,25.5
57.0,141.0,25.0
57.25,142.0,25.0
57.5,142.5,24.5
57.75,142.5,23.5
58.0,141.75,22.5
58.25,141.75,22.0
58.5,142.0,21.5
58.75,142.0,20.0
59.0,142.0,19.5
59.25,142.0,20.0
59.5,142.0,20.5
59.75,142.0,21.0
60.0,142.0,20.5
60.25,142.0,18.5
60.5,142.0,17.5
60.75,142.0,17.0
61.0,142.0,17.5
61.25,0.0,18.5
61.5,0.0,17.0
61.75,0.0,17.0
62.0,0.0,18.5
62.25,0.0,22.0
62.5,0.0,24.5
62.75,0.0,24.5
63.0,0.0,23.5
63.25,0.0,24.5
63.5,153.25,26.0
63.75,153.25,27.5
64.0,153.0,29.0
64.25,153.0,30.0
64.5,153.25,31.0
64.75,153.25,32.0
65.0,153.25,32.0
65.25,152.25,32.0
65.5,152.25,31.0
65.75,151.25,28.0
66.0,151.0,26.5
66.25,151.0,27.0
66.5,151.5,26.5
66.75,152.75,26.5
67.0,152.75,26.5
67.25,152.5,26.5
67.5,152.0,26.5
67.75,152.0,26.0
68.0,151.5,25.5
68.25,151.5,26.5
68.5,150.5,26.5
68.75,149.0,27.0
69.0,149.0,27.0
69.25,146.75,27.0
69.5,146.75,25.5
69.75,145.0,24.5
70.0,143.25,24.5
70.25,143.25,24.0
70.5,142.0,23.5
70.75,142.0,23.5
71.0,142.25,24.0
71.25,141.0,25.0
71.5,141.0,25.5
71.75,136.25,25.5
72.0,136.25,26.0
72.25,135.5,26.5
72.5,135.5,27.0
72.75,135.5,27.0
73.0,135.5,28.0
73.25,129.0,27.5
73.5,126.25,27.0
73.75,126.25,25.5
74.0,126.75,24.0
74.25,126.75,25.0
74.5,129.5,21.5
74.75,129.5,19.5
