t_sec,FHR,UC
0.0,130.0,38.5
0.25,130.0,39.5
0.5,130.25,38.5
0.75,130.25,36.5
1.0,131.0,34.5
1.25,131.0,34.5
1.5,131.25,37.0
1.75,131.25,39.0
2.0,131.5,37.5
2.25,131.5,37.5
2.5,131.5,35.0
2.75,131.5,35.0
3.0,131.5,36.0
3.25,119.5,38.5
3.5,119.5,38.0
3.75,119.5,37.5
4.0,119.5,35.0
4.25,119.5,34.0
4.5,119.5,35.5
4.75,119.5,36.5
5.0,119.5,35.0
5.25,119.5,36.5
5.5,119.5,33.0
5.75,119.5,32.5
6.0,119.5,34.0
6.25,0.0,35.0
6.5,0.0,34.5
6.75,0.0,33.5
7.0,0.0,31.0
7.25,0.0,32.0
7.5,143.25,33.0
7.75,143.25,34.0
8.0,142.75,33.0
8.25,142.75,33.0
8.5,142.75,30.0
8.75,142.75,28.5
9.0,142.75,29.5
9.25,142.75,30.5
9.5,142.75,32.0
9.75,144.25,30.0
10.0,143.75,31.5
10.25,143.75,29.0
10.5,144.5,28.5
10.75,144.5,30.0
11.0,145.0,32.0
11.25,145.0,31.5
11.5,145.25,30.5
11.75,145.5,29.0
12.0,145.5,28.0
12.25,144.5,28.5
12.5,143.25,31.5
12.75,143.25,32.5
13.0,143.25,31.0
13.25,143.25,30.5
13.5,143.25,28.0
13.75,143.0,27.5
14.0,143.0,26.5
14.25,143.25,26.5
14.5,143.25,27.5
14.75,143.0,28.0
15.0,143.25,29.5
15.25,143.25,30.0
15.5,143.25,28.5
15.75,143.25,26.5
16.0,142.75,27.0
16.25,142.0,28.0
16.5,142.0,29.5
16.75,142.25,29.0
17.0,142.25,27.5
17.25,142.0,27.0
17.5,140.5,27.5
17.75,140.5,29.5
18.0,139.25,28.0
18.25,139.25,28.5
18.5,137.75,27.5
18.75,137.75,28.0
19.0,137.5,28.5
19.25,137.5,29.0
19.5,137.5,28.0
19.75,138.25,26.0
20.0,138.25,26.5
20.25,138.5,28.0
20.5,138.5,29.5
20.75,138.75,27.5
21.0,137.5,25.5
21.25,137.5,25.0
21.5,137.25,27.0
21.75,137.25,29.0
22.0,138.0,27.0
22.25,138.0,27.0
22.5,137.75,25.0
22.75,139.25,25.5
23.0,139.25,28.0
23.25,138.5,27.5
23.5,138.5,27.0
23.75,136.75,26.0
24.0,136.75,26.0
24.25,135.25,27.5
24.5,135.25,28.0
24.75,134.75,26.5
25.0,132.25,26.0
25.25,132.25,25.0
25.5,132.5,26.5
25.75,132.5,28.5
26.0,132.5,28.0
26.25,132.5,26.5
26.5,134.25,26.0
26.75,134.25,25.0
27.0,135.0,26.0
27.25,135.75,28.0
27.5,135.75,27.5
27.75,136.75,27.0
28.0,136.75,25.5
28.25,138.25,24.5
28.5,138.25,25.5
28.75,138.0,27.5
29.0,138.5,28.0
29.25,138.5,27.0
29.5,138.75,25.5
29.75,138.75,25.0
30.0,140.25,25.0
30.25,140.25,25.5
30.5,140.25,26.0
30.75,140.75,26.0
31.0,140.75,23.5
31.25,140.75,22.5
31.5,140.25,22.0
31.75,140.25,22.5
32.0,141.5,23.5
32.25,141.5,24.5
32.5,142.5,25.0
32.75,142.5,26.0
33.0,143.25,28.5
33.25,144.25,28.0
33.5,144.25,27.5
33.75,144.5,27.5
34.0,145.0,27.5
34.25,145.0,28.0
34.5,144.75,27.5
34.75,144.75,25.5
35.0,146.5,26.0
35.25,146.5,29.0
35.5,146.25,30.5
35.75,146.25,30.0
36.0,147.0,26.5
36.25,147.0,25.0
36.5,147.0,23.5
36.75,147.0,23.5
37.0,147.0,23.0
37.25,147.0,23.0
37.5,147.0,23.0
37.75,145.0,23.5
38.0,145.0,22.5
38.25,145.0,22.5
38.5,145.0,23.0
38.75,144.5,22.5
39.0,144.25,22.0
39.25,144.25,23.0
39.5,143.0,21.5
39.75,143.0,20.5
40.0,142.0,19.5
40.25,141.0,19.0
40.5,141.0,18.0
40.75,141.75,19.0
41.0,141.75,20.0
41.25,141.0,17.5
41.5,141.0,14.5
41.75,140.25,13.0
42.0,141.75,13.0
42.25,141.75,12.5
42.5,142.0,11.5
42.75,142.25,13.0
43.0,142.25,14.5
43.25,142.5,14.5
43.5,142.5,13.5
43.75,142.5,12.0
44.0,142.5,13.0
44.25,142.25,13.5
44.5,142.25,13.0
44.75,142.25,13.0
45.0,142.75,13.0
45.25,142.75,13.5
45.5,142.5,13.5
45.75,143.0,13.0
46.0,143.0,12.5
46.25,143.5,12.5
46.5,143.0,12.5
46.75,143.0,13.0
47.0,144.25,12.5
47.25,144.75,12.5
47.5,145.25,12.0
47.75,145.25,12.0
48.0,145.25,12.0
48.25,145.75,10.5
48.5,145.75,10.0
48.75,145.75,11.0
49.0,145.75,12.5
49.25,145.75,14.0
49.5,145.75,14.5
49.75,145.75,15.5
50.0,145.75,14.5
50.25,145.75,13.0
50.5,145.75,11.5
50.75,145.75,13.5
51.0,145.75,15.0
51.25,145.75,16.0
51.5,146.0,15.0
51.75,146.0,15.5
52.0,0.0,15.0
52.25,0.0,14.5
52.5,0.0,14.0
52.75,0.0,16.0
53.0,0.0,17.5
53.25,0.0,19.5
53.5,0.0,16.5
53.75,0.0,16.5
54.0,0.0,15.0
54.25,0.0,14.5
54.5,0.0,13.5
54.75,0.0,15.0
55.0,0.0,17.5
55.25,0.0,19.0
55.5,0.0,19.5
55.75,0.0,20.0
56.0,0.0,18.0
56.25,0.0,15.5
56.5,0.0,14.5
56.75,0.0,14.0
57.0,0.0,14.0
57.25,0.0,14.0
57.5,0.0,13.5
57.75,141.25,13.5
58.0,141.25,13.0
58.25,140.75,11.5
58.5,140.75,11.0
58.75,140.75,11.0
59.0,140.75,12.0
59.25,140.75,13.0
59.5,141.0,14.5
59.75,141.0,16.0
60.0,141.0,15.0
60.25,141.0,14.0
60.5,140.75,14.5
60.75,140.75,13.5
61.0,140.75,14.0
61.25,140.75,13.5
61.5,0.0,14.0
61.75,0.0,13.5
62.0,0.0,14.0
62.25,0.0,15.0
62.5,0.0,16.0
62.75,140.5,15.5
63.0,140.5,14.5
63.25,141.25,13.5
63.5,139.25,12.5
63.75,139.25,12.5
64.0,138.5,11.5
64.25,138.5,13.5
64.5,138.5,17.5
64.75,138.5,18.5
65.0,137.75,18.0
65.25,138.75,15.0
65.5,138.75,14.0
65.75,137.5,13.5
66.0,137.5,13.0
66.25,137.5,15.0
66.5,137.5,18.5
66.75,137.0,19.5
67.0,135.0,20.0
67.25,135.0,20.5
67.5,133.5,22.5
67.75,133.5,26.0
68.0,130.75,28.5
68.25,130.75,30.5
68.5,129.25,28.0
68.75,129.25,24.5
69.0,110.75,24.0
69.25,110.75,23.0
69.5,113.5,23.0
69.75,113.5,23.0
70.0,114.0,22.0
70.25,118.5,21.0
70.5,118.5,18.0
70.75,119.5,16.5
71.0,119.5,16.0
71.25,119.5,14.0
71.5,119.5,13.5
71.75,119.5,14.5
72.0,119.5,17.5
72.25,119.25,19.0
72.5,119.25,18.5
72.75,119.5,20.0
73.0,119.5,21.0
73.25,132.75,21.5
73.5,134.25,22.0
73.75,134.25,20.5
74.0,134.25,21.5
74.25,134.25,25.0
74.5,135.0,27.0
74.75,135.0,24.5
75.0,135.0,28.5
75.25,135.0,27.5
75.5,135.0,28.0
75.75,134.75,31.5
76.0,134.75,28.0
76.25,134.75,26.5
76.5,134.75,30.5
76.75,134.75,28.0
77.0,0.0,29.5
77.25,0.0,30.5
77.5,0.0,28.5
77.75,0.0,32.5
78.0,0.0,32.0
78.25,0.0,29.5
78.5,0.0,32.0
78.75,0.0,29.5
79.0,0.0,28.5
79.25,0.0,32.5
79.5,0.0,30.0
79.75,136.75,29.5
80.0,136.75,32.0
80.25,140.0,34.0
80.5,139.25,29.5
80.75,139.25,30.5
81.0,140.25,33.0
81.25,140.25,30.0
81.5,140.75,28.5
81.75,140.25,29.0
82.0,140.25,31.5
82.25,140.5,33.5
82.5,140.5,31.0
82.75,142.0,29.0
83.0,142.0,32.0
83.25,142.0,34.5
83.5,142.0,30.0
83.75,142.0,30.5
84.0,141.5,33.5
84.25,141.5,31.5
84.5,140.75,31.0
84.75,139.5,35.0
85.0,139.5,34.0
85.25,139.5,32.0
85.5,139.5,35.0
85.75,137.75,36.5
86.0,138.5,32.5
86.25,138.5,32.5
86.5,137.0,37.0
86.75,137.0,35.0
87.0,136.0,32.5
87.25,136.0,34.5
87.5,135.75,37.0
87.75,135.75,34.5
88.0,135.25,36.5
88.25,135.0,36.0
88.5,135.0,34.5
88.75,134.75,37.5
89.0,134.75,36.0
89.25,134.0,34.5
89.5,134.0,38.5
89.75,132.75,37.5
90.0,133.5,35.0
90.25,133.5,38.5
90.5,134.0,39.0
90.75,134.0,37.0
91.0,133.75,38.5
91.25,133.75,41.5
91.5,136.0,40.5
91.75,136.0,38.0
92.0,135.0,40.5
92.25,134.75,44.0
92.5,134.75,40.0
92.75,134.75,38.0
93.0,135.0,41.0
93.25,135.0,44.5
93.5,135.75,42.5
93.75,134.25,39.5
94.0,134.25,40.0
94.25,133.25,44.5
94.5,133.25,43.5
94.75,135.0,41.0
95.0,135.0,39.5
95.25,135.75,41.5
95.5,136.75,47.0
95.75,136.75,50.5
96.0,135.5,49.0
96.25,135.5,43.0
96.5,138.25,42.0
96.75,138.25,40.5
97.0,138.25,40.5
97.25,138.25,45.0
97.5,138.25,47.0
97.75,138.25,41.0
98.0,138.25,39.0
98.25,138.25,38.0
98.5,138.25,39.0
98.75,138.25,42.5
99.0,138.25,39.5
99.25,138.25,37.0
99.5,138.25,36.5
99.75,138.25,39.5
100.0,139.0,41.5
100.25,139.0,38.0
100.5,138.75,39.0
100.75,138.75,42.0
101.0,138.75,37.5
101.25,139.0,41.5
101.5,139.0,40.0
101.75,139.0,37.0
102.0,139.0,44.0
102.25,139.0,40.5
102.5,139.0,36.0
102.75,139.0,42.5
103.0,0.0,38.5
103.25,0.0,36.5
103.5,0.0,39.5
103.75,0.0,45.0
104.0,0.0,41.0
104.25,0.0,37.0
104.5,0.0,38.5
104.75,143.0,43.5
105.0,143.0,43.0
105.25,142.5,39.0
105.5,142.5,36.5
105.75,143.25,35.5
106.0,143.25,36.0
106.25,142.5,35.0
106.5,141.75,34.0
106.75,141.75,36.5
107.0,139.75,39.5
107.25,139.75,41.0
107.5,139.75,38.5
107.75,137.75,35.0
108.0,137.75,35.5
108.25,138.0,32.5
108.5,138.0,33.0
108.75,138.0,34.5
109.0,138.0,36.5
109.25,138.0,38.5
109.5,138.0,39.5
109.75,138.0,35.0
110.0,138.0,34.0
110.25,138.0,34.0
110.5,138.0,32.5
110.75,138.0,32.0
111.0,138.0,34.0
111.25,138.0,37.0
111.5,138.0,39.0
