t_sec,FHR,UC
0.0,96.0,2.0
0.25,96.0,2.0
0.5,98.0,2.0
0.75,98.0,2.0
1.0,95.0,2.0
1.25,95.0,2.0
1.5,95.0,2.0
1.75,92.0,2.0
2.0,92.0,2.0
2.25,92.0,2.0
2.5,92.0,2.0
2.75,92.0,2.0
3.0,92.0,2.0
3.25,92.0,2.0
3.5,92.0,2.0
3.75,94.0,2.0
4.0,94.0,2.0
4.25,94.0,2.0
4.5,94.0,2.0
4.75,94.0,2.0
5.0,93.0,2.0
5.25,93.0,2.0
5.5,94.0,2.0
5.75,94.0,2.0
6.0,94.0,2.0
6.25,95.0,2.0
6.5,95.0,2.0
6.75,97.0,2.0
7.0,97.0,2.0
7.25,97.0,2.0
7.5,98.0,2.0
7.75,98.0,2.0
8.0,96.0,2.0
8.25,96.0,2.0
8.5,96.0,2.0
8.75,96.0,2.0
9.0,96.0,2.0
9.25,99.0,2.0
9.5,99.0,2.0
9.75,99.0,2.0
10.0,97.0,2.0
10.25,97.0,2.0
10.5,98.0,2.0
10.75,98.0,2.0
11.0,98.0,2.0
11.25,98.0,2.0
11.5,98.0,2.0
11.75,98.0,2.0
12.0,98.0,2.0
12.25,98.0,2.0
12.5,97.0,2.0
12.75,97.0,2.0
13.0,98.0,2.0
13.25,98.0,2.0
13.5,98.0,2.0
13.75,98.0,2.0
14.0,98.0,2.0
14.25,99.0,2.0
14.5,99.0,2.0
14.75,96.0,2.0
15.0,96.0,2.0
15.25,96.0,2.0
15.5,93.0,2.0
15.75,93.0,2.0
16.0,94.0,2.0
16.25,94.0,2.0
16.5,94.0,2.0
16.75,92.0,2.0
17.0,92.0,2.0
17.25,101.0,2.0
17.5,101.0,2.0
17.75,101.0,2.0
18.0,105.0,2.0
18.25,105.0,2.0
18.5,104.0,2.0
18.75,104.0,2.0
19.0,101.0,2.0
19.25,101.0,2.0
19.5,101.0,2.0
19.75,102.0,2.0
20.0,102.0,2.0
20.25,103.0,2.0
20.5,103.0,2.0
20.75,102.0,2.0
21.0,102.0,2.0
21.25,102.0,2.0
21.5,102.0,2.0
21.75,102.0,2.0
22.0,100.0,2.0
22.25,100.0,2.0
22.5,100.0,2.0
22.75,100.0,2.0
23.0,100.0,2.0
23.25,99.0,2.0
23.5,99.0,2.0
23.75,99.0,2.0
24.0,99.0,2.0
24.25,99.0,2.0
24.5,98.0,2.0
24.75,98.0,2.0
25.0,98.0,2.0
25.25,98.0,2.0
25.5,98.0,2.0
25.75,99.0,2.0
