t_sec,FHR,UC
0.0,130.75,3.5
0.25,130.25,3.5
0.5,129.5,3.5
0.75,129.5,3.5
1.0,129.0,3.5
1.25,129.0,3.5
1.5,129.25,3.5
1.75,129.25,3.5
2.0,130.0,4.0
2.25,130.0,4.0
2.5,131.0,4.0
2.75,131.0,3.5
3.0,132.0,3.5
3.25,132.25,3.5
3.5,132.25,3.5
3.75,132.25,3.5
4.0,132.25,3.0
4.25,133.5,3.5
4.5,133.5,3.0
4.75,134.25,3.0
5.0,134.25,3.0
5.25,134.25,3.0
5.5,134.25,3.0
5.75,134.25,3.5
6.0,134.25,4.0
6.25,134.25,3.5
6.5,134.0,3.5
6.75,134.0,3.5
7.0,134.0,3.5
7.25,134.25,3.5
7.5,134.25,3.5
7.75,135.0,3.5
8.0,135.0,3.5
8.25,135.25,3.5
8.5,135.25,3.5
8.75,136.0,3.0
9.0,136.5,3.0
9.25,136.5,3.0
9.5,136.75,2.5
9.75,136.75,2.5
10.0,137.5,3.0
10.25,137.5,3.0
10.5,138.25,3.0
10.75,139.0,3.0
11.0,139.0,2.5
11.25,139.75,2.5
11.5,139.75,2.5
11.75,139.75,3.0
12.0,139.75,3.0
12.25,139.75,3.5
12.5,140.75,4.0
12.75,140.75,3.5
13.0,142.0,3.5
13.25,142.0,3.5
13.5,142.25,3.5
13.75,142.5,3.5
14.0,142.5,3.5
14.25,143.0,3.5
14.5,143.0,3.5
14.75,143.0,3.5
15.0,141.75,3.5
15.25,141.75,3.0
15.5,139.25,3.0
15.75,139.25,3.0
16.0,138.25,3.0
16.25,138.25,3.5
16.5,133.5,3.5
16.75,133.5,3.5
17.0,131.5,3.5
17.25,131.25,3.0
17.5,131.25,3.0
17.75,130.25,3.0
18.0,130.25,3.0
18.25,130.5,3.0
18.5,130.5,3.0
18.75,131.5,3.0
19.0,131.5,2.5
19.25,135.0,2.5
19.5,135.75,3.0
19.75,135.75,3.0
20.0,137.0,3.0
20.25,137.0,3.0
20.5,137.25,2.5
20.75,137.25,2.5
21.0,137.0,2.5
21.25,137.0,2.5
21.5,137.0,2.5
21.75,137.0,2.5
22.0,137.0,2.5
22.25,136.0,2.5
22.5,136.0,3.0
22.75,135.0,3.0
23.0,135.0,3.0
23.25,132.75,3.0
23.5,131.5,3.0
23.75,131.5,3.0
24.0,131.5,3.0
24.25,131.5,3.5
24.5,132.0,3.0
24.75,132.0,3.0
25.0,132.25,3.0
25.25,132.25,3.0
25.5,131.5,3.0
25.75,130.0,3.0
26.0,130.0,3.0
26.25,129.0,3.5
26.5,129.0,4.0
26.75,130.25,4.5
27.0,130.25,4.5
27.25,131.25,4.5
27.5,131.25,4.5
27.75,132.0,5.0
28.0,132.0,5.0
28.25,132.75,5.0
28.5,132.75,5.5
28.75,132.75,5.5
29.0,132.5,5.5
29.25,132.5,5.5
29.5,132.0,5.5
29.75,132.0,5.5
30.0,132.0,5.5
30.25,132.0,5.5
30.5,132.0,6.0
30.75,132.5,6.0
31.0,132.5,6.0
31.25,133.5,6.0
31.5,133.5,6.5
31.75,133.5,7.0
32.0,133.5,7.5
32.25,134.0,8.0
32.5,134.0,8.0
32.75,134.25,8.5
33.0,135.0,8.5
33.25,135.0,9.0
33.5,135.25,9.5
33.75,135.25,10.0
34.0,135.75,10.5
34.25,135.75,10.5
34.5,135.75,11.0
34.75,135.75,12.5
35.0,135.75,13.0
35.25,135.75,13.0
35.5,135.75,13.5
35.75,135.5,14.5
36.0,135.5,14.5
36.25,135.25,15.0
36.5,135.25,15.5
36.75,136.0,16.5
37.0,136.75,17.0
37.25,136.75,18.0
37.5,137.0,18.5
37.75,137.0,19.5
38.0,137.0,20.0
38.25,137.0,20.5
38.5,138.0,21.0
38.75,139.0,22.0
39.0,139.0,22.5
39.25,140.25,23.0
39.5,140.25,23.5
39.75,141.5,24.0
40.0,142.0,24.5
40.25,142.0,25.0
40.5,142.75,25.0
40.75,142.75,25.5
41.0,143.5,26.0
41.25,144.0,27.0
41.5,144.0,28.5
41.75,144.5,29.5
42.0,144.5,31.0
42.25,145.25,31.0
42.5,147.25,30.5
42.75,147.25,30.5
43.0,148.0,30.5
43.25,148.25,31.0
43.5,148.25,31.0
43.75,148.75,32.0
44.0,148.75,32.0
44.25,148.75,32.5
44.5,147.75,33.5
44.75,147.75,34.5
45.0,146.75,34.5
45.25,146.75,34.5
45.5,146.25,35.0
45.75,146.5,35.0
46.0,146.5,35.5
46.25,146.75,35.5
46.5,147.25,36.0
46.75,147.25,36.5
47.0,147.5,37.0
47.25,147.5,37.5
47.5,147.25,39.0
47.75,148.0,39.5
48.0,148.0,39.5
48.25,147.75,39.5
48.5,147.75,39.5
48.75,148.0,39.5
49.0,147.25,40.0
49.25,147.25,40.5
49.5,147.25,40.5
49.75,147.0,41.0
50.0,147.0,41.0
50.25,146.25,41.5
50.5,146.25,42.5
50.75,145.75,43.5
51.0,144.5,44.0
51.25,144.5,44.0
51.5,144.0,44.0
51.75,144.0,43.5
52.0,143.25,43.5
52.25,142.25,43.5
52.5,142.25,43.5
