t_sec,FHR,UC
0.0,165.75,47.0
0.25,166.75,47.0
0.5,166.75,47.0
0.75,166.75,47.0
1.0,166.75,47.0
1.25,166.75,47.0
1.5,166.75,47.0
1.75,167.5,47.0
2.0,166.75,46.0
2.25,166.75,46.0
2.5,167.5,46.0
2.75,166.75,46.0
3.0,166.75,45.0
3.25,167.5,45.0
3.5,166.75,45.0
3.75,167.5,45.0
4.0,167.5,45.0
4.25,167.5,45.0
4.5,168.5,46.0
4.75,168.5,46.0
5.0,167.5,47.0
5.25,167.5,47.0
5.5,167.5,47.0
5.75,168.5,47.0
6.0,168.5,47.0
6.25,168.5,47.0
6.5,168.5,46.0
6.75,168.5,46.0
7.0,168.5,47.0
7.25,168.5,47.0
7.5,168.5,47.0
7.75,169.5,47.0
8.0,169.5,47.0
8.25,169.5,47.0
8.5,169.5,47.0
8.75,169.5,47.0
9.0,169.5,47.0
9.25,169.5,47.0
9.5,170.5,46.0
9.75,170.5,46.0
10.0,169.5,46.0
10.25,170.5,46.0
10.5,170.5,46.0
10.75,170.5,46.0
11.0,171.5,45.0
11.25,171.5,45.0
11.5,171.5,45.0
11.75,171.5,45.0
12.0,171.5,45.0
12.25,172.5,45.0
12.5,172.5,44.0
12.75,172.5,44.0
13.0,172.5,44.0
13.25,172.5,44.0
13.5,172.5,44.0
13.75,172.5,44.0
14.0,173.5,45.0
14.25,173.5,45.0
14.5,172.5,45.0
14.75,172.5,45.0
15.0,172.5,45.0
15.25,173.5,45.0
15.5,172.5,45.0
15.75,173.5,45.0
16.0,173.5,45.0
16.25,173.5,45.0
16.5,173.5,45.0
16.75,173.5,45.0
17.0,173.5,45.0
17.25,173.5,45.0
17.5,173.5,45.0
17.75,173.5,45.0
18.0,173.5,45.0
18.25,174.5,45.0
18.5,173.5,46.0
18.75,173.5,46.0
19.0,174.5,46.0
19.25,173.5,46.0
19.5,173.5,46.0
19.75,174.5,46.0
20.0,173.5,46.0
20.25,173.5,46.0
20.5,173.5,46.0
20.75,173.5,46.0
21.0,173.5,46.0
21.25,173.5,46.0
21.5,173.5,46.0
21.75,173.5,46.0
22.0,172.5,46.0
22.25,172.5,46.0
22.5,172.5,47.0
22.75,172.5,47.0
23.0,172.5,46.0
23.25,172.5,46.0
23.5,171.5,38.0
23.75,171.5,38.0
24.0,171.5,23.0
24.25,171.5,23.0
24.5,169.5,13.0
24.75,168.5,13.0
25.0,168.5,10.0
25.25,168.5,10.0
25.5,167.5,14.0
25.75,167.5,14.0
26.0,167.5,16.0
26.25,166.75,16.0
26.5,166.75,20.0
26.75,166.75,20.0
27.0,166.75,25.0
27.25,166.75,25.0
27.5,165.75,25.0
27.75,166.75,25.0
28.0,165.75,24.0
28.25,165.75,24.0
28.5,165.75,20.0
28.75,165.75,20.0
29.0,165.75,16.0
29.25,165.75,16.0
29.5,166.75,15.0
29.75,166.75,15.0
30.0,165.75,16.0
30.25,164.75,16.0
30.5,164.75,16.0
