t_sec,FHR,UC
0.0,148.5,17.0
0.25,149.25,17.0
0.5,149.25,15.0
0.75,150.0,15.0
1.0,150.0,14.0
1.25,149.25,14.0
1.5,150.0,15.0
1.75,150.0,15.0
2.0,150.0,17.0
2.25,150.0,17.0
2.5,150.0,22.0
2.75,150.0,22.0
3.0,150.0,25.0
3.25,150.75,25.0
3.5,150.75,23.0
3.75,150.75,23.0
4.0,150.75,20.0
4.25,150.0,20.0
4.5,150.0,17.0
4.75,150.75,17.0
5.0,150.75,16.0
5.25,150.75,16.0
5.5,150.75,15.0
5.75,150.75,15.0
6.0,150.75,18.0
6.25,150.0,18.0
6.5,150.0,23.0
6.75,150.0,23.0
7.0,150.0,25.0
7.25,150.75,25.0
7.5,150.0,21.0
7.75,150.0,21.0
8.0,150.0,18.0
8.25,150.0,18.0
8.5,150.0,16.0
8.75,150.0,16.0
9.0,150.0,15.0
9.25,150.0,15.0
9.5,150.0,15.0
9.75,150.0,15.0
10.0,150.75,18.0
10.25,150.0,18.0
10.5,150.0,22.0
10.75,150.0,22.0
11.0,150.0,23.0
11.25,150.75,23.0
11.5,150.0,19.0
11.75,150.0,19.0
12.0,150.75,16.0
12.25,151.5,16.0
12.5,151.5,14.0
12.75,150.75,14.0
13.0,150.75,14.0
13.25,151.5,14.0
13.5,150.75,18.0
13.75,150.75,18.0
14.0,150.75,23.0
14.25,150.75,23.0
14.5,150.75,24.0
14.75,150.75,24.0
15.0,150.75,20.0
15.25,150.75,20.0
15.5,150.0,17.0
15.75,150.0,17.0
16.0,150.0,15.0
16.25,150.0,15.0
16.5,150.0,14.0
16.75,150.0,14.0
17.0,150.0,15.0
17.25,148.5,15.0
17.5,149.25,18.0
17.75,149.25,18.0
18.0,148.5,22.0
18.25,148.5,22.0
18.5,148.5,22.0
18.75,147.75,22.0
19.0,147.75,19.0
19.25,148.5,19.0
19.5,147.75,15.0
19.75,147.75,15.0
20.0,147.75,14.0
20.25,147.75,14.0
20.5,147.75,13.0
20.75,147.75,13.0
21.0,147.75,13.0
21.25,148.5,13.0
21.5,147.75,16.0
21.75,147.75,16.0
22.0,147.75,18.0
22.25,147.75,18.0
22.5,148.5,18.0
22.75,148.5,18.0
23.0,148.5,14.0
23.25,149.25,14.0
23.5,148.5,12.0
23.75,148.5,12.0
24.0,150.0,12.0
24.25,150.0,12.0
24.5,149.25,13.0
24.75,150.0,13.0
25.0,150.0,14.0
25.25,150.0,14.0
25.5,150.75,14.0
25.75,150.75,14.0
26.0,150.75,13.0
26.25,150.75,13.0
26.5,151.5,13.0
26.75,151.5,13.0
27.0,151.5,12.0
27.25,150.75,12.0
27.5,151.5,11.0
27.75,151.5,11.0
28.0,150.75,10.0
28.25,150.75,10.0
28.5,151.5,9.0
28.75,151.5,9.0
29.0,151.5,9.0
29.25,151.5,9.0
29.5,150.0,8.0
29.75,150.0,8.0
30.0,150.75,8.0
30.25,150.0,8.0
30.5,150.0,8.0
30.75,150.0,8.0
31.0,150.0,8.0
31.25,148.5,8.0
31.5,147.75,8.0
31.75,147.75,8.0
32.0,147.75,7.0
32.25,147.75,7.0
32.5,146.25,6.0
32.75,146.25,6.0
33.0,146.25,5.0
33.25,145.75,5.0
33.5,145.75,4.0
33.75,145.75,4.0
34.0,145.0,4.0
34.25,145.0,4.0
34.5,144.25,5.0
34.75,144.25,5.0
35.0,144.25,6.0
35.25,141.5,6.0
35.5,141.5,6.0
35.75,141.5,6.0
36.0,141.5,5.0
36.25,139.5,5.0
36.5,140.25,5.0
36.75,140.25,5.0
37.0,139.5,5.0
37.25,139.5,5.0
37.5,139.0,6.0
37.75,140.25,6.0
38.0,140.25,6.0
38.25,139.5,6.0
38.5,139.5,7.0
38.75,140.25,7.0
39.0,140.25,6.0
39.25,141.5,6.0
39.5,142.25,4.0
39.75,142.25,4.0
40.0,142.25,6.0
40.25,142.25,6.0
40.5,143.5,8.0
40.75,143.5,8.0
41.0,143.5,7.0
41.25,144.25,7.0
41.5,144.25,4.0
41.75,145.0,4.0
42.0,145.0,4.0
42.25,145.0,4.0
42.5,145.75,6.0
42.75,145.75,6.0
43.0,145.75,7.0
43.25,145.75,7.0
43.5,145.75,5.0
43.75,146.25,5.0
44.0,146.25,3.0
44.25,147.0,3.0
44.5,146.25,3.0
44.75,146.25,3.0
45.0,147.0,5.0
45.25,147.0,5.0
45.5,147.0,8.0
45.75,147.0,8.0
46.0,147.0,12.0
46.25,147.75,12.0
46.5,147.75,15.0
46.75,147.75,15.0
47.0,147.75,16.0
47.25,147.75,16.0
47.5,147.0,14.0
47.75,147.75,14.0
48.0,147.75,13.0
48.25,147.75,13.0
48.5,147.75,13.0
48.75,147.75,13.0
49.0,147.75,13.0
49.25,147.75,13.0
49.5,147.75,13.0
49.75,147.75,13.0
50.0,147.75,13.0
50.25,147.0,13.0
50.5,147.0,13.0
50.75,147.0,13.0
51.0,147.0,14.0
51.25,147.0,14.0
51.5,146.25,14.0
51.75,147.0,14.0
52.0,147.0,15.0
52.25,145.75,15.0
52.5,145.75,15.0
52.75,146.25,15.0
53.0,145.75,16.0
53.25,145.75,16.0
53.5,145.75,15.0
53.75,145.75,15.0
54.0,145.75,14.0
54.25,145.0,14.0
54.5,145.0,12.0
54.75,145.0,12.0
55.0,145.0,11.0
55.25,145.75,11.0
55.5,145.75,10.0
55.75,145.75,10.0
56.0,145.0,11.0
56.25,145.0,11.0
56.5,145.0,10.0
56.75,145.0,10.0
57.0,145.0,10.0
57.25,145.0,10.0
57.5,145.0,9.0
57.75,145.0,9.0
58.0,144.25,8.0
58.25,144.25,8.0
58.5,145.0,8.0
58.75,145.0,8.0
59.0,144.25,10.0
59.25,144.25,10.0
59.5,144.25,11.0
59.75,144.25,11.0
60.0,144.25,10.0
60.25,144.25,10.0
60.5,144.25,9.0
60.75,144.25,9.0
61.0,144.25,10.0
61.25,144.25,10.0
61.5,143.5,11.0
61.75,143.5,11.0
62.0,143.5,12.0
62.25,142.75,12.0
62.5,142.75,12.0
62.75,143.5,12.0
63.0,143.5,12.0
63.25,143.5,12.0
63.5,142.75,12.0
63.75,142.75,12.0
64.0,143.5,12.0
64.25,142.75,12.0
64.5,142.75,10.0
64.75,143.5,10.0
65.0,143.5,9.0
65.25,144.25,9.0
65.5,142.75,10.0
65.75,142.75,10.0
66.0,143.5,12.0
66.25,143.5,12.0
66.5,143.5,14.0
66.75,143.5,14.0
67.0,143.5,13.0
67.25,143.5,13.0
67.5,143.5,12.0
67.75,142.75,12.0
68.0,143.5,13.0
68.25,143.5,13.0
68.5,142.75,14.0
