t_sec,FHR,UC
0.0,135.25,11.5
0.25,135.25,13.0
0.5,133.25,13.5
0.75,133.25,14.0
1.0,132.0,15.5
1.25,130.0,14.5
1.5,130.0,14.5
1.75,130.25,15.5
2.0,130.25,16.0
2.25,131.5,15.0
2.5,131.5,14.0
2.75,131.25,13.5
3.0,131.25,11.5
3.25,129.5,11.5
3.5,129.5,10.5
3.75,130.25,11.5
4.0,130.25,11.5
4.25,128.25,11.5
4.5,126.0,12.0
4.75,126.0,11.5
5.0,124.0,12.5
5.25,124.0,11.5
5.5,123.5,13.5
5.75,123.5,14.0
6.0,123.0,14.5
6.25,123.0,16.0
6.5,123.75,18.0
6.75,123.75,18.5
7.0,124.5,19.0
7.25,124.5,17.5
7.5,125.0,15.0
7.75,125.0,15.0
8.0,125.75,14.5
8.25,125.75,14.5
8.5,125.25,14.0
8.75,125.25,13.0
9.0,124.5,12.5
9.25,124.5,12.0
9.5,124.5,11.5
9.75,124.5,11.0
10.0,125.75,10.5
10.25,125.75,10.5
10.5,126.5,10.5
10.75,126.5,11.5
11.0,125.75,12.0
11.25,126.75,12.5
11.5,126.75,13.5
11.75,127.5,14.0
12.0,127.5,14.5
12.25,128.75,14.5
12.5,128.75,14.0
12.75,129.0,14.0
13.0,129.0,14.5
13.25,130.0,14.0
13.5,130.0,14.5
13.75,131.0,14.5
14.0,131.5,15.0
14.25,131.5,16.0
14.5,133.25,16.5
14.75,133.25,17.5
15.0,135.75,18.5
15.25,135.75,21.0
15.5,135.5,21.0
15.75,135.5,20.0
16.0,134.75,20.5
16.25,134.75,20.5
16.5,134.75,21.0
16.75,132.75,21.5
17.0,132.75,24.0
17.25,131.75,24.5
17.5,131.75,24.5
17.75,130.25,25.5
18.0,130.25,26.0
18.25,129.0,27.5
18.5,129.0,28.0
18.75,128.5,28.0
19.0,127.25,27.0
19.25,127.25,26.5
19.5,126.25,26.5
19.75,126.25,26.5
20.0,126.25,26.5
20.25,126.25,26.5
20.5,127.0,26.5
20.75,127.0,27.0
21.0,127.0,27.0
21.25,127.0,28.0
21.5,129.0,28.5
21.75,129.0,29.0
22.0,130.75,30.0
22.25,130.75,29.5
22.5,129.75,29.5
22.75,130.0,30.0
23.0,130.0,31.0
23.25,130.25,32.0
23.5,130.25,32.5
23.75,130.75,32.5
24.0,130.75,33.5
24.25,132.25,34.5
24.5,132.25,36.0
24.75,133.75,37.5
25.0,134.25,39.0
25.25,134.25,40.0
25.5,134.25,43.5
25.75,134.25,45.0
26.0,135.0,45.0
26.25,135.0,45.0
26.5,135.75,47.0
26.75,135.75,48.0
27.0,135.75,48.0
27.25,135.25,49.0
27.5,135.25,49.0
27.75,135.75,49.0
28.0,135.75,49.5
28.25,135.75,49.5
28.5,135.75,49.5
28.75,135.75,50.0
29.0,136.0,52.5
29.25,136.0,54.0
29.5,136.25,57.0
29.75,136.25,60.0
30.0,135.0,61.5
30.25,135.0,67.5
30.5,132.25,69.5
30.75,132.25,71.0
31.0,132.0,71.5
31.25,131.5,73.0
31.5,131.5,74.5
31.75,131.25,75.5
32.0,131.25,75.5
32.25,127.25,75.0
32.5,127.25,76.0
32.75,119.5,75.5
33.0,119.5,74.0
33.25,117.75,73.0
33.5,117.75,71.0
33.75,117.75,70.5
34.0,117.25,70.0
34.25,117.25,69.5
34.5,116.5,69.0
34.75,116.5,69.0
35.0,116.5,71.0
35.25,116.5,78.0
35.5,117.5,79.0
35.75,117.5,79.0
36.0,121.0,80.0
36.25,124.5,81.0
36.5,124.5,82.0
36.75,123.75,83.0
37.0,123.75,82.5
37.25,122.25,83.0
37.5,122.25,82.5
37.75,123.5,83.5
38.0,123.5,82.0
38.25,123.25,79.5
38.5,123.25,77.0
38.75,123.25,77.0
39.0,123.0,77.0
39.25,123.0,76.5
39.5,121.0,76.0
39.75,121.0,76.0
40.0,121.0,76.0
40.25,121.0,76.0
40.5,120.75,75.0
40.75,120.75,74.0
41.0,120.75,74.0
41.25,115.75,74.5
41.5,115.75,74.0
41.75,115.0,74.0
42.0,115.0,74.0
42.25,117.0,73.5
42.5,117.0,73.0
42.75,118.5,72.0
43.0,118.5,71.0
43.25,118.75,71.5
43.5,118.75,72.0
43.75,122.25,72.5
44.0,122.25,72.5
44.25,125.25,71.5
44.5,125.25,70.5
44.75,127.25,70.0
45.0,127.25,71.0
45.25,126.75,71.0
45.5,126.75,71.5
45.75,126.5,71.0
46.0,126.5,71.0
46.25,128.0,70.5
46.5,128.0,72.0
46.75,125.75,74.0
47.0,125.75,75.0
47.25,122.25,75.0
47.5,122.25,72.5
47.75,119.0,73.0
48.0,119.0,73.5
48.25,116.75,74.0
48.5,112.25,75.5
48.75,112.25,76.0
49.0,107.5,73.0
49.25,107.5,71.0
49.5,105.75,72.0
49.75,105.75,70.5
50.0,103.25,69.0
50.25,103.25,69.0
50.5,103.25,67.5
50.75,101.5,66.5
51.0,101.5,66.5
51.25,101.75,66.5
51.5,101.75,67.0
51.75,102.0,67.5
52.0,102.0,67.5
52.25,102.0,67.0
52.5,102.5,66.0
52.75,102.5,64.0
53.0,102.5,63.5
53.25,102.5,62.5
53.5,102.5,62.5
53.75,102.5,62.5
54.0,102.25,63.0
54.25,102.25,64.0
54.5,102.25,63.5
54.75,102.25,63.5
55.0,107.5,62.5
55.25,107.5,61.5
55.5,107.5,60.5
55.75,104.25,59.5
56.0,104.25,60.5
56.25,105.75,61.5
56.5,105.75,61.5
56.75,107.75,62.5
57.0,107.75,65.5
57.25,107.75,66.5
57.5,121.0,66.5
57.75,121.0,65.5
58.0,123.75,63.5
58.25,123.75,63.5
58.5,128.5,63.5
58.75,135.75,63.5
59.0,135.75,63.0
59.25,140.5,62.5
59.5,146.0,61.5
59.75,146.0,61.5
60.0,148.25,60.5
60.25,148.25,62.5
60.5,149.5,63.5
60.75,151.25,62.5
61.0,151.25,61.5
61.25,152.5,59.0
61.5,151.5,55.5
61.75,151.5,57.0
62.0,149.25,56.0
62.25,149.25,54.5
62.5,148.75,53.5
62.75,148.75,53.5
63.0,139.5,52.0
63.25,139.5,50.5
63.5,139.5,49.5
63.75,139.25,48.5
64.0,139.25,49.0
64.25,139.25,48.5
64.5,139.25,47.5
64.75,139.25,46.5
65.0,139.25,44.5
65.25,139.25,43.5
65.5,139.25,43.0
65.75,139.25,42.0
66.0,0.0,40.5
66.25,0.0,39.5
66.5,0.0,39.5
66.75,0.0,39.0
67.0,100.75,38.0
67.25,100.75,37.5
67.5,104.0,36.5
67.75,104.0,35.5
68.0,106.75,34.5
68.25,106.75,34.5
68.5,109.25,34.0
68.75,109.25,34.0
69.0,110.5,34.0
69.25,110.5,34.0
69.5,112.0,34.0
69.75,112.0,34.0
70.0,112.0,32.5
70.25,113.0,32.0
70.5,113.0,32.0
70.75,114.5,31.5
71.0,114.5,31.0
71.25,115.5,30.0
71.5,115.5,29.0
71.75,115.5,28.0
72.0,115.5,27.5
72.25,114.25,27.0
72.5,114.25,26.5
72.75,113.0,26.0
73.0,113.0,25.5
73.25,112.5,25.5
73.5,112.5,26.0
73.75,113.0,27.0
74.0,113.0,27.5
74.25,112.5,27.5
74.5,112.5,29.5
74.75,112.5,30.5
75.0,110.25,32.5
75.25,110.25,33.5
75.5,107.75,31.0
75.75,107.75,28.5
76.0,105.25,28.0
76.25,105.25,27.5
76.5,105.25,26.5
76.75,104.0,26.0
77.0,104.0,24.5
77.25,107.0,23.0
77.5,108.0,21.0
77.75,108.0,20.5
78.0,108.0,19.0
78.25,113.5,18.0
78.5,113.5,18.0
78.75,116.5,18.0
79.0,116.5,18.0
79.25,119.5,17.5
79.5,119.5,17.5
79.75,116.5,17.5
80.0,116.5,18.0
80.25,114.5,19.0
80.5,114.5,21.0
80.75,114.25,20.5
81.0,114.25,17.0
81.25,114.25,17.5
81.5,114.25,17.0
81.75,114.25,16.0
82.0,114.25,15.0
82.25,114.25,14.0
82.5,114.5,13.0
82.75,114.5,12.0
83.0,114.25,10.5
83.25,0.0,10.0
83.5,0.0,9.0
83.75,0.0,8.5
84.0,0.0,9.0
84.25,98.5,8.5
84.5,98.5,9.5
84.75,98.5,9.5
85.0,98.25,9.5
85.25,98.25,10.0
85.5,98.25,11.0
85.75,98.25,11.5
86.0,99.0,12.0
86.25,99.0,11.0
86.5,99.0,11.0
86.75,100.0,12.5
87.0,100.0,13.0
87.25,100.5,14.0
87.5,100.5,14.5
87.75,104.75,14.5
88.0,104.75,15.0
88.25,107.5,14.5
88.5,107.5,13.0
88.75,107.5,12.5
89.0,110.0,14.5
89.25,110.0,16.0
89.5,110.5,16.0
89.75,110.5,16.0
90.0,112.5,15.0
90.25,112.5,13.5
90.5,112.5,13.5
90.75,112.5,11.5
91.0,112.25,8.5
91.25,112.25,8.0
91.5,112.5,7.0
91.75,112.5,6.0
92.0,112.5,6.0
92.25,112.5,5.0
92.5,112.25,4.0
92.75,112.25,3.0
93.0,120.0,2.5
93.25,120.0,3.0
93.5,120.0,3.5
93.75,115.75,4.0
94.0,115.75,3.5
94.25,105.75,2.0
94.5,105.75,1.0
94.75,105.5,0.5
95.0,105.5,1.5
95.25,105.5,1.5
95.5,105.5,1.5
95.75,105.5,1.0
96.0,105.5,0.0
96.25,105.5,0.0
96.5,105.5,0.0
96.75,105.25,0.0
97.0,105.25,0.0
97.25,105.25,0.0
97.5,105.25,0.0
97.75,0.0,0.0
98.0,0.0,0.0
98.25,0.0,0.0
98.5,0.0,0.0
98.75,120.75,0.0
99.0,120.75,0.0
99.25,120.75,0.0
99.5,120.75,0.0
99.75,120.75,0.0
100.0,121.0,0.0
100.25,121.0,0.0
100.5,121.0,0.0
100.75,121.0,1.0
101.0,121.0,2.0
101.25,121.0,3.0
101.5,121.0,2.5
101.75,0.0,4.0
102.0,0.0,6.0
102.25,0.0,4.5
102.5,0.0,5.0
102.75,0.0,5.5
103.0,0.0,4.5
103.25,104.25,4.5
103.5,104.25,4.5
103.75,104.25,2.0
104.0,104.25,1.0
104.25,104.25,0.0
104.5,104.0,0.0
104.75,104.0,0.0
105.0,103.0,0.0
105.25,103.0,0.0
105.5,102.5,0.0
105.75,102.5,0.0
106.0,102.5,0.0
106.25,102.75,0.0
106.5,102.75,0.0
106.75,102.75,0.0
107.0,102.75,0.5
107.25,102.75,1.5
107.5,102.5,2.0
107.75,102.0,3.0
108.0,102.0,4.5
108.25,102.0,4.5
108.5,102.0,7.0
108.75,102.0,8.5
109.0,101.5,8.5
109.25,101.5,6.5
109.5,101.5,5.0
109.75,101.5,5.0
110.0,101.5,4.5
110.25,101.5,4.5
110.5,101.5,4.0
