t_sec,FHR,UC
0.0,145.0,46.5
0.25,145.0,47.5
0.5,145.0,49.5
0.75,143.5,50.5
1.0,143.5,49.5
1.25,145.0,49.0
1.5,145.0,48.5
1.75,145.0,50.0
2.0,144.5,52.0
2.25,144.5,53.0
2.5,144.5,19.0
2.75,143.75,18.5
3.0,143.75,18.5
3.25,142.75,18.0
3.5,142.75,19.0
3.75,141.5,20.0
4.0,141.5,20.5
4.25,139.75,18.5
4.5,141.0,17.0
4.75,141.0,16.5
5.0,141.25,18.0
5.25,141.25,19.5
5.5,142.0,21.0
5.75,143.0,19.5
6.0,143.0,18.5
6.25,143.75,20.0
6.5,143.75,23.5
6.75,144.0,21.0
7.0,145.0,19.5
7.25,145.0,24.0
7.5,144.5,25.5
7.75,144.5,21.5
8.0,142.25,22.0
8.25,142.25,27.5
8.5,138.5,24.0
8.75,138.5,21.0
9.0,137.25,25.5
9.25,135.75,26.0
9.5,135.75,22.5
9.75,135.75,23.5
10.0,136.0,27.0
10.25,136.0,23.5
10.5,136.0,22.0
10.75,135.75,24.5
11.0,135.75,21.5
11.25,135.75,19.0
11.5,132.0,21.0
11.75,132.0,24.0
12.0,132.5,20.5
12.25,132.5,20.0
12.5,131.5,25.0
12.75,131.5,22.0
13.0,130.75,19.0
13.25,130.75,23.5
13.5,131.0,26.0
13.75,131.0,20.5
14.0,131.0,19.5
14.25,130.75,26.5
14.5,130.75,23.0
14.75,130.75,19.5
15.0,0.0,18.0
15.25,0.0,21.5
15.5,0.0,19.0
15.75,0.0,16.0
16.0,0.0,13.0
16.25,0.0,16.5
16.5,0.0,12.5
16.75,0.0,9.5
17.0,120.75,11.0
17.25,120.25,14.0
17.5,120.25,16.5
17.75,119.5,17.5
18.0,119.5,16.5
18.25,119.5,12.5
18.5,119.5,3.5
18.75,119.5,1.0
19.0,119.25,7.5
19.25,119.25,9.0
19.5,119.5,6.5
19.75,119.5,3.0
20.0,119.25,6.0
20.25,125.25,6.5
20.5,125.25,0.5
20.75,128.25,0.0
21.0,128.25,4.0
21.25,128.0,0.0
21.5,128.0,0.0
21.75,125.75,0.0
22.0,125.75,2.5
22.25,125.75,0.0
22.5,126.0,0.0
22.75,126.0,0.0
23.0,126.0,0.0
23.25,126.0,0.0
23.5,126.0,0.0
23.75,125.75,0.0
24.0,125.75,0.0
24.25,125.75,0.0
24.5,125.75,0.0
24.75,0.0,0.0
25.0,0.0,0.0
25.25,0.0,0.0
25.5,0.0,0.0
25.75,0.0,0.0
26.0,0.0,0.0
26.25,0.0,11.0
26.5,0.0,3.5
26.75,0.0,7.0
27.0,0.0,7.0
27.25,0.0,18.5
27.5,0.0,19.5
27.75,0.0,14.5
28.0,0.0,25.5
28.25,0.0,26.0
28.5,0.0,22.5
28.75,121.75,25.0
29.0,121.75,31.0
29.25,122.5,28.5
29.5,122.5,25.0
29.75,122.75,27.0
30.0,122.75,29.5
30.25,122.25,28.0
30.5,122.25,24.5
30.75,122.25,27.5
31.0,122.25,29.0
31.25,122.75,23.5
31.5,122.75,26.0
31.75,124.25,28.0
32.0,124.25,28.0
32.25,124.25,25.5
32.5,124.0,25.0
32.75,124.0,29.0
33.0,124.75,26.0
33.25,124.75,24.0
33.5,124.25,25.5
33.75,124.25,28.5
34.0,124.75,26.0
34.25,124.75,23.0
34.5,124.5,27.5
34.75,124.5,28.5
35.0,125.25,25.0
35.25,125.25,23.5
35.5,125.25,24.5
35.75,125.25,26.5
36.0,124.25,24.0
36.25,124.25,23.5
36.5,122.25,25.5
36.75,122.25,24.5
37.0,123.0,21.0
37.25,123.0,21.0
37.5,122.75,23.0
37.75,122.75,22.0
38.0,122.75,20.0
38.25,122.75,18.5
38.5,122.75,21.5
38.75,122.75,20.0
39.0,122.75,19.0
39.25,123.0,19.0
39.5,123.0,20.5
39.75,122.75,17.5
40.0,0.0,18.0
40.25,0.0,20.0
40.5,0.0,18.5
40.75,0.0,17.0
41.0,0.0,21.5
41.25,238.75,19.5
41.5,238.75,20.0
41.75,235.75,19.0
42.0,235.75,21.5
42.25,238.0,23.5
42.5,238.0,20.0
42.75,235.75,18.5
43.0,236.25,21.5
43.25,237.5,23.0
43.5,240.0,19.0
43.75,237.5,18.5
44.0,237.5,19.0
44.25,237.5,21.5
44.5,237.5,20.5
44.75,237.5,19.0
45.0,237.5,19.5
45.25,237.5,23.0
45.5,237.5,21.0
45.75,237.5,20.0
46.0,237.5,19.0
46.25,237.5,22.0
46.5,237.5,19.5
46.75,0.0,19.5
47.0,0.0,21.0
47.25,0.0,19.5
47.5,0.0,23.5
47.75,0.0,21.5
48.0,0.0,20.5
48.25,0.0,19.0
48.5,0.0,22.5
48.75,0.0,23.0
49.0,0.0,19.5
49.25,0.0,19.0
49.5,0.0,20.0
49.75,0.0,24.0
50.0,0.0,20.5
50.25,0.0,18.0
50.5,0.0,19.5
50.75,0.0,23.0
51.0,126.25,20.0
51.25,126.25,18.5
51.5,126.25,17.0
51.75,126.5,19.5
52.0,126.5,21.5
52.25,126.5,18.5
52.5,126.25,17.0
52.75,126.25,18.5
53.0,126.25,21.5
53.25,134.0,18.5
53.5,134.0,17.0
53.75,134.25,16.5
54.0,134.25,19.0
54.25,133.5,21.5
54.5,133.5,17.5
54.75,133.25,16.5
55.0,133.25,17.5
55.25,133.25,21.5
55.5,131.75,19.0
55.75,131.75,17.0
56.0,130.75,17.5
56.25,130.75,19.0
56.5,129.75,19.5
56.75,129.75,17.0
57.0,130.25,16.5
57.25,130.25,15.5
57.5,129.75,18.5
57.75,129.75,18.0
58.0,129.0,16.0
58.25,129.0,15.5
58.5,128.0,15.5
58.75,128.0,15.5
59.0,128.0,18.5
59.25,128.0,18.0
59.5,127.75,17.0
59.75,127.75,15.5
60.0,128.0,16.0
60.25,128.0,19.0
60.5,0.0,18.0
60.75,0.0,17.5
61.0,0.0,16.0
61.25,0.0,16.0
61.5,0.0,18.5
61.75,0.0,19.0
62.0,0.0,19.0
62.25,0.0,17.0
62.5,0.0,15.5
62.75,0.0,18.5
63.0,0.0,20.0
63.25,0.0,19.5
63.5,0.0,18.5
63.75,0.0,17.0
64.0,0.0,19.0
64.25,0.0,21.5
64.5,128.5,20.0
64.75,128.5,19.5
65.0,130.25,18.0
65.25,130.25,19.0
65.5,131.5,21.5
65.75,131.5,22.0
66.0,132.5,20.0
66.25,132.5,20.0
66.5,133.25,18.5
66.75,134.25,20.0
67.0,134.25,22.0
67.25,135.75,22.5
67.5,135.75,20.0
67.75,137.25,19.5
68.0,139.25,18.0
68.25,139.25,19.0
68.5,140.0,21.5
68.75,140.0,21.5
69.0,142.0,19.0
69.25,142.5,19.0
69.5,142.5,17.5
69.75,142.5,17.5
70.0,142.5,20.0
70.25,142.5,21.5
70.5,142.0,19.5
70.75,142.0,18.5
71.0,139.5,17.5
71.25,139.5,17.0
71.5,138.5,17.5
71.75,138.5,19.0
72.0,137.25,21.0
72.25,137.25,18.0
72.5,135.75,18.0
72.75,135.75,17.0
73.0,135.75,17.5
73.25,134.25,19.5
73.5,134.25,20.5
73.75,134.0,19.0
74.0,134.0,18.5
74.25,133.5,17.0
74.5,133.5,17.0
74.75,133.75,19.0
75.0,135.0,20.5
75.25,135.0,19.0
75.5,136.0,18.0
75.75,136.0,17.0
76.0,137.25,15.5
76.25,137.25,15.5
76.5,138.0,17.5
76.75,135.75,19.0
77.0,135.75,17.5
77.25,133.75,16.5
77.5,133.75,17.5
77.75,132.5,18.0
78.0,132.5,15.5
78.25,132.5,14.0
78.5,132.5,14.5
78.75,132.5,16.5
79.0,132.5,16.0
79.25,132.25,15.5
79.5,132.25,18.5
79.75,135.0,17.0
80.0,137.0,12.5
80.25,137.0,16.5
80.5,138.25,16.0
80.75,138.25,14.5
81.0,138.75,13.5
81.25,138.75,13.5
81.5,139.0,17.0
81.75,141.0,18.0
82.0,141.0,19.5
82.25,140.75,16.5
82.5,140.75,15.0
82.75,141.5,13.5
83.0,139.5,17.0
83.25,139.5,21.0
83.5,139.5,18.0
83.75,139.5,13.5
84.0,143.75,15.5
84.25,140.0,14.0
84.5,140.0,12.0
84.75,140.0,10.5
85.0,139.75,11.0
85.25,139.75,12.0
85.5,139.75,12.0
85.75,139.75,11.5
86.0,141.0,9.5
86.25,142.0,7.5
86.5,142.0,6.5
86.75,142.0,7.5
87.0,142.0,9.0
87.25,143.5,10.5
87.5,143.75,12.0
87.75,143.75,8.5
88.0,143.25,8.0
88.25,143.25,8.0
88.5,144.25,9.0
88.75,145.5,9.0
89.0,145.5,7.5
89.25,146.25,7.5
89.5,146.25,8.5
89.75,147.25,9.5
90.0,149.0,8.0
90.25,149.0,6.5
90.5,150.0,7.0
90.75,150.0,8.5
91.0,150.0,9.5
91.25,151.0,8.0
91.5,151.5,6.5
91.75,151.5,6.0
92.0,150.0,7.5
92.25,150.0,9.5
92.5,149.75,9.0
92.75,149.0,8.0
93.0,149.0,7.0
93.25,147.0,7.0
93.5,147.0,8.5
93.75,145.5,9.5
94.0,144.25,8.5
94.25,144.25,8.0
94.5,142.5,8.5
94.75,142.5,9.5
95.0,141.5,9.5
95.25,141.5,10.0
95.5,141.5,9.5
95.75,141.5,9.0
96.0,141.5,10.5
96.25,141.5,11.0
96.5,141.5,10.0
96.75,141.25,9.5
97.0,141.25,8.5
97.25,141.25,8.5
97.5,141.5,9.0
97.75,141.5,10.5
98.0,141.25,10.0
98.25,141.5,8.0
98.5,141.5,7.5
98.75,141.5,8.0
99.0,141.5,10.0
99.25,141.5,11.0
99.5,0.0,9.0
99.75,0.0,7.5
100.0,0.0,8.0
100.25,0.0,7.5
100.5,0.0,10.0
100.75,0.0,10.5
101.0,0.0,9.0
101.25,0.0,8.5
101.5,0.0,8.5
101.75,0.0,8.5
102.0,0.0,8.0
102.25,0.0,9.0
102.5,0.0,10.0
102.75,0.0,9.0
103.0,0.0,8.0
103.25,0.0,7.5
103.5,0.0,7.5
103.75,0.0,9.0
104.0,0.0,10.0
104.25,0.0,9.0
104.5,0.0,9.0
104.75,0.0,9.0
105.0,0.0,8.0
105.25,0.0,7.0
105.5,0.0,7.5
105.75,0.0,9.0
106.0,0.0,9.0
106.25,0.0,8.5
106.5,0.0,7.5
106.75,0.0,7.5
107.0,0.0,7.0
107.25,0.0,6.5
107.5,0.0,6.5
107.75,0.0,6.0
108.0,0.0,5.0
108.25,0.0,5.0
108.5,149.5,5.0
108.75,149.5,6.5
109.0,149.0,6.5
109.25,147.25,5.5
109.5,147.25,5.0
109.75,146.0,4.0
110.0,146.0,5.5
110.25,144.75,6.5
110.5,143.75,6.5
110.75,143.75,5.5
111.0,143.5,4.5
111.25,143.5,4.5
111.5,143.25,4.0
111.75,143.25,4.5
112.0,143.5,4.0
112.25,143.5,4.0
112.5,143.75,4.0
112.75,144.25,3.5
113.0,144.25,3.0
113.25,144.5,4.0
113.5,143.25,5.0
113.75,143.25,6.0
114.0,143.0,4.0
114.25,143.0,3.5
114.5,143.0,3.0
114.75,144.0,3.0
115.0,144.0,3.0
115.25,144.0,3.0
115.5,143.75,3.0
115.75,143.75,2.5
116.0,143.75,2.5
116.25,143.75,3.0
116.5,143.75,5.0
116.75,145.0,5.5
117.0,145.0,4.0
117.25,145.0,3.0
117.5,144.75,3.0
117.75,144.75,3.0
118.0,144.75,4.0
118.25,145.0,6.0
118.5,144.75,5.0
118.75,144.75,4.5
119.0,144.75,3.5
119.25,144.75,3.5
119.5,145.0,5.0
119.75,145.25,6.0
120.0,145.25,5.0
120.25,146.25,3.5
120.5,146.25,3.0
120.75,146.25,3.0
121.0,147.25,4.0
121.25,147.25,5.5
121.5,148.5,4.5
121.75,149.25,3.0
122.0,149.25,2.5
122.25,149.5,2.0
122.5,149.5,2.0
122.75,149.5,2.0
123.0,149.5,2.0
123.25,149.5,2.0
123.5,149.5,2.0
123.75,149.5,1.5
124.0,149.5,1.5
124.25,149.25,3.0
124.5,149.25,4.0
124.75,149.25,2.5
125.0,147.5,1.5
125.25,147.5,1.5
125.5,145.75,1.5
125.75,145.0,1.5
126.0,145.0,2.0
126.25,144.5,3.5
126.5,144.5,4.0
126.75,144.25,3.0
127.0,144.25,2.5
127.25,144.0,2.5
127.5,143.0,4.5
127.75,143.0,5.0
128.0,143.25,4.0
128.25,143.25,3.5
128.5,143.75,3.5
128.75,144.0,5.5
129.0,144.0,6.5
129.25,144.5,6.0
129.5,145.0,4.5
129.75,145.0,4.5
130.0,144.25,7.0
130.25,144.25,8.5
130.5,144.0,6.0
130.75,144.0,5.5
131.0,143.75,5.5
131.25,143.0,6.5
131.5,143.0,8.5
131.75,143.0,9.5
132.0,143.0,9.0
132.25,143.0,7.5
132.5,144.25,7.5
132.75,144.25,7.0
133.0,143.25,8.0
133.25,143.25,7.5
133.5,144.75,8.5
133.75,143.25,7.5
134.0,143.25,7.5
134.25,143.75,7.0
134.5,143.5,7.0
134.75,143.5,7.0
135.0,143.5,7.5
135.25,143.5,7.5
135.5,144.0,8.0
135.75,143.0,8.0
136.0,143.0,8.0
136.25,143.75,8.5
136.5,143.75,10.0
136.75,141.25,9.5
137.0,141.25,9.5
137.25,140.25,10.0
137.5,140.25,12.5
137.75,138.5,12.0
138.0,139.75,12.0
138.25,139.75,10.0
138.5,139.75,8.5
138.75,139.75,7.5
139.0,139.5,11.0
139.25,140.75,12.0
139.5,140.75,10.5
139.75,139.5,8.5
140.0,139.5,9.0
140.25,141.5,9.5
