t_sec,FHR,UC
0.0,130.75,20.0
0.25,132.5,20.0
0.5,132.5,20.0
0.75,130.5,20.0
1.0,130.5,20.0
1.25,130.0,20.5
1.5,130.0,21.0
1.75,129.75,20.5
2.0,129.75,20.0
2.25,129.0,20.0
2.5,129.0,19.5
2.75,128.5,19.5
3.0,128.5,19.5
3.25,129.75,19.0
3.5,130.0,19.0
3.75,130.0,18.5
4.0,130.75,18.5
4.25,130.75,19.0
4.5,131.75,19.0
4.75,131.75,19.0
5.0,132.25,20.0
5.25,132.75,20.0
5.5,132.75,20.0
5.75,133.75,20.0
6.0,133.75,20.5
6.25,134.25,20.5
6.5,134.25,20.5
6.75,133.0,20.0
7.0,133.0,20.0
7.25,130.75,19.5
7.5,130.75,19.0
7.75,126.75,18.5
8.0,126.75,18.0
8.25,123.25,18.0
8.5,123.25,19.0
8.75,121.0,19.5
9.0,121.0,20.5
9.25,116.25,21.0
9.5,116.25,22.0
9.75,115.25,22.5
10.0,115.25,22.0
10.25,115.5,22.0
10.5,115.5,22.0
10.75,119.0,22.0
11.0,119.0,22.0
11.25,121.5,21.5
11.5,121.5,20.5
11.75,122.75,20.0
12.0,122.75,20.0
12.25,123.75,20.5
12.5,123.75,21.0
12.75,124.75,21.0
13.0,124.75,22.0
13.25,125.25,22.5
13.5,125.25,21.5
13.75,125.25,21.5
14.0,127.25,21.5
14.25,128.25,21.5
14.5,128.25,21.0
14.75,129.0,21.0
15.0,129.0,21.0
15.25,129.25,20.5
15.5,129.25,20.0
15.75,128.5,19.0
16.0,128.5,19.5
16.25,128.0,19.5
16.5,128.0,20.0
16.75,128.5,21.0
17.0,128.5,21.5
17.25,128.75,21.5
17.5,130.0,21.0
17.75,130.0,21.0
18.0,131.5,20.5
18.25,131.5,20.5
18.5,132.75,20.5
18.75,132.75,20.0
19.0,133.75,21.0
19.25,133.75,21.5
19.5,134.5,22.0
19.75,135.0,22.5
20.0,135.0,22.5
20.25,135.75,21.5
20.5,135.75,21.5
20.75,136.25,21.0
21.0,136.25,21.0
21.25,137.0,20.5
21.5,137.0,20.5
21.75,137.0,20.5
22.0,136.0,19.5
22.25,136.0,20.5
22.5,136.0,20.5
22.75,135.75,21.0
23.0,135.75,21.0
23.25,135.75,21.5
23.5,135.0,21.0
23.75,133.75,20.5
24.0,133.75,20.5
24.25,134.25,20.5
24.5,134.25,20.0
24.75,138.25,20.5
25.0,138.25,19.0
25.25,139.5,19.0
25.5,139.5,19.5
25.75,139.5,19.5
26.0,139.5,19.5
26.25,139.5,20.5
26.5,136.75,20.0
26.75,136.75,20.0
27.0,138.75,20.0
27.25,138.75,20.0
27.5,140.5,20.0
27.75,140.5,20.5
28.0,140.5,20.5
28.25,140.5,20.0
28.5,140.5,19.5
28.75,140.5,19.5
29.0,140.5,20.0
29.25,138.5,21.5
29.5,138.5,22.0
29.75,139.25,22.0
30.0,139.25,22.5
30.25,138.25,24.0
30.5,138.25,23.5
30.75,138.0,23.5
31.0,136.75,23.5
31.25,136.75,23.5
31.5,136.75,23.5
31.75,136.75,22.5
32.0,136.75,22.0
32.25,136.75,22.0
32.5,137.0,21.0
32.75,137.0,20.5
33.0,137.25,21.0
33.25,137.25,22.0
33.5,137.25,22.5
33.75,139.0,23.5
34.0,137.5,24.0
34.25,137.5,23.5
34.5,137.5,23.0
34.75,137.5,23.0
35.0,137.5,23.0
35.25,137.5,23.0
35.5,136.75,22.5
35.75,136.75,21.5
36.0,136.0,21.5
36.25,136.0,21.0
36.5,135.5,20.5
36.75,135.5,21.0
37.0,135.25,22.0
37.25,135.5,22.5
37.5,135.5,23.5
37.75,135.0,23.5
38.0,135.0,23.0
38.25,135.0,22.5
38.5,135.0,22.0
38.75,135.25,22.0
39.0,135.25,22.0
39.25,136.25,22.0
39.5,136.25,21.0
39.75,136.25,20.5
40.0,136.75,20.5
40.25,136.75,20.5
40.5,136.75,21.0
40.75,135.75,22.0
41.0,135.75,23.0
41.25,135.5,22.0
41.5,135.5,21.5
41.75,134.75,21.5
42.0,134.75,21.5
42.25,134.75,21.0
42.5,133.75,21.0
42.75,133.75,20.5
43.0,132.75,20.5
43.25,132.75,20.0
43.5,132.75,19.5
43.75,132.75,19.0
44.0,133.75,19.0
44.25,134.0,19.0
44.5,134.0,19.0
44.75,134.5,19.0
45.0,134.5,18.5
45.25,135.5,18.5
45.5,135.5,18.5
45.75,135.5,18.5
46.0,135.5,20.0
46.25,135.5,22.5
46.5,136.5,22.5
46.75,136.5,22.0
47.0,136.5,22.0
47.25,138.0,21.5
47.5,137.75,21.0
47.75,137.75,21.0
48.0,137.75,21.0
48.25,137.25,21.0
48.5,137.25,20.5
48.75,136.5,21.0
49.0,136.5,21.5
49.25,136.25,22.5
49.5,136.0,23.0
49.75,136.0,23.0
50.0,136.0,21.5
50.25,136.0,21.5
50.5,136.0,21.0
50.75,136.0,21.0
51.0,135.75,21.0
51.25,135.75,20.5
51.5,135.75,20.0
51.75,136.0,20.5
52.0,136.0,21.0
52.25,135.0,22.0
52.5,135.0,22.5
52.75,135.5,21.5
53.0,136.75,21.0
53.25,136.75,20.5
53.5,136.75,20.5
53.75,137.25,20.5
54.0,137.25,20.0
54.25,137.5,20.5
54.5,137.5,20.0
54.75,137.5,20.0
55.0,136.75,20.0
55.25,136.75,20.5
55.5,136.5,21.0
55.75,136.5,20.5
56.0,137.0,19.5
56.25,138.25,19.5
56.5,138.25,19.5
56.75,137.75,20.0
57.0,137.75,20.0
57.25,137.75,19.5
57.5,138.75,19.0
57.75,138.75,19.0
58.0,139.0,19.5
58.25,139.0,20.5
58.5,138.5,21.0
58.75,138.5,20.5
59.0,137.25,20.5
59.25,137.25,20.5
59.5,135.5,20.0
59.75,132.5,19.5
60.0,132.5,19.5
60.25,132.25,19.5
60.5,132.25,20.0
60.75,131.25,20.5
61.0,131.25,21.0
61.25,132.25,21.5
61.5,132.25,22.0
61.75,132.75,22.0
62.0,133.0,22.5
62.25,133.0,23.5
62.5,133.0,23.5
62.75,133.0,23.0
63.0,133.5,23.0
63.25,133.5,23.0
63.5,134.5,22.5
63.75,134.75,21.5
64.0,134.75,21.0
64.25,135.0,21.0
64.5,135.0,20.5
64.75,136.0,21.5
65.0,136.0,21.5
65.25,136.0,22.5
65.5,136.25,22.0
65.75,136.25,22.0
66.0,136.5,21.5
66.25,136.5,21.0
