t_sec,FHR,UC
0.0,140.0,48.0
0.25,140.25,48.5
0.5,140.25,50.5
0.75,140.25,55.5
1.0,140.75,57.5
1.25,140.5,57.5
1.5,140.5,57.5
1.75,139.75,57.0
2.0,139.75,58.0
2.25,140.25,59.5
2.5,140.0,61.5
2.75,140.0,61.5
3.0,139.5,62.5
3.25,137.5,63.5
3.5,137.5,64.5
3.75,135.75,66.0
4.0,135.75,71.0
4.25,136.75,74.0
4.5,136.75,72.0
4.75,137.25,69.0
5.0,135.75,67.0
5.25,135.75,69.0
5.5,135.0,72.5
5.75,135.0,79.0
6.0,135.25,82.0
6.25,135.25,84.0
6.5,135.25,84.0
6.75,135.25,81.5
7.0,135.75,78.5
7.25,135.75,77.5
7.5,136.0,78.0
7.75,136.0,79.0
8.0,137.5,81.5
8.25,137.5,86.0
8.5,138.25,88.0
8.75,138.25,87.0
9.0,139.25,86.0
9.25,139.0,84.5
9.5,139.0,82.5
9.75,139.0,82.5
10.0,139.0,81.5
10.25,139.25,81.0
10.5,140.5,85.5
10.75,140.5,90.5
11.0,139.5,91.5
11.25,139.5,90.0
11.5,143.0,88.0
11.75,139.0,87.0
12.0,139.0,86.5
12.25,136.0,87.0
12.5,136.0,87.0
12.75,138.5,87.0
13.0,138.5,87.5
13.25,136.5,88.5
13.5,136.75,89.5
13.75,136.75,91.0
14.0,136.75,93.5
14.25,136.75,92.5
14.5,136.75,89.5
14.75,136.75,89.0
15.0,136.75,89.5
15.25,136.75,89.5
15.5,137.0,92.0
15.75,125.0,96.5
16.0,125.0,97.5
16.25,127.0,97.5
16.5,127.0,96.0
16.75,128.5,94.0
17.0,128.5,94.0
17.25,128.75,94.5
17.5,127.75,94.5
17.75,127.75,93.0
18.0,127.75,93.5
18.25,126.25,95.5
18.5,126.25,95.5
18.75,123.0,94.0
19.0,123.0,92.0
19.25,121.5,90.5
19.5,121.5,90.0
19.75,120.0,89.0
20.0,120.0,89.0
20.25,119.5,88.0
20.5,119.5,88.0
20.75,120.75,87.0
21.0,120.75,86.0
21.25,122.75,85.0
21.5,122.75,86.5
21.75,127.0,88.5
22.0,127.0,89.5
22.25,129.0,88.0
22.5,129.0,85.0
22.75,129.5,82.5
23.0,129.5,80.5
23.25,129.5,82.0
23.5,130.25,85.5
23.75,130.25,87.5
24.0,130.25,88.0
24.25,134.0,86.5
24.5,134.0,82.0
24.75,134.5,79.0
25.0,136.0,75.5
25.25,136.0,77.0
25.5,137.5,81.0
25.75,137.5,83.0
26.0,137.5,83.0
26.25,137.5,80.5
26.5,138.25,76.5
26.75,138.0,73.5
27.0,138.0,71.0
27.25,138.75,71.0
27.5,138.75,73.5
27.75,140.0,76.0
28.0,140.0,77.5
28.25,140.0,77.0
28.5,139.75,73.5
28.75,139.75,70.0
29.0,138.5,67.5
29.25,138.5,66.5
29.5,139.25,66.0
29.75,139.25,69.0
30.0,138.75,70.5
30.25,138.5,71.0
30.5,138.5,70.5
30.75,138.25,68.0
31.0,136.75,63.5
31.25,136.75,62.0
31.5,136.75,61.0
31.75,136.75,61.5
32.0,136.75,63.5
32.25,136.75,65.0
