t_sec,FHR,UC
0.0,131.5,12.0
0.25,131.5,12.0
0.5,131.5,11.0
0.75,130.5,11.0
1.0,130.5,10.0
1.25,129.25,10.0
1.5,129.25,9.0
1.75,130.5,9.0
2.0,130.5,10.0
2.25,130.5,10.0
2.5,130.5,11.0
2.75,130.5,11.0
3.0,131.0,12.0
3.25,131.0,12.0
3.5,132.25,11.0
3.75,132.25,11.0
4.0,131.5,10.0
4.25,131.5,10.0
4.5,132.75,9.0
4.75,132.75,9.0
5.0,132.75,10.0
5.25,133.25,10.0
5.5,133.25,11.0
5.75,133.25,11.0
6.0,133.25,11.0
6.25,132.75,11.0
6.5,132.75,10.0
6.75,133.25,10.0
7.0,133.25,9.0
7.25,134.5,9.0
7.5,133.25,10.0
7.75,133.25,10.0
8.0,134.5,10.0
8.25,134.5,10.0
8.5,132.75,9.0
8.75,132.75,9.0
9.0,131.0,9.0
9.25,131.0,9.0
9.5,132.25,10.0
9.75,133.25,10.0
10.0,133.25,10.0
10.25,133.25,10.0
10.5,133.25,12.0
10.75,133.25,12.0
11.0,133.25,12.0
11.25,135.25,12.0
11.5,135.25,12.0
11.75,134.0,12.0
12.0,134.0,11.0
12.25,134.0,11.0
12.5,133.25,10.0
12.75,133.25,10.0
13.0,132.25,11.0
13.25,132.25,11.0
13.5,131.0,12.0
13.75,131.0,12.0
14.0,130.5,13.0
14.25,130.5,13.0
14.5,129.25,12.0
14.75,128.75,12.0
15.0,128.75,11.0
15.25,127.75,11.0
15.5,127.75,11.0
15.75,127.75,11.0
16.0,127.75,13.0
16.25,128.75,13.0
16.5,128.75,12.0
16.75,132.75,12.0
17.0,132.75,11.0
17.25,134.5,11.0
17.5,134.5,11.0
17.75,134.5,11.0
18.0,135.75,11.0
18.25,135.75,11.0
18.5,133.25,12.0
18.75,133.25,12.0
19.0,131.5,13.0
19.25,131.5,13.0
19.5,129.75,12.0
19.75,133.25,12.0
20.0,133.25,11.0
20.25,133.25,11.0
20.5,133.25,10.0
20.75,134.5,10.0
21.0,134.5,11.0
21.25,135.25,11.0
21.5,135.25,12.0
21.75,136.25,12.0
22.0,136.25,13.0
22.25,136.25,13.0
22.5,136.25,12.0
22.75,136.25,12.0
23.0,134.5,10.0
23.25,134.5,10.0
23.5,134.5,10.0
23.75,134.5,10.0
24.0,134.5,11.0
24.25,134.5,11.0
24.5,134.5,13.0
24.75,135.25,13.0
25.0,135.25,13.0
25.25,134.5,13.0
25.5,134.5,12.0
25.75,134.0,12.0
26.0,133.25,11.0
26.25,133.25,11.0
26.5,132.75,10.0
26.75,132.75,10.0
27.0,131.5,9.0
27.25,131.5,9.0
27.5,131.5,9.0
27.75,131.5,9.0
28.0,129.75,9.0
28.25,129.75,9.0
28.5,132.25,10.0
28.75,132.75,10.0
29.0,132.75,12.0
29.25,134.0,12.0
29.5,134.0,12.0
29.75,135.25,12.0
30.0,135.25,11.0
30.25,134.5,11.0
30.5,133.25,11.0
30.75,133.25,11.0
31.0,135.25,11.0
31.25,135.25,11.0
31.5,133.25,13.0
31.75,133.25,13.0
32.0,133.25,14.0
32.25,133.25,14.0
32.5,132.25,13.0
32.75,134.5,13.0
33.0,134.5,11.0
33.25,134.5,11.0
33.5,134.5,11.0
33.75,135.75,11.0
34.0,135.75,12.0
34.25,135.25,12.0
34.5,135.25,13.0
34.75,136.25,13.0
35.0,135.25,14.0
35.25,135.25,14.0
35.5,135.25,12.0
35.75,135.25,12.0
36.0,135.25,12.0
36.25,135.25,12.0
36.5,134.0,12.0
36.75,135.25,12.0
37.0,135.25,14.0
37.25,135.25,14.0
37.5,135.25,14.0
37.75,132.75,14.0
38.0,132.75,12.0
38.25,133.25,12.0
38.5,133.25,12.0
38.75,132.75,12.0
39.0,132.25,13.0
39.25,132.25,13.0
39.5,131.5,14.0
39.75,131.5,14.0
40.0,132.25,13.0
40.25,132.25,13.0
40.5,131.5,12.0
40.75,131.5,12.0
41.0,134.0,11.0
41.25,135.25,11.0
41.5,135.25,11.0
41.75,134.5,11.0
42.0,134.5,12.0
42.25,135.25,12.0
42.5,135.25,13.0
42.75,135.75,13.0
43.0,135.75,12.0
43.25,134.5,12.0
43.5,134.0,10.0
43.75,134.0,10.0
44.0,133.25,10.0
44.25,133.25,10.0
44.5,132.25,11.0
44.75,132.25,11.0
45.0,133.25,12.0
45.25,133.25,12.0
45.5,134.5,11.0
45.75,134.5,11.0
46.0,134.5,10.0
46.25,135.25,10.0
46.5,135.25,8.0
46.75,134.5,8.0
47.0,134.5,9.0
47.25,134.5,9.0
47.5,134.5,10.0
47.75,134.0,10.0
48.0,133.25,11.0
48.25,133.25,11.0
48.5,133.25,10.0
48.75,133.25,10.0
49.0,135.75,9.0
49.25,135.75,9.0
49.5,133.25,9.0
49.75,134.5,9.0
50.0,134.5,10.0
50.25,133.25,10.0
50.5,133.25,11.0
50.75,132.25,11.0
51.0,132.25,10.0
51.25,133.25,10.0
51.5,133.25,10.0
51.75,132.25,10.0
52.0,132.25,10.0
52.25,131.5,10.0
52.5,130.5,11.0
52.75,130.5,11.0
53.0,129.75,12.0
53.25,129.75,12.0
53.5,129.75,12.0
53.75,129.75,12.0
54.0,128.75,12.0
54.25,128.75,12.0
54.5,129.25,11.0
54.75,129.25,11.0
55.0,128.25,11.0
55.25,128.25,11.0
55.5,128.25,11.0
55.75,128.75,11.0
56.0,128.75,12.0
56.25,128.25,12.0
56.5,128.25,13.0
56.75,126.5,13.0
57.0,126.5,13.0
57.25,128.25,13.0
57.5,128.25,14.0
57.75,127.75,14.0
58.0,127.75,14.0
58.25,127.0,14.0
58.5,127.0,15.0
58.75,128.25,15.0
59.0,128.25,15.0
59.25,128.25,15.0
59.5,129.75,16.0
59.75,129.75,16.0
60.0,129.25,16.0
60.25,129.25,16.0
60.5,128.75,15.0
60.75,128.75,15.0
61.0,105.0,16.0
61.25,105.0,16.0
61.5,115.75,18.0
61.75,115.75,18.0
62.0,115.75,19.0
62.25,116.25,19.0
62.5,123.5,20.0
62.75,123.5,20.0
63.0,129.25,20.0
63.25,129.25,20.0
63.5,130.5,16.0
63.75,130.5,16.0
64.0,130.5,14.0
64.25,95.5,14.0
64.5,95.5,16.0
64.75,102.0,16.0
65.0,102.0,18.0
65.25,113.25,18.0
65.5,113.25,18.0
65.75,128.25,18.0
66.0,128.25,18.0
66.25,131.5,18.0
66.5,131.5,17.0
66.75,97.0,17.0
67.0,97.0,18.0
67.25,97.0,18.0
67.5,101.25,19.0
67.75,101.25,19.0
68.0,119.5,25.0
68.25,119.5,25.0
68.5,129.75,35.0
68.75,129.75,35.0
69.0,96.75,33.0
69.25,96.75,33.0
69.5,105.75,25.0
69.75,105.75,25.0
70.0,123.5,25.0
70.25,123.5,25.0
70.5,131.0,22.0
70.75,131.0,22.0
71.0,99.0,18.0
71.25,99.0,18.0
71.5,99.0,16.0
71.75,101.25,16.0
72.0,101.25,13.0
72.25,106.5,13.0
72.5,106.5,14.0
72.75,104.25,14.0
73.0,104.25,16.0
73.25,104.25,16.0
73.5,104.5,18.0
73.75,104.5,18.0
74.0,99.0,19.0
74.25,99.0,19.0
74.5,99.0,20.0
74.75,98.25,20.0
75.0,98.25,19.0
75.25,98.75,19.0
75.5,98.75,18.0
75.75,100.0,18.0
76.0,100.0,20.0
76.25,100.0,20.0
76.5,96.5,23.0
76.75,96.5,23.0
77.0,122.5,24.0
77.25,122.5,24.0
77.5,96.5,25.0
77.75,96.5,25.0
78.0,96.5,22.0
78.25,100.0,22.0
78.5,100.0,17.0
78.75,87.25,17.0
79.0,87.25,16.0
79.25,87.25,16.0
79.5,88.25,16.0
79.75,88.25,16.0
80.0,88.25,16.0
80.25,87.5,16.0
80.5,87.5,14.0
80.75,87.5,14.0
81.0,92.25,11.0
81.25,92.25,11.0
81.5,119.0,11.0
81.75,119.0,11.0
82.0,88.75,13.0
82.25,88.75,13.0
82.5,88.75,14.0
82.75,92.25,14.0
83.0,92.25,15.0
83.25,92.25,15.0
83.5,82.5,14.0
83.75,82.5,14.0
84.0,82.5,11.0
84.25,84.75,11.0
84.5,84.75,10.0
84.75,90.25,10.0
85.0,90.25,13.0
85.25,90.25,13.0
85.5,81.5,16.0
85.75,81.5,16.0
86.0,81.5,17.0
86.25,82.0,17.0
86.5,82.0,18.0
86.75,82.0,18.0
87.0,96.25,16.0
87.25,96.25,16.0
87.5,96.25,15.0
87.75,80.75,15.0
88.0,80.75,16.0
88.25,80.75,16.0
88.5,80.25,16.0
88.75,80.25,16.0
89.0,87.0,16.0
89.25,87.0,16.0
89.5,87.0,16.0
89.75,87.0,16.0
90.0,74.75,14.0
90.25,74.75,14.0
90.5,74.75,15.0
