t_sec,FHR,UC
0.0,123.0,1.0
0.25,123.0,0.0
0.5,123.0,0.0
0.75,121.75,0.0
1.0,127.25,0.0
1.25,127.25,0.0
1.5,128.0,0.0
1.75,128.0,0.0
2.0,130.25,0.0
2.25,130.25,0.0
2.5,129.75,0.0
2.75,132.0,0.5
3.0,132.0,1.5
3.25,131.25,1.5
3.5,131.25,0.5
3.75,132.5,0.0
4.0,132.5,0.0
4.25,130.75,0.0
4.5,130.75,0.0
4.75,130.75,0.0
5.0,131.75,0.0
5.25,131.75,0.0
5.5,130.0,0.0
5.75,130.0,0.0
6.0,131.5,0.0
6.25,131.5,1.0
6.5,130.75,1.5
6.75,130.75,0.5
7.0,131.75,0.0
7.25,132.0,0.0
7.5,132.0,0.0
7.75,132.0,0.0
8.0,132.0,0.0
8.25,132.0,0.0
8.5,132.0,0.0
8.75,132.0,0.0
9.0,131.75,0.0
9.25,131.75,0.5
9.5,131.75,1.5
9.75,132.0,1.5
10.0,132.0,0.0
10.25,132.0,0.0
10.5,0.0,0.0
10.75,0.0,0.0
11.0,0.0,0.0
11.25,0.0,0.0
11.5,0.0,0.0
11.75,0.0,0.0
12.0,0.0,0.0
12.25,0.0,0.5
12.5,0.0,1.5
12.75,0.0,2.0
13.0,0.0,1.5
13.25,0.0,0.0
13.5,0.0,0.0
13.75,115.75,0.0
14.0,115.75,0.0
14.25,115.75,0.0
14.5,130.0,0.0
14.75,130.0,0.0
15.0,126.25,0.0
15.25,126.25,0.0
15.5,123.75,1.0
15.75,123.75,2.5
16.0,124.0,3.0
16.25,124.0,1.0
16.5,121.5,0.0
16.75,121.5,0.0
17.0,120.75,0.0
17.25,120.75,0.0
17.5,120.0,0.0
17.75,120.0,0.0
18.0,119.25,0.0
18.25,119.25,0.0
18.5,118.75,0.0
18.75,118.75,0.0
19.0,119.75,0.5
19.25,119.75,1.0
19.5,122.0,2.0
19.75,122.0,2.0
20.0,121.25,0.5
20.25,121.25,0.0
20.5,121.5,0.0
20.75,121.5,0.0
21.0,122.25,0.0
21.25,122.25,0.0
21.5,122.25,0.0
21.75,122.25,0.0
22.0,119.5,0.5
22.25,119.5,1.5
22.5,119.0,3.0
22.75,119.0,3.5
23.0,117.75,3.0
23.25,117.75,1.0
23.5,117.75,0.5
23.75,116.0,0.5
24.0,116.0,0.0
24.25,116.0,0.0
24.5,115.0,0.0
24.75,117.0,0.0
25.0,117.0,0.0
25.25,117.0,1.0
25.5,117.0,2.5
25.75,117.0,4.0
26.0,115.5,5.0
26.25,115.5,5.0
26.5,115.0,3.5
26.75,115.0,3.0
27.0,116.0,2.5
27.25,121.0,2.5
27.5,121.0,2.5
27.75,125.75,1.5
28.0,125.75,0.5
28.25,128.0,0.5
28.5,128.0,2.5
28.75,128.5,4.0
29.0,128.5,6.0
29.25,131.5,7.0
29.5,135.0,7.5
29.75,135.0,6.5
30.0,133.0,5.0
30.25,133.0,3.5
30.5,130.25,3.5
30.75,128.0,3.5
31.0,128.0,3.0
31.25,128.0,2.0
31.5,128.0,2.0
31.75,128.75,3.5
32.0,128.75,5.0
32.25,130.25,6.0
32.5,130.25,7.0
32.75,131.5,7.0
33.0,131.5,5.5
33.25,131.0,4.5
33.5,132.75,3.5
33.75,132.75,3.0
34.0,134.0,3.5
34.25,134.0,3.0
34.5,134.25,2.5
34.75,134.25,2.5
35.0,133.5,4.5
35.25,133.5,5.5
35.5,134.25,6.5
35.75,134.5,7.5
36.0,134.5,8.0
36.25,135.25,7.0
36.5,135.25,6.0
36.75,132.75,5.5
37.0,132.75,5.0
37.25,131.25,5.0
37.5,131.25,4.5
37.75,129.0,4.5
38.0,129.0,3.5
38.25,129.0,5.5
38.5,128.25,7.0
38.75,128.25,8.0
39.0,128.75,9.0
39.25,128.75,8.5
39.5,131.0,7.0
39.75,131.0,6.0
40.0,127.25,5.5
40.25,121.5,5.0
40.5,121.5,4.5
40.75,121.5,4.0
41.0,125.5,3.5
41.25,125.5,5.0
41.5,124.25,6.5
41.75,124.25,7.5
42.0,127.75,8.0
42.25,127.75,8.5
42.5,127.25,6.5
42.75,127.25,5.0
43.0,127.0,4.5
43.25,127.0,4.0
43.5,126.0,3.5
43.75,125.5,3.0
44.0,125.5,2.5
44.25,125.75,2.0
44.5,125.75,3.5
44.75,125.0,5.0
45.0,125.0,6.0
45.25,127.25,7.5
45.5,127.25,8.5
45.75,130.0,7.5
46.0,130.0,6.0
46.25,132.75,4.5
46.5,135.75,4.0
46.75,135.75,3.5
47.0,135.5,3.0
47.25,135.5,2.5
47.5,137.5,1.0
47.75,137.5,0.5
48.0,139.5,2.0
48.25,139.25,3.0
48.5,139.25,4.0
48.75,138.5,5.0
49.0,138.5,5.5
49.25,139.25,4.0
49.5,139.5,2.5
49.75,139.5,1.5
50.0,139.25,1.5
50.25,139.25,1.0
50.5,143.25,0.5
50.75,145.0,0.0
51.0,145.0,0.0
51.25,143.25,0.0
51.5,143.25,1.5
51.75,143.0,3.5
52.0,142.5,5.0
52.25,142.5,6.5
52.5,140.75,4.5
52.75,140.75,3.0
53.0,140.25,1.5
53.25,140.25,1.5
53.5,138.5,1.5
53.75,137.5,0.5
54.0,137.5,0.0
54.25,136.5,1.0
54.5,136.5,3.0
54.75,135.75,5.0
55.0,135.75,6.5
55.25,135.75,7.0
55.5,135.25,7.0
55.75,135.25,5.0
56.0,134.25,3.5
56.25,134.25,2.5
56.5,134.25,2.5
56.75,134.25,1.5
57.0,134.25,1.0
57.25,134.25,0.0
57.5,135.0,0.0
57.75,135.0,2.5
58.0,135.0,4.5
58.25,134.0,6.0
58.5,134.0,7.0
58.75,128.5,6.5
59.0,128.5,4.5
59.25,125.75,3.5
59.5,125.75,3.0
59.75,128.0,2.5
60.0,128.0,2.0
60.25,128.0,1.0
60.5,128.0,2.0
60.75,137.25,4.5
61.0,137.25,6.5
61.25,137.25,8.5
61.5,136.75,9.5
61.75,136.75,9.5
62.0,136.5,7.5
62.25,136.5,5.5
62.5,136.25,5.0
62.75,136.25,5.0
63.0,136.0,6.0
63.25,138.0,6.5
63.5,138.0,8.5
63.75,138.0,12.5
64.0,138.0,16.0
64.25,138.0,16.0
64.5,138.0,24.0
64.75,137.75,33.0
65.0,137.75,26.0
65.25,137.75,10.5
65.5,0.0,12.0
65.75,0.0,11.5
66.0,0.0,17.0
66.25,0.0,13.5
66.5,0.0,29.0
66.75,155.5,16.0
67.0,155.5,11.5
67.25,153.75,9.0
67.5,144.5,8.5
67.75,144.5,13.0
68.0,139.75,14.5
68.25,139.75,15.5
68.5,141.25,15.0
68.75,140.75,13.5
69.0,140.75,13.0
69.25,139.25,14.0
69.5,139.25,11.5
69.75,139.25,11.5
70.0,139.25,10.0
70.25,139.0,10.0
70.5,137.75,13.0
70.75,137.75,14.0
71.0,136.5,15.0
71.25,136.5,17.5
71.5,135.75,19.0
71.75,135.75,18.5
72.0,135.5,17.0
72.25,135.5,15.0
72.5,135.5,14.0
72.75,137.25,13.5
73.0,137.25,13.0
73.25,138.25,11.5
73.5,138.25,10.0
73.75,141.5,9.0
74.0,143.5,7.0
74.25,143.5,9.0
74.5,145.25,11.5
74.75,146.0,13.0
75.0,146.0,14.0
75.25,145.25,16.0
75.5,145.25,15.5
75.75,146.25,13.0
76.0,146.25,12.0
76.25,146.25,11.5
76.5,146.25,11.0
76.75,146.25,11.0
77.0,146.25,10.0
77.25,146.25,9.0
77.5,146.25,9.5
77.75,146.25,11.5
78.0,146.25,13.0
78.25,146.25,15.0
78.5,146.25,16.0
78.75,146.25,14.0
79.0,146.25,11.5
79.25,146.25,10.5
79.5,0.0,10.0
79.75,0.0,9.5
80.0,0.0,9.5
80.25,0.0,8.5
80.5,0.0,8.5
80.75,0.0,10.0
81.0,0.0,11.5
81.25,0.0,13.0
81.5,0.0,13.5
81.75,0.0,14.0
82.0,0.0,12.5
82.25,0.0,11.0
82.5,0.0,10.5
82.75,0.0,10.0
83.0,0.0,10.5
83.25,0.0,10.5
83.5,0.0,10.0
83.75,140.75,10.0
84.0,140.75,12.5
84.25,143.0,15.0
84.5,143.0,16.0
84.75,141.5,16.0
