t_sec,FHR,UC
0.0,179.25,23.5
0.25,178.75,22.0
0.5,178.75,20.0
0.75,179.25,19.0
1.0,179.25,15.5
1.25,179.25,11.5
1.5,178.25,19.5
1.75,178.0,22.0
2.0,179.75,21.5
2.25,179.75,21.5
2.5,178.75,21.0
2.75,178.25,21.0
3.0,178.75,21.0
3.25,178.75,21.5
3.5,178.75,21.5
3.75,177.25,22.5
4.0,178.25,23.0
4.25,178.25,22.5
4.5,178.75,22.0
4.75,178.75,22.0
5.0,179.0,21.0
5.25,179.0,23.0
5.5,180.25,26.0
5.75,180.0,24.0
6.0,180.75,23.5
6.25,180.75,23.5
6.5,179.0,23.5
6.75,180.0,23.5
7.0,180.25,23.5
7.25,180.25,24.0
7.5,180.0,24.0
7.75,182.5,23.5
8.0,179.75,24.0
8.25,179.75,23.5
8.5,180.75,23.5
8.75,180.25,22.5
9.0,178.75,23.0
9.25,178.75,22.0
9.5,178.75,22.0
9.75,178.0,21.5
10.0,180.25,20.5
10.25,180.25,21.0
10.5,179.0,21.0
10.75,179.25,20.0
11.0,180.0,20.0
11.25,179.75,19.0
11.5,179.75,19.0
11.75,181.0,17.5
12.0,180.0,15.5
12.25,180.0,19.5
12.5,180.75,22.0
12.75,181.75,22.5
13.0,179.25,24.0
13.25,179.25,24.5
13.5,180.75,25.0
13.75,180.75,26.0
14.0,180.75,27.5
14.25,180.75,27.5
14.5,181.0,27.5
14.75,180.25,26.5
15.0,180.0,26.0
15.25,180.0,25.5
15.5,179.75,23.0
15.75,179.75,22.0
16.0,177.75,20.0
16.25,177.75,22.5
16.5,179.0,27.0
16.75,179.75,27.5
17.0,179.75,28.0
17.25,179.75,28.5
17.5,180.25,29.0
17.75,181.0,29.5
18.0,180.25,30.0
18.25,180.25,30.0
18.5,179.25,30.5
18.75,179.75,29.5
19.0,179.75,26.5
19.25,179.75,24.0
19.5,179.25,23.5
19.75,180.25,27.5
20.0,179.25,30.0
20.25,179.25,21.0
20.5,179.25,21.5
20.75,180.0,22.0
21.0,179.75,22.0
21.25,179.75,21.0
21.5,179.75,20.5
21.75,178.75,20.0
22.0,179.0,18.5
22.25,179.0,15.5
22.5,178.75,12.0
22.75,179.0,10.5
23.0,178.75,8.5
23.25,178.75,14.5
23.5,180.0,17.0
23.75,179.0,15.0
24.0,177.75,10.5
24.25,177.75,12.0
24.5,179.75,12.0
24.75,180.0,11.5
25.0,179.25,11.5
25.25,179.25,10.0
25.5,179.75,9.0
25.75,179.0,6.0
26.0,179.25,5.5
26.25,179.25,5.0
26.5,179.0,3.5
26.75,179.0,5.0
27.0,179.25,5.5
27.25,179.25,5.5
27.5,179.75,3.5
27.75,179.25,0.0
28.0,180.0,0.0
28.25,180.0,0.0
28.5,179.0,0.0
28.75,180.0,0.0
29.0,179.75,4.5
29.25,179.75,6.0
29.5,179.75,7.0
29.75,179.0,4.5
30.0,179.75,0.5
30.25,179.75,2.0
30.5,179.75,0.0
30.75,180.25,0.0
31.0,180.0,0.0
31.25,180.0,5.5
31.5,177.25,10.0
31.75,178.75,10.0
32.0,180.25,12.0
32.25,180.25,11.5
32.5,179.0,12.5
32.75,180.0,12.5
33.0,179.25,14.0
33.25,179.25,13.0
33.5,179.0,14.5
33.75,180.75,14.0
34.0,180.0,10.5
34.25,180.0,8.0
34.5,179.25,10.0
34.75,179.75,18.0
