t_sec,FHR,UC
0.0,153.0,30.0
0.25,153.0,31.0
0.5,153.0,31.0
0.75,153.0,23.0
1.0,153.0,23.0
1.25,153.0,18.0
1.5,151.5,18.0
1.75,151.5,19.0
2.0,152.25,19.0
2.25,152.25,25.0
2.5,150.0,25.0
2.75,151.5,29.0
3.0,151.5,29.0
3.25,150.75,26.0
3.5,151.5,26.0
3.75,151.5,23.0
4.0,150.75,23.0
4.25,151.5,24.0
4.5,151.5,24.0
4.75,150.0,24.0
5.0,150.0,24.0
5.25,151.5,24.0
5.5,152.25,24.0
5.75,152.25,29.0
6.0,150.75,29.0
6.25,148.5,27.0
6.5,148.5,27.0
6.75,148.5,21.0
7.0,148.5,21.0
7.25,149.25,18.0
7.5,149.25,18.0
7.75,149.25,17.0
8.0,149.25,17.0
8.25,149.25,20.0
8.5,147.75,20.0
8.75,150.0,26.0
9.0,150.0,26.0
9.25,147.0,29.0
9.5,146.25,29.0
9.75,146.25,25.0
10.0,147.0,25.0
10.25,147.0,19.0
10.5,146.25,19.0
10.75,147.75,19.0
11.0,147.75,19.0
11.25,148.5,24.0
11.5,148.5,24.0
11.75,148.5,25.0
12.0,150.0,25.0
12.25,150.0,21.0
12.5,150.0,21.0
12.75,150.75,28.0
13.0,150.75,28.0
13.25,151.5,39.0
13.5,152.25,39.0
13.75,152.25,38.0
14.0,153.0,38.0
14.25,153.0,34.0
14.5,153.0,34.0
14.75,153.0,34.0
15.0,153.0,34.0
15.25,153.0,28.0
15.5,153.75,28.0
15.75,153.75,19.0
16.0,153.0,19.0
16.25,153.0,16.0
16.5,153.0,16.0
16.75,153.75,22.0
17.0,153.75,22.0
17.25,153.0,32.0
17.5,153.0,32.0
17.75,153.0,34.0
18.0,153.0,34.0
18.25,152.25,26.0
18.5,152.25,26.0
18.75,153.0,19.0
19.0,153.0,19.0
19.25,153.0,21.0
19.5,152.25,21.0
19.75,152.25,27.0
20.0,151.5,27.0
20.25,150.75,26.0
20.5,150.75,26.0
20.75,150.0,21.0
21.0,149.25,21.0
21.25,149.25,23.0
21.5,147.75,23.0
21.75,147.75,31.0
22.0,148.5,31.0
22.25,147.75,29.0
22.5,147.75,29.0
22.75,147.75,22.0
23.0,146.25,22.0
23.25,146.25,19.0
23.5,146.25,19.0
23.75,146.25,23.0
24.0,146.25,23.0
24.25,146.25,28.0
24.5,146.25,28.0
24.75,146.25,30.0
25.0,146.25,30.0
25.25,145.75,29.0
25.5,147.0,29.0
25.75,147.0,25.0
26.0,148.5,25.0
26.25,148.5,22.0
26.5,147.75,22.0
26.75,149.25,22.0
27.0,149.25,22.0
27.25,148.5,26.0
27.5,149.25,26.0
27.75,149.25,32.0
28.0,149.25,32.0
28.25,149.25,30.0
28.5,149.25,30.0
28.75,149.25,23.0
29.0,149.25,23.0
29.25,150.0,20.0
