t_sec,FHR,UC
0.0,144.25,32.0
0.25,143.75,32.0
0.5,143.75,30.5
0.75,144.0,30.5
1.0,144.5,30.0
1.25,144.5,30.0
1.5,145.0,30.5
1.75,145.0,30.0
2.0,145.75,30.0
2.25,146.75,31.5
2.5,146.75,31.5
2.75,148.25,32.5
3.0,148.5,33.0
3.25,148.5,31.5
3.5,148.75,30.5
3.75,148.75,31.0
4.0,149.5,31.0
4.25,149.5,30.5
4.5,149.5,31.0
4.75,149.5,31.0
5.0,149.75,31.5
5.25,149.75,32.0
5.5,149.5,32.0
5.75,149.5,32.0
6.0,149.0,32.5
6.25,149.0,33.0
6.5,149.0,32.0
6.75,149.0,31.5
7.0,149.75,31.5
7.25,149.75,31.5
7.5,149.0,31.5
7.75,149.0,31.0
8.0,148.75,30.0
8.25,148.5,30.0
8.5,148.5,30.0
8.75,148.75,29.0
9.0,148.75,29.5
9.25,148.75,30.0
9.5,148.75,31.0
9.75,148.75,31.5
10.0,149.0,32.0
10.25,148.75,31.5
10.5,148.75,30.0
10.75,148.75,30.0
11.0,148.75,29.5
11.25,149.25,29.5
11.5,149.75,29.0
11.75,149.75,29.5
12.0,149.25,30.5
12.25,149.25,30.5
12.5,149.25,31.5
12.75,147.5,31.5
13.0,147.5,31.5
13.25,146.5,30.5
13.5,146.5,29.5
13.75,146.5,29.5
14.0,144.5,29.5
14.25,144.5,29.5
14.5,144.0,29.0
14.75,142.5,29.5
15.0,142.5,30.0
15.25,142.25,30.0
15.5,142.25,31.0
15.75,141.25,31.0
16.0,141.5,30.5
16.25,141.5,29.0
16.5,141.75,29.0
16.75,141.75,28.5
17.0,143.25,28.0
17.25,143.25,28.0
17.5,143.25,28.0
17.75,142.0,27.5
18.0,142.0,28.5
18.25,139.75,28.5
18.5,139.75,28.5
18.75,139.0,29.5
19.0,135.25,29.5
19.25,135.25,30.0
19.5,132.75,28.5
19.75,132.75,28.0
20.0,132.0,27.5
20.25,132.0,27.5
20.5,132.0,28.0
20.75,132.0,27.5
21.0,131.5,28.0
21.25,131.5,28.5
21.5,131.5,29.0
21.75,130.5,29.5
22.0,130.5,29.5
22.25,128.75,29.0
22.5,128.75,27.0
22.75,127.25,27.0
23.0,127.25,26.5
23.25,126.5,26.5
23.5,126.5,26.5
23.75,125.75,26.5
24.0,125.75,26.5
24.25,125.0,27.0
24.5,125.0,27.5
24.75,123.25,27.5
25.0,123.25,27.5
25.25,123.5,26.0
25.5,123.5,25.5
25.75,124.75,25.0
26.0,124.75,25.0
26.25,125.75,24.5
26.5,125.75,24.5
26.75,124.5,25.5
27.0,124.5,26.0
27.25,123.5,26.0
27.5,123.5,26.5
27.75,123.25,27.0
28.0,123.0,25.0
28.25,123.0,24.0
28.5,123.75,24.5
28.75,123.75,24.0
29.0,123.75,24.0
29.25,122.75,24.0
29.5,122.75,24.0
29.75,122.25,24.0
30.0,122.25,25.0
30.25,122.75,25.0
30.5,122.75,25.5
