t_sec,FHR,UC
0.0,138.25,4.5
0.25,138.25,4.5
0.5,138.25,4.5
0.75,138.25,4.5
1.0,139.25,5.0
1.25,140.25,4.5
1.5,140.25,4.5
1.75,141.25,4.5
2.0,141.25,5.0
2.25,144.25,4.5
2.5,145.0,4.5
2.75,145.0,4.5
3.0,145.25,5.0
3.25,145.25,5.0
3.5,145.25,5.0
3.75,145.5,5.0
4.0,145.5,5.5
4.25,145.75,5.5
4.5,145.75,6.0
4.75,145.0,6.5
5.0,144.75,6.5
5.25,144.75,7.0
5.5,141.0,7.0
5.75,141.0,7.0
6.0,141.0,7.0
6.25,138.75,7.0
6.5,138.75,7.0
6.75,140.0,7.0
7.0,140.0,7.0
7.25,139.75,7.0
7.5,139.75,7.0
7.75,141.0,7.0
8.0,141.25,6.5
8.25,141.25,6.5
8.5,140.5,6.5
8.75,140.5,6.5
9.0,142.0,6.5
9.25,144.5,7.0
9.5,144.5,7.0
9.75,145.0,7.5
10.0,145.0,8.0
10.25,146.25,8.0
10.5,147.5,8.0
10.75,147.5,8.0
11.0,148.75,8.0
11.25,148.5,7.5
11.5,148.5,7.5
11.75,149.25,7.5
12.0,149.25,7.5
12.25,150.5,7.5
12.5,148.5,7.0
12.75,148.5,7.0
13.0,147.25,7.0
13.25,146.0,6.5
13.5,146.0,6.5
13.75,147.5,6.5
14.0,147.5,6.5
14.25,146.0,6.5
14.5,145.0,6.5
14.75,145.0,7.0
15.0,145.5,7.5
15.25,145.5,7.5
15.5,147.0,8.0
15.75,147.5,8.0
16.0,148.0,8.0
16.25,148.0,8.5
16.5,148.25,8.0
16.75,148.25,8.0
17.0,148.0,8.0
17.25,147.0,8.0
17.5,147.0,7.5
17.75,146.25,7.5
18.0,146.25,7.5
18.25,145.0,7.0
18.5,145.0,6.5
18.75,144.25,6.5
19.0,144.5,6.5
19.25,144.5,6.0
19.5,144.25,6.0
19.75,144.25,6.0
20.0,144.0,6.0
20.25,144.0,6.0
20.5,144.0,5.5
20.75,144.0,5.5
21.0,144.0,5.5
21.25,145.5,5.5
21.5,147.0,6.0
21.75,147.0,6.5
22.0,147.0,7.0
22.25,147.0,7.5
22.5,148.5,7.5
22.75,147.5,8.0
23.0,147.5,8.0
23.25,148.25,8.5
23.5,148.5,8.5
23.75,148.5,8.5
24.0,148.0,8.5
24.25,148.0,8.5
24.5,147.0,8.0
24.75,147.0,8.0
25.0,147.0,7.5
25.25,147.75,7.5
25.5,147.75,7.0
25.75,147.75,6.5
26.0,147.75,6.5
26.25,147.75,6.0
26.5,147.25,6.0
26.75,147.0,5.5
27.0,147.0,5.5
27.25,147.0,5.5
27.5,147.0,6.0
27.75,147.0,6.5
28.0,147.5,6.5
28.25,147.5,7.0
28.5,148.75,7.5
28.75,148.75,7.5
29.0,148.25,7.5
29.25,149.0,7.5
29.5,149.0,7.5
29.75,147.75,7.5
30.0,147.0,7.0
30.25,147.0,6.5
30.5,147.0,6.5
30.75,147.0,6.0
31.0,146.5,5.5
31.25,145.0,5.0
31.5,145.0,5.0
31.75,144.5,4.5
32.0,144.5,4.0
32.25,143.5,4.0
32.5,142.25,4.5
32.75,142.25,5.5
33.0,143.25,5.5
33.25,143.25,6.0
33.5,142.0,6.0
33.75,141.75,5.5
34.0,141.75,5.5
34.25,142.0,5.0
34.5,142.0,4.5
34.75,143.5,4.5
35.0,145.5,4.5
35.25,145.5,4.5
35.5,146.5,4.0
35.75,146.5,4.0
36.0,149.0,3.5
36.25,149.5,3.5
36.5,149.5,3.0
36.75,151.5,2.5
37.0,152.0,3.0
37.25,152.0,3.0
37.5,151.5,3.0
37.75,153.25,2.5
38.0,153.25,2.5
38.25,153.75,2.5
38.5,153.75,2.5
38.75,152.75,3.5
39.0,151.5,4.0
39.25,151.5,4.5
39.5,150.0,5.5
39.75,150.0,5.5
40.0,147.75,6.0
40.25,147.25,6.0
40.5,147.25,6.0
40.75,146.75,6.0
41.0,147.75,6.0
41.25,147.75,6.0
41.5,147.5,5.5
41.75,148.5,5.5
42.0,148.5,5.5
42.25,148.5,5.0
42.5,148.5,4.5
42.75,148.0,4.0
43.0,147.25,4.0
43.25,147.25,4.5
43.5,147.5,4.5
43.75,147.5,5.0
44.0,147.25,5.5
44.25,146.75,5.5
44.5,146.75,5.5
44.75,146.25,5.5
45.0,146.25,5.0
45.25,146.0,5.0
45.5,145.25,5.0
45.75,145.25,5.0
46.0,144.25,5.0
46.25,144.25,5.0
46.5,143.75,5.0
46.75,143.5,5.0
47.0,143.5,5.5
47.25,143.75,5.5
47.5,143.75,5.5
47.75,142.0,5.5
48.0,143.0,5.0
48.25,143.0,5.0
48.5,143.0,5.0
