t_sec,FHR,UC
0.0,124.25,77.5
0.25,125.5,78.0
0.5,125.5,76.5
0.75,126.0,75.0
1.0,124.5,76.0
1.25,124.5,75.0
1.5,121.0,71.5
1.75,121.0,74.0
2.0,121.0,74.5
2.25,121.0,75.0
2.5,121.0,77.0
2.75,121.0,80.0
3.0,121.0,79.0
3.25,121.0,78.0
3.5,121.0,77.5
3.75,121.0,77.5
4.0,118.0,77.5
4.25,118.0,79.0
4.5,117.0,80.5
4.75,117.0,82.0
5.0,118.0,80.0
5.25,117.5,79.0
5.5,117.5,78.0
5.75,117.75,77.0
6.0,117.75,76.5
6.25,117.75,77.5
6.5,120.25,78.5
6.75,122.25,79.5
7.0,122.25,78.0
7.25,122.25,76.5
7.5,127.0,76.0
7.75,127.0,75.5
8.0,128.0,75.0
8.25,128.0,76.0
8.5,128.5,77.0
8.75,128.5,78.0
9.0,129.25,76.5
9.25,129.25,75.0
9.5,129.5,74.0
9.75,129.5,73.5
10.0,130.25,74.5
10.25,130.25,76.0
10.5,129.75,77.0
10.75,129.75,77.5
11.0,131.5,75.0
11.25,131.5,74.5
11.5,130.5,73.5
11.75,128.5,73.5
12.0,128.5,73.0
12.25,126.25,73.0
12.5,126.25,73.5
12.75,123.75,74.5
13.0,123.75,75.0
13.25,123.5,73.5
13.5,123.5,72.0
13.75,123.25,71.0
14.0,123.25,70.0
14.25,124.5,69.5
14.5,124.5,69.5
14.75,124.5,71.0
15.0,124.5,71.5
15.25,125.25,72.0
15.5,125.25,71.5
15.75,127.75,69.5
16.0,127.75,69.0
16.25,129.0,68.0
16.5,129.0,68.0
16.75,128.0,67.5
17.0,128.0,67.5
17.25,127.25,67.5
17.5,127.0,67.0
17.75,127.0,67.0
18.0,126.5,67.5
18.25,126.5,67.5
18.5,126.5,68.0
18.75,126.5,66.5
19.0,127.5,65.5
19.25,127.5,65.0
19.5,128.75,65.0
19.75,128.75,65.0
20.0,129.5,66.0
20.25,129.5,67.0
20.5,131.5,67.0
20.75,132.5,64.5
21.0,132.5,64.0
21.25,132.0,63.0
21.5,132.0,63.0
21.75,129.5,63.0
22.0,129.5,62.5
22.25,128.75,62.0
22.5,128.75,63.0
22.75,129.0,62.0
23.0,129.0,61.5
23.25,129.25,61.5
23.5,130.0,61.0
23.75,130.0,61.5
24.0,130.75,62.0
24.25,130.75,62.0
24.5,130.75,60.5
24.75,130.75,60.5
