t_sec,FHR,UC
0.0,128.5,18.0
0.25,128.5,17.0
0.5,128.5,19.5
0.75,129.75,22.0
1.0,129.75,23.5
1.25,128.0,21.5
1.5,128.0,18.5
1.75,127.25,17.0
2.0,127.25,17.0
2.25,126.25,17.5
2.5,126.25,21.5
2.75,125.25,26.5
3.0,125.25,27.0
3.25,125.75,22.5
3.5,125.75,18.0
3.75,126.25,17.0
4.0,126.25,17.5
4.25,126.25,18.5
4.5,126.25,21.0
4.75,126.25,25.5
5.0,126.75,26.5
5.25,126.75,23.5
5.5,127.5,19.5
5.75,127.5,18.0
6.0,127.5,18.0
6.25,128.0,18.0
6.5,128.25,18.5
6.75,128.25,20.0
7.0,127.25,21.5
7.25,127.25,23.0
7.5,127.25,25.0
7.75,126.25,23.0
8.0,126.25,22.5
8.25,126.25,22.0
8.5,127.75,23.0
8.75,128.0,24.0
9.0,128.0,22.5
9.25,128.0,22.5
9.5,128.0,25.0
9.75,128.0,27.5
10.0,128.0,27.5
10.25,127.75,24.0
10.5,127.75,22.5
10.75,126.5,23.5
11.0,126.5,23.0
11.25,126.5,22.0
11.5,126.5,25.0
11.75,126.25,25.5
12.0,124.75,22.0
12.25,124.75,21.0
12.5,125.5,22.0
12.75,125.5,22.0
13.0,126.0,21.5
13.25,126.0,21.5
13.5,124.25,21.0
13.75,124.25,22.0
14.0,124.5,22.0
14.25,124.5,22.5
14.5,124.5,21.5
14.75,124.5,21.0
15.0,125.5,22.0
15.25,125.5,21.0
15.5,125.75,19.5
15.75,125.75,19.0
16.0,128.0,20.5
16.25,128.0,23.5
16.5,129.5,25.0
16.75,129.5,23.5
17.0,129.5,22.0
17.25,130.25,23.0
17.5,130.25,22.5
17.75,130.25,23.0
18.0,130.25,19.5
18.25,132.0,16.0
18.5,132.0,16.5
18.75,132.5,21.5
19.0,132.5,28.5
19.25,132.5,29.5
19.5,133.0,23.5
19.75,133.0,18.5
20.0,133.25,18.0
20.25,133.25,19.5
20.5,133.25,21.5
20.75,133.25,19.5
21.0,133.25,25.0
21.25,133.25,32.0
21.5,133.25,24.5
21.75,133.25,18.5
22.0,133.25,17.0
22.25,135.25,17.0
22.5,135.5,18.5
22.75,135.5,18.5
23.0,136.25,17.0
23.25,136.25,14.0
23.5,136.5,11.0
23.75,136.5,8.0
24.0,135.0,5.5
24.25,135.0,5.5
24.5,134.75,5.5
24.75,134.75,3.5
25.0,131.0,2.0
25.25,131.0,3.0
25.5,129.25,7.5
25.75,129.25,9.5
26.0,127.0,10.0
26.25,127.0,10.5
26.5,124.0,12.0
