t_sec,FHR,UC
0.0,121.0,11.0
0.25,121.0,14.0
0.5,121.5,14.0
0.75,121.5,11.0
1.0,121.0,11.0
1.25,121.0,7.0
1.5,121.0,7.0
1.75,121.0,11.0
2.0,120.5,11.0
2.25,120.5,15.0
2.5,119.5,15.0
2.75,119.5,11.0
3.0,118.5,11.0
3.25,118.5,3.0
3.5,117.25,3.0
3.75,117.25,0.0
4.0,116.75,0.0
4.25,116.75,0.0
4.5,115.0,0.0
4.75,115.0,4.0
5.0,114.0,4.0
5.25,114.0,3.0
5.5,114.0,3.0
5.75,114.0,1.0
6.0,114.0,1.0
6.25,114.0,4.0
6.5,115.5,4.0
6.75,115.5,11.0
7.0,114.0,11.0
7.25,114.0,13.0
7.5,114.0,13.0
7.75,115.5,8.0
8.0,115.5,8.0
8.25,116.25,4.0
8.5,116.25,4.0
8.75,116.25,8.0
9.0,116.75,8.0
9.25,116.25,15.0
9.5,116.25,15.0
9.75,116.75,15.0
10.0,116.75,15.0
10.25,117.75,10.0
10.5,117.75,10.0
10.75,118.0,6.0
11.0,118.0,6.0
11.25,118.0,8.0
11.5,118.0,8.0
11.75,117.75,15.0
12.0,117.75,15.0
12.25,117.75,17.0
12.5,117.75,17.0
12.75,117.75,14.0
13.0,117.75,14.0
13.25,118.0,9.0
13.5,118.0,9.0
13.75,118.5,5.0
14.0,118.5,5.0
14.25,118.0,4.0
14.5,118.0,4.0
14.75,118.0,5.0
15.0,118.0,5.0
15.25,116.75,7.0
15.5,116.75,7.0
15.75,117.25,12.0
16.0,117.25,12.0
16.25,116.75,21.0
16.5,116.75,21.0
16.75,114.5,21.0
17.0,114.5,21.0
17.25,115.75,13.0
17.5,115.75,13.0
17.75,115.75,8.0
18.0,117.25,8.0
18.25,117.25,6.0
18.5,117.25,6.0
18.75,117.25,7.0
19.0,117.75,7.0
19.25,117.75,14.0
19.5,117.75,14.0
19.75,117.75,20.0
20.0,119.0,20.0
20.25,119.0,16.0
20.5,118.0,16.0
20.75,118.0,7.0
21.0,119.5,7.0
21.25,119.5,2.0
21.5,119.0,2.0
21.75,119.0,3.0
22.0,119.0,3.0
22.25,119.0,12.0
22.5,119.0,12.0
22.75,119.0,24.0
23.0,118.5,24.0
23.25,118.5,24.0
23.5,117.25,24.0
23.75,117.25,12.0
24.0,117.75,12.0
24.25,117.75,3.0
24.5,118.0,3.0
24.75,118.0,0.0
25.0,118.5,0.0
25.25,118.5,3.0
25.5,118.5,3.0
25.75,118.5,14.0
26.0,118.0,14.0
26.25,118.0,20.0
26.5,117.75,20.0
26.75,117.75,14.0
27.0,117.75,14.0
27.25,117.75,4.0
27.5,117.25,4.0
27.75,117.25,0.0
28.0,117.25,0.0
28.25,117.25,0.0
28.5,118.0,0.0
28.75,118.0,5.0
29.0,118.0,5.0
29.25,118.0,5.0
29.5,119.0,5.0
29.75,119.0,2.0
30.0,118.0,2.0
30.25,118.0,0.0
30.5,118.0,0.0
30.75,118.0,0.0
31.0,117.75,0.0
31.25,117.75,0.0
31.5,118.0,0.0
31.75,118.0,0.0
32.0,118.0,0.0
32.25,118.0,0.0
32.5,118.0,0.0
32.75,118.0,0.0
33.0,116.25,0.0
33.25,116.25,0.0
33.5,116.25,0.0
33.75,117.75,0.0
34.0,117.75,0.0
34.25,118.0,0.0
34.5,118.0,0.0
34.75,118.0,0.0
35.0,119.0,0.0
35.25,120.0,0.0
35.5,120.0,0.0
35.75,122.5,0.0
36.0,122.5,0.0
36.25,122.0,15.0
36.5,122.5,15.0
36.75,122.5,26.0
37.0,124.0,26.0
37.25,124.0,29.0
37.5,124.0,29.0
37.75,124.0,29.0
38.0,125.5,29.0
38.25,125.5,38.0
38.5,126.0,38.0
38.75,126.0,48.0
39.0,126.5,48.0
39.25,126.5,42.0
39.5,127.0,42.0
39.75,127.0,23.0
40.0,128.25,23.0
40.25,128.25,19.0
40.5,127.0,19.0
40.75,127.0,24.0
41.0,128.25,24.0
41.25,127.75,24.0
41.5,127.75,24.0
41.75,127.0,25.0
42.0,127.0,25.0
42.25,126.5,35.0
42.5,126.5,35.0
42.75,125.5,55.0
43.0,125.5,55.0
43.25,125.0,74.0
43.5,125.0,74.0
43.75,125.0,77.0
44.0,123.5,77.0
44.25,124.0,59.0
44.5,124.0,59.0
44.75,123.5,43.0
45.0,123.5,43.0
45.25,123.0,43.0
45.5,123.0,43.0
45.75,123.0,46.0
46.0,121.0,46.0
46.25,120.5,52.0
46.5,120.5,52.0
46.75,120.5,73.0
47.0,120.0,73.0
47.25,119.0,93.0
47.5,119.0,93.0
47.75,115.5,90.0
48.0,115.5,90.0
48.25,117.25,66.0
48.5,117.25,66.0
48.75,116.25,48.0
49.0,116.25,48.0
49.25,117.75,45.0
49.5,117.75,45.0
49.75,117.75,49.0
50.0,117.75,49.0
50.25,117.25,65.0
50.5,117.25,65.0
50.75,116.75,82.0
51.0,116.75,82.0
51.25,116.75,74.0
51.5,116.75,74.0
51.75,116.25,53.0
52.0,116.25,53.0
52.25,115.0,42.0
52.5,115.0,42.0
52.75,115.75,38.0
53.0,115.75,38.0
53.25,115.75,38.0
53.5,115.75,38.0
53.75,115.75,54.0
54.0,115.0,54.0
54.25,115.0,82.0
54.5,115.0,82.0
54.75,115.0,92.0
55.0,114.5,92.0
55.25,114.5,73.0
55.5,115.0,73.0
55.75,115.0,49.0
56.0,115.0,49.0
56.25,115.0,39.0
56.5,116.25,39.0
56.75,116.25,37.0
57.0,116.75,37.0
57.25,116.75,36.0
57.5,116.25,36.0
57.75,116.25,42.0
58.0,115.75,42.0
58.25,115.75,66.0
58.5,116.75,66.0
58.75,116.75,89.0
59.0,116.25,89.0
59.25,116.25,83.0
59.5,115.0,83.0
59.75,115.0,55.0
60.0,115.0,55.0
60.25,115.75,35.0
60.5,115.75,35.0
60.75,115.75,29.0
61.0,115.75,29.0
61.25,115.75,27.0
61.5,115.75,27.0
61.75,113.75,22.0
62.0,113.75,22.0
62.25,115.0,17.0
62.5,115.0,17.0
62.75,114.5,25.0
63.0,114.5,25.0
63.25,115.0,53.0
63.5,115.0,53.0
63.75,115.75,72.0
64.0,115.75,72.0
64.25,115.75,61.0
64.5,115.75,61.0
64.75,116.75,40.0
65.0,116.75,40.0
65.25,116.75,29.0
65.5,116.75,29.0
65.75,117.25,26.0
66.0,117.25,26.0
66.25,117.75,34.0
66.5,117.75,34.0
66.75,118.5,48.0
67.0,118.5,48.0
67.25,119.0,57.0
67.5,119.0,57.0
67.75,118.5,50.0
68.0,118.5,50.0
68.25,118.5,33.0
68.5,118.0,33.0
68.75,118.0,20.0
69.0,116.25,20.0
69.25,116.25,15.0
69.5,117.75,15.0
69.75,117.75,18.0
70.0,116.75,18.0
70.25,116.75,31.0
70.5,117.75,31.0
70.75,117.75,46.0
71.0,117.75,46.0
71.25,117.75,49.0
71.5,118.0,49.0
71.75,118.0,35.0
72.0,117.25,35.0
72.25,117.25,22.0
72.5,116.25,22.0
72.75,116.25,16.0
73.0,113.25,16.0
73.25,113.25,10.0
73.5,115.75,10.0
73.75,115.75,8.0
74.0,117.25,8.0
74.25,117.25,16.0
74.5,116.75,16.0
74.75,116.75,28.0
75.0,117.75,28.0
75.25,117.75,28.0
75.5,118.0,28.0
75.75,118.0,17.0
76.0,118.5,17.0
76.25,118.5,9.0
76.5,119.0,9.0
76.75,119.0,4.0
77.0,120.5,4.0
77.25,120.5,0.0
77.5,121.0,0.0
77.75,121.0,0.0
78.0,120.0,0.0
78.25,120.0,0.0
78.5,119.0,0.0
78.75,119.0,4.0
79.0,119.0,4.0
79.25,119.0,7.0
79.5,119.5,7.0
79.75,119.5,4.0
80.0,118.5,4.0
80.25,118.5,1.0
80.5,119.0,1.0
80.75,119.0,0.0
81.0,117.25,0.0
81.25,117.25,2.0
81.5,117.25,2.0
81.75,117.25,7.0
82.0,117.25,7.0
82.25,116.25,5.0
82.5,116.25,5.0
82.75,117.75,0.0
83.0,117.75,0.0
83.25,116.75,0.0
83.5,116.75,0.0
83.75,117.25,0.0
84.0,117.25,0.0
84.25,116.75,0.0
84.5,116.75,0.0
84.75,116.75,0.0
85.0,117.75,0.0
85.25,116.75,0.0
85.5,116.75,0.0
85.75,116.75,0.0
86.0,115.75,0.0
86.25,117.75,1.0
86.5,117.75,1.0
86.75,117.25,0.0
87.0,117.25,0.0
87.25,117.75,0.0
87.5,117.75,0.0
87.75,117.75,0.0
88.0,117.75,0.0
88.25,118.0,0.0
88.5,118.0,0.0
88.75,118.0,0.0
89.0,118.0,0.0
89.25,118.5,0.0
89.5,118.5,0.0
89.75,117.75,0.0
90.0,117.75,0.0
90.25,118.5,5.0
90.5,118.5,5.0
90.75,118.0,8.0
91.0,118.0,8.0
91.25,119.0,3.0
91.5,119.0,3.0
91.75,119.0,0.0
92.0,119.0,0.0
92.25,120.0,0.0
92.5,120.0,0.0
92.75,120.5,1.0
93.0,120.5,1.0
93.25,121.5,4.0
93.5,121.5,4.0
93.75,121.5,11.0
94.0,121.5,11.0
94.25,121.0,15.0
94.5,121.0,15.0
94.75,121.0,9.0
95.0,121.0,9.0
95.25,121.5,1.0
95.5,121.5,1.0
95.75,121.0,3.0
96.0,121.0,3.0
96.25,121.5,7.0
96.5,121.5,7.0
96.75,120.0,6.0
97.0,120.0,6.0
97.25,120.0,6.0
97.5,120.0,6.0
97.75,120.5,6.0
98.0,120.5,6.0
98.25,120.0,2.0
98.5,120.0,2.0
98.75,120.0,0.0
99.0,120.0,0.0
99.25,119.5,0.0
99.5,119.5,0.0
99.75,120.0,0.0
100.0,120.0,0.0
100.25,119.0,0.0
100.5,119.0,0.0
100.75,119.5,0.0
101.0,119.5,0.0
101.25,120.0,0.0
101.5,120.0,0.0
101.75,121.0,2.0
102.0,121.0,2.0
102.25,121.0,12.0
102.5,121.0,12.0
102.75,121.0,15.0
103.0,121.0,15.0
103.25,120.5,12.0
103.5,120.5,12.0
103.75,120.0,7.0
104.0,120.0,7.0
104.25,120.0,0.0
104.5,120.0,0.0
104.75,121.0,0.0
105.0,121.0,0.0
105.25,121.0,0.0
105.5,121.0,0.0
105.75,121.0,0.0
106.0,121.0,0.0
106.25,120.0,0.0
106.5,120.0,0.0
106.75,119.0,0.0
107.0,119.0,0.0
107.25,120.5,0.0
107.5,120.5,0.0
107.75,121.5,0.0
108.0,121.5,0.0
108.25,121.0,3.0
108.5,121.0,3.0
108.75,118.5,9.0
109.0,118.5,9.0
109.25,119.5,12.0
109.5,119.5,12.0
109.75,120.5,12.0
110.0,120.5,12.0
110.25,120.0,9.0
110.5,120.0,9.0
110.75,121.0,8.0
111.0,121.0,8.0
111.25,121.0,7.0
111.5,121.0,7.0
111.75,121.0,3.0
112.0,121.0,3.0
112.25,121.0,0.0
112.5,121.0,0.0
112.75,121.0,0.0
113.0,121.0,0.0
113.25,120.5,0.0
113.5,120.5,0.0
113.75,120.5,0.0
114.0,120.5,0.0
114.25,119.5,0.0
114.5,119.5,0.0
114.75,119.0,0.0
115.0,119.0,0.0
115.25,119.5,0.0
115.5,119.5,0.0
115.75,120.0,0.0
116.0,120.0,0.0
116.25,118.5,0.0
116.5,118.5,0.0
116.75,120.0,3.0
117.0,120.0,3.0
117.25,119.5,15.0
117.5,119.5,15.0
117.75,119.5,24.0
118.0,119.5,24.0
118.25,120.5,18.0
118.5,120.5,18.0
118.75,120.5,4.0
119.0,120.0,4.0
119.25,120.5,0.0
119.5,120.5,0.0
119.75,120.5,0.0
120.0,120.5,0.0
120.25,120.0,0.0
120.5,120.0,0.0
120.75,119.0,0.0
121.0,119.0,0.0
121.25,119.0,0.0
121.5,119.0,0.0
121.75,118.5,4.0
122.0,118.5,4.0
122.25,118.0,7.0
122.5,118.0,7.0
122.75,118.0,6.0
123.0,118.0,6.0
123.25,118.0,2.0
123.5,118.0,2.0
123.75,118.5,0.0
124.0,118.5,0.0
124.25,118.0,1.0
124.5,118.0,1.0
124.75,118.5,4.0
125.0,118.5,4.0
125.25,118.5,4.0
125.5,118.5,4.0
125.75,117.75,3.0
126.0,117.75,3.0
126.25,119.5,3.0
126.5,119.5,3.0
126.75,119.5,2.0
127.0,119.5,2.0
127.25,120.0,2.0
127.5,120.0,2.0
127.75,120.0,1.0
128.0,120.0,1.0
128.25,120.0,0.0
128.5,120.0,0.0
128.75,121.0,0.0
129.0,121.0,0.0
129.25,121.0,3.0
129.5,121.0,3.0
129.75,120.5,3.0
130.0,120.5,3.0
130.25,119.0,0.0
130.5,119.0,0.0
130.75,121.0,0.0
131.0,121.0,0.0
131.25,121.0,0.0
131.5,121.0,0.0
131.75,121.5,0.0
132.0,121.5,0.0
132.25,122.0,0.0
132.5,122.0,0.0
132.75,123.0,0.0
133.0,123.0,0.0
133.25,123.5,0.0
133.5,123.5,0.0
133.75,124.0,0.0
134.0,124.0,0.0
134.25,123.0,0.0
134.5,123.0,0.0
134.75,122.5,1.0
135.0,122.5,1.0
135.25,121.5,0.0
135.5,121.5,0.0
135.75,121.5,0.0
136.0,121.5,0.0
136.25,120.5,0.0
136.5,120.5,0.0
136.75,120.5,3.0
137.0,120.5,3.0
137.25,120.5,2.0
137.5,120.5,2.0
137.75,120.5,0.0
138.0,120.5,0.0
138.25,120.0,0.0
138.5,120.0,0.0
138.75,120.5,0.0
139.0,120.5,0.0
139.25,120.0,0.0
139.5,120.0,0.0
139.75,121.0,0.0
140.0,121.0,0.0
140.25,120.5,0.0
140.5,120.5,0.0
140.75,121.5,0.0
141.0,121.5,0.0
141.25,121.5,0.0
141.5,121.5,0.0
141.75,122.5,0.0
142.0,122.5,0.0
142.25,122.0,0.0
142.5,122.0,0.0
142.75,122.5,0.0
143.0,122.5,0.0
143.25,122.5,0.0
143.5,122.5,0.0
143.75,123.0,0.0
144.0,123.0,0.0
144.25,123.0,4.0
144.5,122.0,4.0
144.75,122.0,5.0
145.0,122.5,5.0
145.25,122.5,4.0
145.5,123.0,4.0
145.75,123.0,2.0
146.0,123.0,2.0
146.25,123.0,0.0
146.5,123.5,0.0
146.75,123.5,0.0
147.0,123.5,0.0
147.25,123.5,0.0
147.5,123.5,0.0
147.75,123.5,0.0
148.0,123.0,0.0
148.25,123.0,0.0
148.5,124.0,0.0
148.75,124.0,0.0
149.0,123.0,0.0
149.25,123.0,0.0
149.5,123.5,0.0
149.75,123.5,2.0
150.0,123.0,2.0
150.25,123.0,4.0
150.5,123.5,4.0
150.75,123.5,1.0
151.0,122.0,1.0
151.25,122.0,0.0
151.5,122.5,0.0
151.75,122.5,0.0
152.0,123.5,0.0
152.25,123.5,11.0
152.5,123.5,11.0
152.75,123.5,25.0
153.0,123.5,25.0
153.25,123.5,30.0
153.5,123.0,30.0
153.75,123.0,17.0
154.0,123.5,17.0
154.25,122.5,1.0
154.5,122.5,1.0
154.75,123.5,0.0
155.0,123.5,0.0
155.25,124.0,0.0
155.5,124.0,0.0
155.75,124.0,0.0
156.0,124.0,0.0
156.25,124.5,0.0
156.5,124.5,0.0
156.75,125.0,0.0
157.0,125.0,0.0
157.25,125.0,0.0
157.5,125.0,0.0
157.75,125.5,0.0
158.0,125.5,0.0
158.25,124.5,0.0
158.5,124.5,0.0
158.75,124.0,0.0
159.0,124.0,0.0
159.25,124.5,2.0
159.5,124.5,2.0
159.75,124.0,17.0
160.0,124.0,17.0
160.25,123.5,27.0
160.5,123.5,27.0
160.75,122.5,25.0
161.0,122.5,25.0
161.25,122.0,17.0
161.5,122.0,17.0
161.75,122.5,5.0
162.0,123.0,5.0
162.25,123.0,0.0
162.5,123.0,0.0
162.75,123.0,0.0
163.0,124.0,0.0
163.25,124.0,0.0
163.5,124.0,0.0
163.75,124.0,0.0
164.0,124.0,0.0
164.25,124.0,0.0
164.5,124.5,0.0
164.75,124.5,0.0
165.0,125.0,0.0
165.25,125.0,0.0
165.5,124.5,0.0
165.75,124.5,0.0
166.0,124.5,0.0
166.25,124.5,0.0
166.5,123.5,0.0
166.75,123.5,0.0
167.0,123.0,0.0
167.25,123.0,0.0
167.5,120.5,0.0
167.75,120.5,1.0
168.0,120.5,1.0
168.25,120.5,0.0
168.5,121.0,0.0
168.75,121.0,0.0
169.0,120.0,0.0
169.25,120.0,0.0
169.5,121.0,0.0
169.75,121.0,0.0
170.0,121.5,0.0
170.25,121.5,0.0
170.5,122.0,0.0
170.75,122.0,2.0
171.0,122.5,2.0
171.25,122.5,7.0
171.5,123.0,7.0
171.75,123.0,5.0
172.0,123.5,5.0
172.25,123.5,1.0
172.5,123.0,1.0
172.75,123.5,0.0
173.0,123.5,0.0
173.25,122.5,3.0
173.5,122.5,3.0
173.75,122.0,4.0
174.0,122.0,4.0
174.25,120.5,2.0
174.5,120.5,2.0
174.75,121.0,0.0
175.0,121.0,0.0
175.25,120.0,0.0
175.5,120.0,0.0
175.75,120.5,0.0
176.0,120.5,0.0
176.25,120.0,7.0
176.5,120.0,7.0
176.75,121.0,16.0
177.0,121.0,16.0
177.25,120.5,25.0
177.5,120.5,25.0
177.75,121.0,27.0
178.0,121.0,27.0
178.25,119.0,14.0
178.5,119.0,14.0
178.75,119.0,0.0
