t_sec,FHR,UC
0.0,140.25,0.0
0.25,140.5,0.0
0.5,140.5,0.0
0.75,140.25,0.0
1.0,140.25,0.0
1.25,143.25,0.0
1.5,143.25,0.0
1.75,144.25,0.0
2.0,143.75,0.0
2.25,143.75,0.0
2.5,144.0,0.0
2.75,144.0,0.0
3.0,144.0,0.0
3.25,144.0,0.0
3.5,144.0,0.0
3.75,144.0,0.0
4.0,144.0,0.5
4.25,143.25,1.0
4.5,143.0,1.5
4.75,143.0,1.5
5.0,142.5,1.0
5.25,142.5,0.5
5.5,143.0,0.5
5.75,142.5,0.5
6.0,142.5,1.0
6.25,142.0,1.5
6.5,142.0,1.0
6.75,142.0,1.0
7.0,141.0,2.0
7.25,142.0,2.0
7.5,142.0,1.0
7.75,142.25,1.0
8.0,142.25,1.0
8.25,143.25,1.5
8.5,143.75,2.5
8.75,143.75,2.5
9.0,145.0,2.0
9.25,145.0,2.0
9.5,145.25,2.5
9.75,145.25,2.0
10.0,145.25,2.0
10.25,145.25,2.0
10.5,145.25,2.0
10.75,145.25,2.0
11.0,145.25,2.0
11.25,145.5,1.5
11.5,145.5,2.5
11.75,148.25,2.5
12.0,147.5,2.0
12.25,147.5,2.5
12.5,148.25,3.5
12.75,149.25,3.5
13.0,149.25,3.5
13.25,150.0,3.0
13.5,150.0,3.5
13.75,150.25,3.0
14.0,150.0,3.0
14.25,150.0,3.0
14.5,149.25,3.5
14.75,146.0,3.0
15.0,146.0,3.0
15.25,145.5,3.0
15.5,145.5,3.5
15.75,145.5,3.0
16.0,145.75,3.5
16.25,145.75,3.5
16.5,145.0,4.5
16.75,145.0,4.5
17.0,143.75,3.5
17.25,144.0,3.5
17.5,144.0,4.5
17.75,143.75,4.5
18.0,143.75,4.5
18.25,143.75,4.5
18.5,144.0,5.0
18.75,144.0,5.0
19.0,144.25,5.0
19.25,144.25,5.0
19.5,145.25,5.0
19.75,145.25,5.5
20.0,145.25,5.5
20.25,145.25,6.0
20.5,145.25,6.5
20.75,145.0,7.0
21.0,143.0,6.5
21.25,143.0,6.5
21.5,143.25,7.0
21.75,143.25,7.5
22.0,143.0,7.0
22.25,143.0,7.5
22.5,143.0,7.5
22.75,143.5,8.5
23.0,143.5,8.0
23.25,144.0,7.5
23.5,145.0,7.5
23.75,145.0,7.5
24.0,145.5,8.5
24.25,146.0,9.0
24.5,146.0,10.0
24.75,146.75,11.0
25.0,146.75,11.5
25.25,148.75,11.0
25.5,148.75,11.0
25.75,148.75,11.5
26.0,148.0,12.0
26.25,149.5,12.0
26.5,149.5,13.0
26.75,148.5,13.0
27.0,148.5,13.0
27.25,149.25,13.5
27.5,149.25,13.5
27.75,148.5,13.0
28.0,148.0,13.5
28.25,148.0,14.0
28.5,147.0,14.5
28.75,147.0,17.5
29.0,147.0,19.5
29.25,144.5,21.5
29.5,144.5,22.5
29.75,144.5,24.0
30.0,144.0,25.5
30.25,144.0,27.0
30.5,144.25,29.5
30.75,144.25,31.5
31.0,143.5,33.5
31.25,142.75,35.5
31.5,142.75,37.5
31.75,142.75,38.0
32.0,142.75,39.0
32.25,143.5,40.5
32.5,143.5,41.5
32.75,143.5,43.0
33.0,144.5,44.0
33.25,144.5,44.0
33.5,145.0,45.5
33.75,145.0,47.5
34.0,145.0,49.0
34.25,145.0,50.5
34.5,145.0,54.0
34.75,145.0,56.0
35.0,145.0,57.0
35.25,145.0,58.0
35.5,139.75,58.5
35.75,139.75,60.0
36.0,141.0,62.0
36.25,141.75,63.0
36.5,141.75,64.5
36.75,141.5,65.5
37.0,141.5,67.5
37.25,141.5,68.5
37.5,141.5,70.5
37.75,141.5,72.0
38.0,141.25,74.0
38.25,141.25,75.0
38.5,142.0,76.0
38.75,142.0,77.5
39.0,142.75,79.0
39.25,141.75,80.0
39.5,141.75,81.5
39.75,141.0,82.5
40.0,141.0,84.0
40.25,142.0,85.0
40.5,142.0,86.0
40.75,141.0,86.5
41.0,140.75,88.0
41.25,140.75,88.5
41.5,141.75,89.5
41.75,141.75,90.0
42.0,142.0,91.0
42.25,141.0,92.5
42.5,141.0,93.0
42.75,141.75,94.0
43.0,141.75,94.5
43.25,143.0,95.0
43.5,143.5,95.5
43.75,143.5,95.5
44.0,142.0,96.0
44.25,142.0,96.0
44.5,142.0,97.5
44.75,141.0,98.0
45.0,141.0,99.0
45.25,142.0,100.5
45.5,141.75,102.5
45.75,141.75,104.5
46.0,140.75,105.5
46.25,140.75,105.5
46.5,139.5,105.0
46.75,139.5,105.0
47.0,137.0,104.5
47.25,137.0,105.0
47.5,135.0,105.5
47.75,135.25,106.0
48.0,135.25,106.0
48.25,136.0,105.5
48.5,136.0,105.0
48.75,135.75,105.5
49.0,135.75,105.5
49.25,136.5,106.5
49.5,136.5,107.5
49.75,137.5,109.0
50.0,137.25,111.5
50.25,137.25,113.0
50.5,138.0,114.5
50.75,138.0,115.0
51.0,138.5,116.0
51.25,140.25,114.5
51.5,140.25,113.5
51.75,139.25,113.0
52.0,139.25,114.0
52.25,140.25,113.5
52.5,139.0,112.5
52.75,139.0,112.0
53.0,139.0,111.5
53.25,139.0,111.0
53.5,139.0,110.0
53.75,139.75,109.5
54.0,139.75,109.0
54.25,140.0,110.5
54.5,139.5,113.0
54.75,139.5,114.5
55.0,139.5,115.5
55.25,139.5,116.0
55.5,139.25,116.0
55.75,139.0,116.0
56.0,139.0,116.0
56.25,139.0,116.5
56.5,139.0,118.0
56.75,139.5,118.0
57.0,139.5,118.0
57.25,140.5,117.5
57.5,142.0,117.0
57.75,142.0,117.5
58.0,142.5,117.0
58.25,142.5,116.5
58.5,143.0,116.0
58.75,142.5,115.5
59.0,142.5,116.0
59.25,141.0,114.5
59.5,141.0,113.0
59.75,139.5,111.5
60.0,139.5,110.5
60.25,139.5,110.0
60.5,139.5,109.0
60.75,139.5,109.0
61.0,139.5,109.5
61.25,139.5,110.0
61.5,138.25,111.5
61.75,137.0,112.0
62.0,137.0,112.0
62.25,136.75,110.5
62.5,136.75,108.0
62.75,137.5,106.5
63.0,137.5,106.0
63.25,137.75,105.0
63.5,138.5,104.0
63.75,138.5,104.5
64.0,138.5,102.5
64.25,138.5,101.5
64.5,138.0,99.5
64.75,138.0,98.5
65.0,137.75,99.5
65.25,138.25,99.5
65.5,138.25,100.0
65.75,137.75,100.0
66.0,137.75,98.5
66.25,137.0,98.5
66.5,137.0,97.5
66.75,135.25,97.0
67.0,134.5,96.5
67.25,134.5,96.5
67.5,133.5,95.0
67.75,133.5,93.0
68.0,133.0,91.5
68.25,133.0,89.5
68.5,134.25,88.5
68.75,134.25,87.0
