t_sec,FHR,UC
0.0,134.5,20.0
0.25,134.5,25.0
0.5,135.25,25.0
0.75,135.25,25.0
1.0,135.25,25.0
1.25,135.25,19.0
1.5,135.25,19.0
1.75,135.25,14.0
2.0,135.25,14.0
2.25,135.25,12.0
2.5,135.25,12.0
2.75,135.75,11.0
3.0,135.75,11.0
3.25,135.75,10.0
3.5,135.75,10.0
3.75,136.25,12.0
4.0,134.5,12.0
4.25,134.5,15.0
4.5,135.25,15.0
4.75,135.25,18.0
5.0,135.75,18.0
5.25,135.75,17.0
5.5,132.25,17.0
5.75,133.25,14.0
6.0,133.25,14.0
6.25,134.5,12.0
6.5,134.5,12.0
6.75,134.5,11.0
7.0,134.5,11.0
7.25,135.25,11.0
7.5,135.25,11.0
7.75,134.5,14.0
8.0,135.25,14.0
8.25,135.25,16.0
8.5,134.5,16.0
8.75,134.5,16.0
9.0,134.5,16.0
9.25,134.5,13.0
9.5,135.25,13.0
9.75,135.25,11.0
10.0,134.5,11.0
10.25,135.75,10.0
10.5,135.75,10.0
10.75,135.25,10.0
11.0,135.25,10.0
11.25,134.0,13.0
11.5,134.0,13.0
11.75,134.5,17.0
12.0,135.25,17.0
12.25,135.25,18.0
12.5,135.25,18.0
12.75,135.25,15.0
13.0,134.0,15.0
13.25,134.0,12.0
13.5,135.25,12.0
13.75,135.25,11.0
14.0,134.5,11.0
14.25,134.5,10.0
14.5,134.5,10.0
14.75,135.75,11.0
15.0,135.75,11.0
15.25,135.75,13.0
15.5,135.75,13.0
15.75,136.25,15.0
16.0,135.75,15.0
16.25,135.75,14.0
16.5,135.75,14.0
16.75,135.75,12.0
17.0,135.75,12.0
17.25,135.75,10.0
17.5,136.25,10.0
17.75,137.0,10.0
18.0,137.0,10.0
18.25,135.75,10.0
18.5,135.75,10.0
18.75,135.25,12.0
19.0,135.25,12.0
19.25,134.5,15.0
19.5,134.5,15.0
19.75,135.25,15.0
20.0,135.75,15.0
20.25,135.75,13.0
20.5,135.25,13.0
20.75,135.25,11.0
21.0,134.5,11.0
21.25,134.5,10.0
21.5,135.25,10.0
21.75,135.75,10.0
22.0,135.75,10.0
22.25,135.75,12.0
22.5,135.75,12.0
22.75,135.75,16.0
23.0,135.75,16.0
