t_sec,FHR,UC
0.0,158.0,24.0
0.25,158.0,23.5
0.5,156.75,23.5
0.75,155.75,23.0
1.0,155.75,23.0
1.25,155.25,22.5
1.5,156.25,22.0
1.75,156.25,22.0
2.0,156.25,22.0
2.25,156.0,22.0
2.5,156.0,21.5
2.75,157.0,21.5
3.0,157.25,21.5
3.25,157.25,21.5
3.5,157.5,21.5
3.75,157.25,21.5
4.0,157.25,21.5
4.25,157.25,21.5
4.5,157.25,21.0
4.75,156.75,21.0
5.0,157.25,21.0
5.25,157.25,21.0
5.5,157.5,21.0
5.75,157.5,21.0
6.0,157.5,21.0
6.25,157.75,21.0
6.5,157.5,21.0
6.75,157.5,21.0
7.0,155.75,21.5
7.25,156.25,21.5
7.5,156.25,22.0
7.75,156.25,21.5
8.0,155.5,21.5
8.25,156.25,21.5
8.5,156.25,21.0
8.75,155.75,21.0
9.0,158.5,21.0
9.25,158.5,21.0
9.5,155.75,21.0
9.75,156.75,20.5
10.0,156.75,20.5
10.25,155.75,20.5
10.5,155.75,20.5
10.75,155.75,21.0
11.0,156.0,21.0
11.25,155.75,21.0
11.5,155.75,21.0
11.75,156.0,21.5
12.0,154.75,21.5
12.25,154.75,21.5
12.5,156.25,21.5
12.75,156.5,21.5
13.0,156.5,21.5
13.25,155.25,21.5
13.5,156.0,21.5
13.75,156.25,21.5
14.0,156.25,21.5
14.25,156.75,21.5
14.5,156.5,21.0
14.75,156.5,20.5
15.0,156.25,20.5
15.25,156.5,21.0
15.5,156.5,21.0
15.75,156.5,21.0
16.0,156.5,20.5
16.25,156.25,20.5
16.5,156.0,20.0
16.75,158.0,19.5
17.0,158.0,19.0
17.25,157.25,19.5
17.5,157.25,19.5
17.75,156.5,19.5
18.0,157.5,19.5
18.25,157.0,18.0
18.5,157.0,18.0
18.75,157.25,18.0
19.0,157.25,18.0
19.25,157.0,18.5
19.5,157.75,20.0
19.75,157.75,24.5
20.0,157.25,24.0
20.25,155.5,18.5
20.5,155.5,18.0
20.75,155.0,19.5
21.0,155.75,21.0
21.25,155.75,21.5
21.5,156.75,22.0
21.75,157.75,22.0
22.0,157.75,21.5
22.25,156.75,21.0
22.5,156.75,21.0
22.75,156.75,20.5
23.0,156.25,20.5
23.25,156.25,20.5
23.5,156.25,21.0
23.75,156.75,21.0
24.0,156.75,20.5
24.25,156.75,20.5
24.5,157.0,20.5
24.75,157.0,20.0
25.0,157.0,20.5
25.25,157.0,21.0
25.5,157.0,21.0
25.75,155.25,20.5
26.0,155.25,20.0
26.25,155.25,19.5
26.5,155.25,20.0
26.75,155.25,20.0
27.0,155.25,19.5
27.25,155.25,19.5
27.5,155.25,19.0
27.75,155.25,19.0
28.0,155.25,19.0
28.25,155.25,19.0
28.5,155.25,19.5
28.75,155.25,20.0
29.0,155.25,20.0
29.25,155.25,20.5
29.5,0.0,21.0
29.75,0.0,20.5
30.0,0.0,20.0
30.25,0.0,20.0
30.5,0.0,20.0
30.75,0.0,20.0
31.0,0.0,20.0
31.25,0.0,20.0
31.5,156.25,20.0
31.75,157.0,19.5
32.0,157.0,19.5
32.25,157.25,19.0
32.5,157.0,19.0
32.75,157.0,19.0
33.0,157.75,19.0
33.25,158.25,19.0
33.5,158.25,19.0
33.75,158.25,18.5
34.0,157.75,18.5
34.25,157.75,18.5
34.5,158.5,18.5
34.75,159.0,18.5
35.0,159.0,18.5
35.25,158.75,18.5
35.5,159.5,18.5
35.75,159.5,18.5
36.0,159.25,18.5
36.25,158.75,18.5
36.5,158.75,18.5
36.75,159.5,18.5
37.0,159.25,18.5
37.25,159.25,18.5
37.5,159.25,18.5
37.75,159.25,18.5
38.0,159.25,18.5
38.25,160.75,18.5
38.5,160.25,19.0
38.75,160.25,20.0
39.0,162.0,20.5
39.25,161.25,19.5
39.5,161.25,19.0
39.75,160.5,19.5
40.0,159.25,20.0
40.25,159.25,20.0
40.5,158.75,20.0
40.75,158.0,20.0
41.0,158.0,19.5
41.25,158.0,19.5
41.5,158.0,19.5
41.75,155.75,20.0
42.0,157.25,20.0
42.25,157.0,20.5
42.5,157.0,20.5
42.75,158.0,20.0
43.0,158.0,20.0
43.25,157.75,20.0
43.5,156.5,19.5
43.75,156.5,19.5
44.0,156.5,19.5
44.25,156.0,19.5
44.5,156.0,19.0
44.75,157.0,19.0
45.0,157.5,19.0
45.25,157.5,19.0
45.5,156.5,18.5
45.75,157.25,18.5
46.0,157.25,18.5
46.25,157.25,18.0
46.5,157.5,18.0
46.75,157.5,18.0
47.0,156.25,18.0
47.25,156.75,18.0
47.5,156.75,18.0
47.75,156.75,18.0
48.0,157.25,18.0
48.25,157.25,17.5
48.5,157.25,17.5
48.75,157.0,18.0
49.0,153.25,19.5
49.25,153.25,20.5
49.5,155.0,20.0
49.75,155.5,19.5
50.0,155.5,21.5
50.25,155.5,22.5
50.5,155.5,22.0
50.75,155.5,22.0
51.0,156.75,22.0
51.25,155.75,22.0
51.5,155.75,22.0
51.75,155.75,22.0
52.0,156.0,22.0
52.25,155.5,22.0
52.5,155.5,22.0
52.75,155.75,22.0
53.0,155.75,21.5
53.25,155.75,21.5
53.5,156.0,22.0
53.75,158.75,22.0
54.0,158.75,22.5
54.25,156.5,22.5
54.5,157.25,22.5
54.75,157.25,23.0
55.0,157.0,23.0
55.25,157.0,22.5
55.5,155.0,22.0
55.75,154.5,21.5
56.0,154.5,20.5
56.25,154.5,19.0
56.5,156.25,19.5
56.75,156.25,19.5
57.0,156.25,19.0
57.25,155.75,18.5
57.5,155.75,18.5
57.75,155.25,18.0
58.0,155.25,17.5
58.25,157.0,17.5
58.5,156.25,17.5
58.75,156.25,17.5
59.0,158.0,18.0
59.25,158.0,18.5
59.5,157.0,18.5
59.75,158.5,19.5
60.0,158.5,19.5
60.25,157.0,20.0
60.5,157.75,20.0
60.75,157.75,20.0
61.0,157.5,20.5
61.25,157.0,21.0
61.5,157.0,21.0
61.75,158.0,21.5
62.0,157.25,22.0
62.25,157.25,22.0
62.5,156.25,21.0
62.75,156.75,21.5
63.0,156.75,22.0
63.25,157.5,21.5
63.5,156.25,22.0
63.75,156.25,22.0
64.0,158.0,22.5
64.25,158.0,22.0
64.5,158.0,22.5
64.75,158.5,22.5
65.0,157.75,22.5
65.25,157.75,23.0
65.5,158.0,23.0
65.75,157.75,23.0
66.0,157.75,23.5
66.25,157.25,23.5
66.5,157.5,23.5
66.75,157.5,24.0
67.0,156.0,24.0
67.25,156.75,25.0
67.5,156.75,24.5
67.75,156.75,24.0
68.0,156.75,24.0
68.25,156.75,24.0
68.5,156.75,24.0
68.75,156.75,25.0
69.0,156.75,25.0
69.25,156.75,25.5
69.5,156.75,25.5
69.75,156.75,26.0
70.0,156.75,25.5
70.25,157.0,26.0
70.5,157.0,26.5
70.75,157.0,26.0
71.0,158.5,26.0
71.25,158.5,26.0
71.5,158.5,25.5
71.75,156.75,25.5
72.0,156.75,25.5
72.25,158.0,25.5
72.5,157.5,25.5
72.75,158.25,25.5
73.0,158.25,25.5
73.25,157.5,25.0
73.5,157.5,25.0
73.75,156.75,25.0
74.0,156.0,25.0
74.25,156.0,25.0
74.5,156.0,25.5
74.75,156.0,25.0
75.0,156.0,25.0
75.25,155.75,25.5
75.5,157.0,25.0
75.75,157.0,25.0
76.0,157.25,25.0
76.25,156.75,25.0
76.5,156.75,25.0
76.75,157.0,25.0
77.0,157.0,25.0
77.25,157.0,24.5
77.5,157.0,24.5
77.75,155.0,24.5
78.0,155.0,24.5
78.25,156.75,24.5
78.5,156.5,24.0
78.75,156.5,24.0
79.0,156.25,23.5
79.25,156.25,23.5
79.5,156.75,24.0
79.75,156.75,24.0
80.0,156.75,24.0
80.25,154.75,24.5
80.5,154.75,24.5
80.75,154.75,24.5
81.0,154.75,25.5
81.25,154.75,26.5
81.5,154.75,26.0
81.75,154.75,26.0
82.0,155.0,26.5
82.25,155.0,26.5
82.5,154.75,26.5
82.75,155.75,27.0
83.0,155.75,27.5
83.25,155.25,27.0
83.5,156.5,26.5
83.75,156.5,26.0
84.0,155.5,25.5
84.25,155.5,25.5
84.5,156.25,25.0
84.75,155.0,25.0
85.0,155.0,25.0
85.25,155.5,24.0
85.5,157.0,24.0
85.75,157.0,23.5
86.0,157.0,23.0
86.25,156.75,23.0
86.5,156.75,23.0
86.75,155.25,23.0
87.0,155.75,23.0
87.25,155.75,22.5
87.5,153.75,22.0
87.75,155.75,22.0
88.0,155.75,21.5
88.25,156.0,21.5
88.5,157.0,21.5
88.75,157.0,21.5
89.0,156.5,22.0
89.25,156.5,23.0
89.5,156.25,23.0
89.75,155.25,23.5
90.0,155.25,24.0
90.25,156.75,24.0
90.5,156.5,24.0
90.75,156.5,24.5
91.0,156.75,25.0
91.25,156.0,25.0
91.5,156.0,25.5
91.75,155.5,26.0
92.0,156.0,25.5
92.25,156.0,25.0
92.5,155.25,25.0
92.75,155.25,26.0
93.0,155.75,26.0
93.25,155.75,26.5
93.5,154.25,26.5
93.75,154.75,26.5
94.0,154.75,26.0
94.25,154.5,26.5
94.5,154.5,26.5
94.75,156.0,26.5
95.0,154.5,27.0
95.25,154.5,27.0
95.5,154.75,27.0
95.75,154.75,27.0
96.0,153.75,27.0
96.25,153.75,26.5
96.5,153.75,26.0
96.75,153.75,26.0
97.0,153.75,25.5
97.25,153.75,25.5
97.5,153.75,26.0
97.75,153.75,27.0
98.0,153.75,27.0
98.25,153.75,27.0
98.5,153.75,26.5
98.75,154.0,26.5
99.0,154.0,26.5
99.25,154.0,27.0
99.5,154.0,27.0
99.75,0.0,27.0
100.0,0.0,27.0
100.25,0.0,26.5
100.5,0.0,26.5
100.75,0.0,25.5
101.0,0.0,25.0
101.25,0.0,24.5
101.5,0.0,24.0
101.75,0.0,24.0
102.0,0.0,23.5
102.25,0.0,23.5
102.5,0.0,22.5
102.75,0.0,23.0
103.0,0.0,23.5
103.25,0.0,23.0
103.5,154.75,23.0
103.75,154.75,23.5
104.0,154.0,23.5
104.25,154.0,23.0
104.5,153.25,23.0
104.75,153.25,23.0
105.0,154.5,22.5
105.25,155.25,22.5
105.5,155.25,24.0
105.75,153.0,23.5
106.0,153.0,23.5
106.25,153.0,24.0
106.5,154.5,24.5
106.75,154.5,25.5
107.0,154.75,26.0
107.25,155.75,27.0
107.5,155.75,26.0
107.75,155.75,27.0
108.0,155.75,28.0
108.25,155.75,28.5
108.5,153.5,28.5
108.75,153.5,29.0
109.0,154.25,29.5
109.25,154.25,29.5
109.5,151.75,30.5
109.75,155.5,30.0
110.0,157.5,29.5
110.25,157.5,28.0
110.5,155.5,28.5
110.75,155.5,28.0
111.0,159.0,29.0
111.25,160.0,29.0
111.5,160.0,28.0
111.75,157.25,27.0
112.0,157.25,27.5
112.25,161.0,26.5
112.5,156.25,25.5
112.75,156.25,25.0
113.0,156.0,25.5
113.25,156.0,25.5
113.5,157.25,25.5
113.75,157.25,25.0
114.0,157.25,25.0
114.25,157.25,25.5
114.5,157.25,25.0
114.75,157.25,25.5
115.0,157.25,25.5
115.25,157.25,25.5
115.5,157.25,26.0
115.75,157.5,28.0
116.0,157.5,29.0
116.25,157.25,29.0
116.5,154.25,28.5
116.75,154.25,28.5
117.0,155.25,28.0
117.25,155.25,28.5
117.5,155.0,29.5
117.75,155.0,28.5
118.0,155.0,30.0
118.25,155.0,32.0
118.5,155.0,30.5
118.75,155.0,27.5
119.0,155.0,25.5
119.25,155.0,23.5
119.5,154.75,22.0
119.75,154.75,20.0
120.0,154.75,19.5
120.25,154.75,18.5
120.5,154.75,17.5
120.75,0.0,16.0
121.0,0.0,15.0
121.25,0.0,13.5
121.5,0.0,13.0
121.75,0.0,12.5
122.0,156.25,12.0
122.25,156.25,12.0
122.5,156.25,12.5
122.75,156.25,14.0
123.0,156.25,16.0
123.25,156.25,17.5
123.5,156.25,17.5
123.75,156.5,18.0
124.0,156.5,18.0
124.25,156.5,18.5
124.5,156.25,19.5
124.75,156.25,20.0
125.0,0.0,20.5
125.25,0.0,21.0
125.5,0.0,21.5
125.75,0.0,23.0
126.0,0.0,22.5
126.25,0.0,22.0
126.5,0.0,21.5
126.75,0.0,21.0
127.0,0.0,21.5
127.25,0.0,23.0
127.5,0.0,23.0
127.75,152.0,22.0
128.0,152.0,22.5
128.25,154.75,22.0
128.5,154.75,22.0
128.75,154.75,22.0
129.0,154.75,21.5
129.25,154.75,21.5
129.5,154.75,22.0
129.75,154.75,22.0
130.0,154.75,22.0
130.25,155.0,22.0
130.5,155.0,21.5
130.75,0.0,22.0
131.0,0.0,22.0
131.25,0.0,22.0
131.5,0.0,22.0
131.75,151.5,22.5
132.0,151.75,23.0
132.25,151.75,23.5
132.5,151.0,23.5
132.75,150.75,23.0
133.0,150.75,23.0
133.25,152.25,23.0
133.5,152.25,23.5
133.75,152.0,24.0
134.0,152.0,23.5
134.25,152.0,24.5
134.5,152.0,25.5
134.75,152.0,24.5
135.0,152.0,24.0
135.25,151.75,23.5
135.5,151.75,23.5
135.75,151.75,24.0
136.0,151.75,23.5
136.25,151.75,23.5
136.5,151.75,23.0
136.75,152.0,22.5
137.0,152.0,23.0
137.25,0.0,23.0
137.5,0.0,24.0
137.75,0.0,23.5
138.0,0.0,23.5
138.25,0.0,23.5
138.5,0.0,23.5
138.75,0.0,23.5
139.0,0.0,23.5
139.25,0.0,23.5
139.5,0.0,24.0
139.75,154.5,24.0
140.0,154.5,24.0
140.25,155.0,24.0
140.5,154.5,24.0
140.75,154.5,24.0
141.0,153.25,24.0
141.25,154.0,24.0
141.5,154.0,24.0
141.75,154.5,24.0
142.0,154.5,23.0
142.25,151.5,23.5
142.5,154.0,24.0
142.75,154.0,24.0
143.0,156.0,24.5
143.25,150.75,24.0
143.5,150.75,24.0
143.75,154.75,24.0
144.0,154.75,24.0
144.25,154.75,24.0
144.5,154.25,23.0
144.75,154.25,22.5
145.0,153.25,23.5
145.25,155.0,23.5
145.5,155.0,23.0
145.75,154.0,22.5
146.0,150.0,23.0
146.25,150.0,22.5
146.5,153.5,22.5
146.75,153.25,22.0
147.0,153.25,22.5
147.25,154.25,22.5
147.5,154.0,23.0
147.75,154.0,23.0
148.0,153.75,23.5
148.25,154.0,23.5
148.5,154.0,23.0
148.75,153.5,22.5
149.0,153.5,22.0
149.25,154.75,22.5
149.5,155.0,22.0
149.75,155.0,22.0
150.0,154.75,22.0
150.25,155.0,22.0
150.5,155.0,21.5
150.75,157.25,21.5
151.0,157.25,21.5
151.25,154.75,21.5
151.5,154.75,21.5
151.75,155.0,21.0
152.0,152.5,21.0
152.25,152.5,21.5
152.5,151.75,21.5
152.75,153.0,21.5
153.0,153.0,21.5
153.25,153.0,21.5
153.5,152.75,21.5
153.75,154.5,21.5
154.0,154.5,21.5
154.25,153.75,21.5
154.5,153.0,21.5
154.75,153.0,21.5
155.0,153.0,21.5
155.25,153.75,21.5
155.5,153.75,21.0
155.75,153.75,20.0
156.0,154.5,19.5
156.25,154.5,19.5
156.5,152.75,19.5
156.75,152.75,19.0
157.0,153.0,18.0
157.25,153.0,18.0
157.5,153.0,18.0
157.75,155.25,17.5
158.0,153.0,17.0
158.25,153.0,16.5
158.5,153.0,16.5
158.75,153.0,16.5
159.0,153.0,18.0
159.25,153.0,18.0
159.5,153.0,17.5
159.75,153.0,17.5
160.0,153.0,18.0
160.25,153.0,18.5
160.5,153.0,18.0
160.75,153.0,17.5
161.0,153.0,18.5
161.25,153.75,19.5
161.5,155.75,19.5
161.75,155.75,19.0
162.0,154.25,18.5
162.25,154.75,18.0
162.5,154.75,18.5
162.75,152.75,19.0
163.0,152.75,19.5
163.25,155.5,19.5
163.5,155.5,19.0
163.75,156.0,19.0
164.0,156.25,19.5
164.25,156.25,19.5
164.5,156.25,19.0
164.75,156.25,19.0
165.0,156.25,19.0
165.25,156.0,19.0
165.5,156.0,19.0
165.75,156.0,19.0
166.0,156.5,19.0
166.25,155.75,19.0
166.5,155.75,19.0
166.75,156.5,18.0
167.0,156.5,17.5
167.25,155.25,18.0
167.5,155.25,18.0
167.75,156.0,17.5
168.0,154.25,17.5
168.25,154.25,17.5
168.5,156.0,17.5
168.75,156.5,17.5
169.0,156.5,18.5
169.25,155.75,19.5
169.5,155.75,19.5
169.75,153.0,19.0
170.0,151.0,18.5
170.25,151.0,18.0
170.5,153.5,18.0
170.75,153.5,18.0
171.0,154.75,18.0
171.25,154.75,17.5
171.5,154.5,17.0
171.75,154.5,16.0
172.0,156.5,15.5
172.25,154.0,15.0
172.5,154.0,14.5
172.75,156.75,14.5
173.0,156.75,15.0
173.25,157.25,15.0
173.5,157.25,15.5
173.75,158.5,16.0
174.0,157.25,16.0
174.25,157.25,16.5
174.5,158.25,16.5
174.75,158.0,17.0
175.0,158.0,17.5
175.25,157.5,17.5
175.5,157.5,18.0
175.75,157.5,18.0
176.0,157.5,18.0
176.25,156.75,18.0
176.5,156.75,18.0
176.75,156.75,18.0
177.0,156.25,18.0
177.25,156.75,18.0
177.5,156.75,18.0
177.75,157.0,18.5
178.0,156.75,18.5
178.25,156.75,18.5
178.5,157.0,18.5
178.75,156.25,18.5
179.0,156.25,18.0
179.25,156.25,18.0
179.5,156.0,18.0
179.75,156.0,18.0
180.0,156.75,17.0
180.25,156.75,16.0
180.5,156.75,15.5
180.75,157.75,15.5
181.0,157.75,15.5
181.25,157.75,16.5
181.5,157.75,17.0
181.75,157.75,17.0
182.0,158.0,16.0
182.25,158.0,16.0
182.5,157.75,15.5
182.75,157.75,15.5
183.0,157.75,16.5
183.25,0.0,18.0
183.5,0.0,19.0
183.75,0.0,19.0
184.0,0.0,18.5
184.25,0.0,18.5
184.5,0.0,18.5
184.75,0.0,18.5
185.0,158.25,18.5
185.25,158.25,19.0
185.5,156.75,19.0
185.75,155.75,19.0
186.0,155.75,19.0
186.25,156.0,18.5
186.5,157.0,18.5
186.75,157.0,18.5
187.0,157.0,18.5
187.25,157.0,18.5
187.5,155.5,18.5
187.75,155.5,18.5
188.0,158.25,18.5
188.25,157.5,18.5
188.5,157.5,18.5
188.75,157.25,18.5
189.0,157.25,18.5
189.25,157.25,18.0
189.5,157.5,18.0
189.75,158.0,18.0
190.0,158.0,18.0
190.25,157.75,18.5
190.5,157.75,17.5
190.75,158.75,17.0
191.0,159.25,16.5
191.25,160.0,16.5
191.5,160.0,16.5
191.75,160.0,17.5
192.0,160.0,16.5
192.25,160.0,16.5
192.5,160.0,17.0
192.75,160.0,18.0
193.0,160.0,19.0
193.25,160.0,19.0
193.5,160.0,18.5
193.75,160.0,18.5
194.0,160.0,19.0
194.25,160.0,19.0
194.5,160.0,19.5
194.75,159.75,19.5
195.0,159.75,19.5
195.25,0.0,19.5
195.5,0.0,19.5
195.75,0.0,19.5
196.0,0.0,19.5
196.25,156.5,19.0
196.5,156.5,19.0
196.75,156.75,19.0
197.0,157.75,19.0
197.25,157.75,19.0
197.5,157.75,19.0
197.75,157.75,19.0
198.0,157.75,19.0
198.25,157.75,19.0
198.5,157.75,18.5
198.75,158.0,18.5
199.0,158.0,19.5
199.25,158.0,21.0
199.5,0.0,21.0
199.75,0.0,20.5
200.0,0.0,20.5
200.25,0.0,21.0
200.5,0.0,20.0
200.75,0.0,20.5
201.0,0.0,21.5
201.25,0.0,22.0
201.5,0.0,22.0
201.75,0.0,22.0
202.0,0.0,22.0
202.25,0.0,22.0
202.5,155.5,22.0
202.75,155.5,22.0
203.0,155.5,22.5
203.25,155.25,22.5
203.5,155.25,22.0
203.75,155.5,22.0
204.0,155.5,22.0
204.25,155.5,22.0
204.5,157.0,21.0
204.75,156.5,19.5
205.0,156.5,19.5
205.25,155.25,20.0
205.5,155.5,21.0
205.75,155.5,20.5
206.0,156.5,20.5
206.25,156.25,20.0
206.5,156.25,19.5
206.75,155.75,19.5
207.0,155.75,19.5
207.25,155.5,19.5
207.5,154.75,19.5
207.75,154.75,19.5
208.0,153.75,20.0
208.25,155.25,20.0
208.5,155.25,20.0
208.75,154.5,20.0
209.0,155.25,20.0
209.25,155.25,20.0
209.5,153.25,20.0
209.75,157.75,20.0
210.0,157.75,21.0
210.25,156.25,21.0
210.5,156.25,21.5
210.75,156.25,22.0
211.0,156.25,22.0
211.25,156.25,22.0
211.5,156.25,22.5
211.75,156.5,23.0
212.0,156.5,23.0
212.25,153.75,23.5
212.5,152.75,23.5
212.75,152.75,24.0
213.0,156.25,24.0
213.25,157.5,24.0
213.5,157.5,24.5
213.75,156.5,24.5
214.0,156.0,24.5
214.25,156.0,24.0
214.5,154.75,24.5
214.75,154.75,24.5
215.0,155.25,24.0
215.25,156.5,23.5
215.5,156.5,23.5
215.75,157.5,23.0
216.0,155.75,23.0
216.25,155.75,22.5
216.5,154.75,23.0
216.75,156.75,23.5
217.0,156.75,23.5
217.25,156.75,23.5
217.5,153.0,23.5
217.75,154.5,23.5
218.0,154.5,23.5
218.25,153.0,23.5
218.5,153.0,24.0
218.75,156.0,23.5
219.0,156.0,23.5
219.25,157.0,23.5
219.5,156.0,24.0
219.75,155.75,23.5
220.0,155.75,23.5
220.25,155.75,23.5
220.5,154.25,23.0
220.75,154.25,23.5
221.0,153.5,23.0
221.25,153.5,23.0
221.5,155.0,23.5
221.75,155.75,23.5
222.0,155.75,23.5
222.25,155.75,23.5
222.5,154.5,24.0
222.75,154.5,24.0
223.0,154.75,24.0
223.25,154.75,24.0
223.5,155.5,24.0
223.75,155.75,24.5
224.0,155.75,24.5
224.25,154.75,24.5
224.5,154.75,24.5
224.75,154.75,24.5
225.0,154.0,24.5
225.25,154.0,24.5
225.5,154.0,24.0
225.75,153.75,24.0
226.0,153.75,23.5
226.25,153.5,23.0
226.5,156.0,23.0
226.75,156.0,23.0
227.0,154.75,22.5
227.25,154.75,22.5
227.5,154.75,22.0
227.75,154.25,22.0
228.0,153.25,21.5
228.25,153.25,21.5
228.5,153.75,21.5
228.75,153.5,21.5
229.0,153.5,21.0
229.25,153.0,21.0
229.5,153.0,21.0
229.75,152.25,21.5
230.0,154.0,22.0
230.25,154.0,22.0
230.5,153.25,22.0
230.75,153.25,22.5
231.0,153.25,23.0
231.25,153.25,23.0
231.5,153.25,22.0
231.75,153.25,22.0
232.0,153.5,21.5
232.25,153.5,21.0
232.5,153.25,21.5
232.75,152.25,22.0
233.0,152.25,22.0
233.25,152.0,22.0
233.5,151.5,22.0
233.75,151.5,22.0
234.0,153.25,22.0
234.25,153.5,22.0
234.5,153.5,22.0
