t_sec,FHR,UC
0.0,135.75,5.0
0.25,135.25,5.0
0.5,135.25,5.0
0.75,134.5,5.0
1.0,134.5,5.0
1.25,135.75,5.0
1.5,135.75,5.0
1.75,134.5,5.0
2.0,134.5,4.0
2.25,134.5,4.0
2.5,135.25,4.0
2.75,135.25,4.0
3.0,134.5,4.0
3.25,134.5,4.0
3.5,134.0,4.0
3.75,134.0,4.0
4.0,134.5,3.0
4.25,134.0,3.0
4.5,134.0,3.0
4.75,134.0,3.0
5.0,134.0,2.0
5.25,134.0,2.0
5.5,134.0,2.0
5.75,133.25,2.0
6.0,133.25,3.0
6.25,134.0,3.0
6.5,132.25,3.0
6.75,132.25,3.0
7.0,133.25,3.0
7.25,133.25,3.0
7.5,132.75,4.0
7.75,132.75,4.0
8.0,133.25,4.0
8.25,133.25,4.0
8.5,133.25,4.0
8.75,134.0,4.0
9.0,134.0,4.0
9.25,134.0,4.0
9.5,134.0,3.0
9.75,134.0,3.0
10.0,134.0,3.0
10.25,134.0,3.0
10.5,134.0,3.0
10.75,134.5,3.0
11.0,133.25,3.0
11.25,133.25,3.0
11.5,133.25,3.0
11.75,133.25,3.0
12.0,134.0,3.0
12.25,134.0,3.0
12.5,134.5,3.0
12.75,134.5,3.0
13.0,134.5,3.0
13.25,134.0,3.0
13.5,134.0,2.0
13.75,134.0,2.0
14.0,134.0,2.0
14.25,134.5,2.0
14.5,134.5,1.0
14.75,132.75,1.0
15.0,134.5,1.0
15.25,134.5,1.0
15.5,134.0,1.0
15.75,134.0,1.0
16.0,134.0,2.0
16.25,134.0,2.0
16.5,134.0,3.0
16.75,134.0,3.0
17.0,134.0,3.0
17.25,134.5,3.0
17.5,134.5,4.0
17.75,134.5,4.0
18.0,134.5,5.0
18.25,134.5,5.0
18.5,134.5,5.0
18.75,132.75,5.0
19.0,132.75,5.0
19.25,134.0,5.0
19.5,134.5,5.0
19.75,134.5,5.0
20.0,133.25,5.0
20.25,133.25,5.0
20.5,132.25,4.0
20.75,132.25,4.0
21.0,129.25,4.0
21.25,129.25,4.0
21.5,131.0,4.0
21.75,131.0,4.0
22.0,132.25,3.0
22.25,132.25,3.0
22.5,132.25,2.0
22.75,132.25,2.0
23.0,132.25,1.0
23.25,132.25,1.0
