t_sec,FHR,UC
0.0,159.5,30.0
0.25,159.75,24.5
0.5,159.75,24.0
0.75,159.75,28.5
1.0,159.75,32.5
1.25,159.5,31.0
1.5,159.25,28.5
1.75,159.25,27.5
2.0,159.25,28.0
2.25,158.75,27.0
2.5,158.75,26.0
2.75,158.75,26.0
3.0,158.25,25.0
3.25,157.25,23.5
3.5,157.25,23.5
3.75,156.75,24.5
4.0,156.0,23.0
4.25,156.0,22.0
4.5,156.0,21.5
4.75,156.0,19.5
5.0,155.5,18.5
5.25,155.5,20.5
5.5,155.75,20.0
5.75,155.75,18.0
6.0,155.75,17.0
6.25,155.75,17.0
6.5,155.75,22.0
6.75,156.0,20.0
7.0,156.0,16.0
7.25,157.0,15.5
7.5,157.0,15.0
7.75,157.0,12.5
8.0,157.0,13.0
8.25,157.0,15.0
8.5,157.0,15.5
8.75,157.5,15.0
9.0,157.5,13.5
9.25,157.5,10.0
9.5,157.25,7.5
9.75,156.75,8.5
10.0,156.75,8.0
10.25,155.25,7.5
10.5,155.25,9.0
10.75,154.5,8.5
11.0,153.5,8.5
11.25,153.5,9.5
11.5,153.0,7.5
11.75,152.25,5.5
12.0,152.25,7.0
12.25,150.0,6.5
12.5,150.0,5.5
12.75,149.25,6.5
13.0,149.25,6.5
13.25,152.0,6.5
13.5,152.0,7.5
13.75,152.5,6.0
14.0,152.5,3.5
14.25,152.5,3.5
14.5,151.25,4.0
14.75,151.25,3.0
15.0,150.25,3.5
15.25,147.75,3.0
15.5,147.75,2.5
15.75,143.5,3.5
16.0,143.5,4.5
16.25,140.0,2.5
16.5,140.0,1.5
16.75,136.5,2.5
17.0,136.5,2.0
17.25,132.25,2.0
17.5,130.5,2.5
17.75,130.5,1.5
18.0,130.5,2.0
18.25,130.5,3.5
18.5,132.0,3.0
18.75,132.0,1.5
19.0,134.5,1.0
19.25,135.5,1.0
19.5,135.5,0.5
19.75,136.75,2.0
20.0,136.75,3.0
20.25,137.5,3.0
20.5,137.5,3.5
20.75,136.5,2.5
21.0,136.5,1.5
21.25,135.5,1.5
21.5,137.25,1.0
21.75,137.25,1.5
22.0,143.0,5.0
22.25,143.0,5.5
22.5,144.0,4.5
22.75,146.25,6.0
23.0,146.25,8.5
23.25,150.25,10.5
23.5,150.25,13.5
23.75,151.0,16.5
24.0,148.75,15.5
24.25,148.75,13.5
24.5,147.5,14.5
24.75,146.75,16.0
25.0,146.75,14.5
25.25,146.75,14.5
25.5,155.75,15.5
25.75,155.75,13.5
26.0,158.0,12.5
26.25,158.0,11.5
26.5,159.5,10.5
26.75,159.5,9.5
27.0,160.0,7.5
27.25,160.0,6.5
27.5,160.0,6.0
27.75,160.0,4.5
28.0,160.0,4.0
28.25,160.0,3.0
28.5,160.0,2.0
28.75,160.0,2.5
29.0,160.0,1.5
29.25,160.0,0.0
29.5,160.0,0.5
29.75,0.0,0.0
30.0,0.0,0.0
30.25,0.0,0.0
30.5,0.0,0.0
30.75,105.75,0.0
31.0,105.75,0.0
31.25,105.75,0.0
31.5,105.75,0.0
31.75,105.75,0.0
32.0,118.75,0.0
32.25,118.75,0.0
32.5,118.75,0.0
32.75,120.0,0.0
33.0,120.0,0.0
33.25,122.5,0.0
33.5,126.5,0.0
33.75,126.5,0.0
34.0,130.75,0.0
34.25,130.75,0.0
34.5,133.5,0.0
34.75,133.5,0.0
35.0,136.0,0.0
35.25,139.25,0.0
35.5,139.25,1.0
35.75,143.5,2.5
36.0,145.75,1.0
36.25,145.75,0.0
36.5,148.75,0.5
36.75,148.75,0.5
37.0,149.75,0.5
37.25,151.25,1.5
37.5,151.25,1.5
37.75,153.0,2.5
38.0,153.0,3.0
38.25,153.5,1.0
38.5,156.5,0.5
38.75,156.5,2.0
39.0,156.5,1.5
39.25,157.75,1.0
39.5,157.5,2.0
39.75,157.5,1.5
40.0,157.25,2.0
40.25,157.25,4.0
40.5,157.25,3.0
40.75,158.75,1.5
41.0,158.75,2.5
41.25,159.0,1.5
41.5,159.5,1.0
41.75,159.5,2.0
42.0,159.75,2.0
42.25,160.0,2.5
42.5,160.0,4.0
42.75,159.5,3.0
43.0,159.5,1.5
43.25,159.5,1.5
43.5,159.0,1.5
43.75,159.25,1.0
44.0,159.25,2.0
44.25,159.25,2.0
44.5,159.25,3.0
44.75,159.25,4.5
45.0,158.5,3.5
45.25,158.0,2.0
45.5,158.0,2.0
45.75,158.0,2.0
46.0,158.5,2.0
46.25,158.5,3.0
46.5,158.25,3.5
46.75,158.25,5.0
47.0,158.25,5.5
47.25,157.75,4.0
47.5,157.5,3.0
47.75,157.5,3.0
48.0,156.25,2.5
48.25,156.25,3.0
48.5,156.25,3.5
48.75,154.0,3.0
49.0,152.75,3.0
49.25,152.75,4.5
49.5,152.75,5.0
49.75,152.75,3.5
50.0,152.75,3.0
50.25,152.75,2.5
50.5,152.75,3.0
50.75,152.25,3.5
51.0,152.75,3.5
51.25,152.75,3.0
51.5,152.75,3.5
51.75,152.75,2.5
52.0,153.75,2.5
52.25,154.25,3.0
52.5,154.25,2.0
52.75,154.5,1.5
53.0,155.75,1.5
53.25,155.75,1.5
53.5,156.5,2.5
53.75,157.0,4.5
54.0,157.0,5.5
54.25,157.75,5.0
54.5,158.25,3.5
54.75,158.25,3.5
55.0,159.0,4.5
