t_sec,FHR,UC
0.0,128.25,0.0
0.25,128.5,0.0
0.5,128.5,0.5
0.75,128.5,0.5
1.0,128.5,0.5
1.25,127.5,0.5
1.5,127.5,0.5
1.75,129.0,0.5
2.0,129.0,0.5
2.25,128.75,0.0
2.5,128.75,0.0
2.75,129.0,0.5
3.0,129.0,1.0
3.25,129.5,1.5
3.5,129.5,1.0
3.75,129.5,1.0
4.0,129.75,1.0
4.25,129.75,1.0
4.5,129.75,1.0
4.75,130.0,0.5
5.0,130.0,0.5
5.25,130.0,0.5
5.5,129.5,1.0
5.75,129.5,1.5
6.0,129.0,2.0
6.25,129.0,1.5
6.5,129.75,1.5
6.75,128.5,1.5
7.0,128.5,1.5
7.25,128.75,1.5
7.5,128.75,1.5
7.75,129.0,1.5
8.0,129.0,2.0
8.25,128.5,2.5
8.5,128.5,3.0
8.75,128.5,3.0
9.0,128.5,3.0
9.25,128.5,3.0
9.5,128.5,2.5
9.75,128.5,2.5
10.0,128.0,2.5
10.25,128.0,2.5
10.5,128.0,3.0
10.75,128.0,3.5
11.0,128.25,4.0
11.25,128.25,4.0
11.5,128.25,4.0
11.75,128.25,4.0
12.0,128.5,4.0
12.25,128.5,4.0
12.5,128.5,4.0
12.75,128.5,3.5
13.0,126.75,4.0
13.25,126.75,4.5
13.5,127.75,5.0
13.75,127.75,5.5
14.0,127.0,5.5
14.25,127.25,5.5
14.5,127.25,6.0
14.75,127.25,5.5
15.0,127.25,5.5
15.25,126.75,5.5
15.5,126.75,6.0
15.75,127.25,6.5
16.0,127.25,7.5
16.25,127.5,8.5
16.5,127.5,8.0
16.75,127.25,8.0
17.0,127.25,8.5
17.25,127.5,8.5
17.5,127.5,9.0
17.75,127.0,9.0
18.0,127.0,9.5
18.25,126.75,10.5
18.5,126.75,11.0
18.75,126.75,12.0
19.0,126.0,12.5
19.25,126.0,12.5
19.5,126.0,12.5
19.75,126.25,13.0
20.0,126.0,13.0
20.25,126.0,13.5
20.5,125.5,14.0
20.75,125.5,14.0
21.0,125.0,14.5
21.25,125.0,15.5
21.5,125.0,16.0
21.75,123.5,16.5
22.0,124.0,17.0
22.25,124.0,16.5
22.5,124.0,16.5
22.75,124.0,16.5
23.0,124.0,17.0
23.25,124.0,17.0
23.5,123.75,17.5
23.75,123.75,18.0
24.0,123.75,19.0
24.25,123.5,20.0
24.5,123.5,20.0
24.75,123.0,19.5
25.0,123.0,19.0
25.25,122.25,19.0
25.5,122.25,19.0
25.75,122.5,19.5
26.0,122.5,19.5
26.25,122.25,21.0
26.5,122.25,22.0
26.75,121.75,23.0
27.0,121.75,22.5
27.25,120.75,22.0
27.5,120.75,21.5
27.75,121.25,21.5
28.0,121.25,21.5
28.25,121.75,23.0
28.5,121.75,24.5
28.75,121.75,25.5
29.0,121.75,26.5
29.25,122.75,27.5
29.5,122.75,28.0
29.75,122.75,27.5
30.0,122.75,27.0
30.25,124.0,27.5
30.5,124.0,27.5
30.75,122.75,28.0
31.0,122.75,28.5
31.25,121.25,30.0
31.5,121.25,31.5
31.75,121.25,31.0
32.0,117.5,30.5
32.25,117.5,31.0
32.5,117.25,31.5
32.75,117.25,32.5
33.0,117.0,33.0
33.25,117.75,33.5
33.5,117.75,36.0
33.75,117.0,39.0
34.0,117.0,38.0
34.25,117.0,37.0
34.5,118.25,37.5
34.75,118.75,39.5
35.0,118.75,40.5
35.25,120.0,41.0
35.5,120.0,42.0
35.75,120.75,41.5
36.0,120.75,40.5
36.25,120.25,39.0
36.5,120.25,37.0
36.75,119.75,37.5
37.0,119.75,38.5
37.25,119.75,39.0
37.5,120.25,40.0
37.75,119.25,39.5
38.0,119.25,38.5
38.25,120.25,37.5
38.5,120.25,37.0
38.75,120.0,36.5
39.0,120.0,36.0
39.25,114.75,36.0
39.5,114.75,36.0
39.75,114.75,37.5
40.0,111.25,38.5
40.25,111.25,38.5
40.5,111.25,38.0
40.75,111.25,37.5
41.0,113.0,36.0
41.25,113.0,36.0
41.5,114.25,34.5
41.75,114.25,35.5
42.0,114.5,36.0
42.25,114.5,36.0
42.5,113.75,37.0
42.75,113.75,37.0
43.0,113.5,36.0
43.25,113.5,35.0
43.5,113.5,34.0
43.75,113.5,32.5
44.0,113.5,32.0
44.25,112.5,32.0
44.5,111.25,33.0
44.75,111.25,35.0
45.0,109.75,34.0
45.25,109.75,34.0
45.5,109.25,34.0
45.75,109.25,34.0
46.0,110.75,32.5
46.25,110.75,31.0
46.5,111.5,30.5
46.75,111.5,29.5
47.0,111.75,30.0
47.25,111.75,30.0
47.5,100.0,30.5
47.75,100.0,31.0
48.0,100.0,32.0
48.25,99.75,31.5
48.5,99.75,30.0
48.75,99.75,28.5
49.0,100.0,27.5
49.25,100.0,27.0
49.5,100.0,27.0
49.75,99.75,26.5
50.0,99.75,28.0
50.25,99.75,29.0
50.5,96.5,29.0
50.75,101.0,29.5
51.0,101.0,29.5
51.25,103.0,29.5
51.5,103.0,29.5
51.75,103.0,30.0
52.0,103.0,30.0
52.25,103.0,29.5
52.5,105.0,29.0
52.75,105.0,28.5
53.0,107.75,28.5
53.25,107.75,29.0
53.5,110.75,29.5
53.75,110.75,30.5
54.0,110.75,30.5
54.25,113.0,30.0
54.5,113.0,29.5
54.75,113.25,28.5
55.0,113.25,28.0
55.25,114.5,27.5
55.5,114.5,27.0
55.75,115.25,26.5
56.0,115.25,26.5
56.25,115.75,26.0
56.5,115.75,26.0
56.75,116.75,26.5
57.0,116.75,26.5
57.25,117.0,27.0
57.5,117.0,26.5
57.75,117.75,25.5
58.0,117.75,25.0
58.25,117.5,24.0
58.5,117.5,23.5
58.75,118.5,23.0
59.0,117.0,22.5
59.25,117.0,22.0
59.5,117.25,22.0
59.75,117.25,22.5
60.0,118.25,23.0
60.25,118.25,23.5
60.5,119.5,22.0
60.75,119.5,22.0
61.0,120.25,21.5
61.25,120.25,21.5
61.5,120.75,21.5
61.75,120.75,21.5
62.0,120.25,22.0
62.25,120.25,23.0
62.5,120.25,22.5
62.75,120.25,21.5
63.0,121.5,21.0
63.25,121.5,20.5
63.5,121.0,19.5
63.75,121.0,19.0
64.0,120.5,18.5
64.25,120.5,18.0
64.5,121.0,18.0
64.75,121.0,18.0
65.0,120.75,18.0
65.25,120.75,18.0
65.5,121.5,17.0
65.75,121.5,16.5
66.0,121.75,16.0
66.25,121.75,15.5
66.5,122.0,15.0
66.75,122.0,15.0
67.0,122.5,15.0
67.25,122.5,15.5
67.5,123.0,15.5
67.75,123.0,15.5
68.0,122.75,15.5
68.25,122.75,15.0
68.5,123.0,14.5
68.75,123.0,14.0
69.0,123.5,13.5
69.25,123.5,13.5
69.5,122.75,13.0
69.75,122.75,13.0
70.0,122.75,12.5
70.25,122.75,12.5
70.5,122.75,13.0
70.75,122.75,12.5
71.0,122.75,12.5
71.25,122.75,11.5
71.5,123.0,11.0
71.75,123.0,11.0
72.0,123.0,10.5
72.25,123.0,10.0
72.5,123.0,10.0
72.75,122.75,10.0
73.0,122.75,9.5
73.25,122.75,9.5
73.5,122.75,9.5
73.75,123.0,9.0
74.0,123.0,8.5
74.25,122.75,7.5
74.5,122.75,7.0
74.75,122.25,7.0
