t_sec,FHR,UC
0.0,131.25,18.5
0.25,128.75,18.5
0.5,128.75,19.0
0.75,128.75,19.5
1.0,129.0,20.0
1.25,128.75,20.0
1.5,128.75,21.0
1.75,128.0,23.0
2.0,128.0,22.0
2.25,127.0,21.5
2.5,127.0,21.5
2.75,127.25,22.5
3.0,127.25,22.5
3.25,128.0,23.5
3.5,128.0,24.5
3.75,128.25,25.0
4.0,128.25,25.0
4.25,127.25,25.5
4.5,127.0,25.5
4.75,127.0,25.5
5.0,128.25,26.5
5.25,128.25,27.5
5.5,127.75,28.5
5.75,127.75,29.0
6.0,126.75,29.0
6.25,126.75,29.0
6.5,126.75,28.5
6.75,126.75,29.0
7.0,126.5,29.5
7.25,126.5,30.0
7.5,126.5,30.0
7.75,126.5,30.0
8.0,126.25,30.5
8.25,126.25,30.5
8.5,126.25,31.0
8.75,126.25,31.0
9.0,125.5,31.5
9.25,125.5,31.5
9.5,125.5,31.5
9.75,126.25,33.0
10.0,126.25,33.5
10.25,126.75,34.0
10.5,126.75,34.5
10.75,127.75,34.5
11.0,127.75,35.0
11.25,127.0,34.5
11.5,127.0,35.0
11.75,127.25,35.0
12.0,127.25,34.5
12.25,127.25,34.5
12.5,127.0,36.0
12.75,127.0,36.5
13.0,127.25,36.5
13.25,127.25,36.5
13.5,126.75,37.5
13.75,126.75,38.0
14.0,126.75,38.0
14.25,126.75,39.5
14.5,126.5,40.5
14.75,126.5,41.0
15.0,126.0,42.0
15.25,126.0,42.5
15.5,126.0,43.0
15.75,126.0,43.5
16.0,126.0,44.0
16.25,126.0,44.0
16.5,126.25,45.0
16.75,126.25,45.5
17.0,126.5,45.5
17.25,126.5,46.0
17.5,126.5,46.5
17.75,126.5,46.5
18.0,126.5,47.0
18.25,126.5,47.0
18.5,126.75,47.5
18.75,127.0,48.0
19.0,127.0,48.5
19.25,127.0,48.5
19.5,127.0,49.0
19.75,127.0,49.0
20.0,127.0,50.0
20.25,127.0,50.0
20.5,127.0,50.5
20.75,127.0,52.0
21.0,127.0,52.5
21.25,127.0,52.0
21.5,127.0,52.0
21.75,127.0,51.5
22.0,126.75,51.5
22.25,126.75,53.0
22.5,126.5,52.0
22.75,126.25,52.5
23.0,126.25,52.5
23.25,126.5,53.0
23.5,126.5,53.0
23.75,126.0,55.0
24.0,126.0,53.5
24.25,126.75,52.5
24.5,126.75,51.5
24.75,126.75,52.0
25.0,126.75,51.5
25.25,126.75,50.5
25.5,126.75,50.0
25.75,126.5,49.0
26.0,126.5,48.5
26.25,126.25,48.0
26.5,126.25,47.5
26.75,126.75,49.0
27.0,126.75,50.5
27.25,126.75,50.5
27.5,126.75,50.5
27.75,126.75,51.0
28.0,126.75,51.0
28.25,126.75,50.0
28.5,127.0,48.5
28.75,127.0,47.5
29.0,127.0,47.0
29.25,127.0,47.5
