t_sec,FHR,UC
0.0,118.5,82.0
0.25,120.25,82.0
0.5,120.25,83.0
0.75,120.75,84.0
1.0,120.75,86.0
1.25,120.25,89.0
1.5,120.25,90.5
1.75,119.5,89.5
2.0,119.5,89.5
2.25,118.25,90.0
2.5,118.25,91.0
2.75,118.25,91.5
3.0,116.75,91.5
3.25,116.25,91.0
3.5,116.25,91.0
3.75,116.25,92.5
4.0,114.25,93.5
4.25,114.25,91.0
4.5,114.0,90.5
4.75,114.0,89.5
5.0,110.75,89.5
5.25,110.75,89.5
5.5,109.75,89.0
5.75,109.75,88.0
6.0,108.75,87.5
6.25,108.75,88.5
6.5,108.75,88.0
6.75,108.5,85.0
7.0,108.5,83.5
7.25,108.5,82.5
7.5,108.5,82.5
7.75,108.5,82.0
8.0,111.0,80.5
8.25,111.0,79.5
8.5,111.0,80.0
8.75,110.75,81.0
9.0,110.75,79.5
9.25,110.75,77.5
9.5,110.75,76.0
9.75,124.0,74.5
10.0,124.0,74.0
10.25,124.0,73.0
10.5,124.0,73.0
10.75,128.0,71.5
11.0,128.0,71.0
11.25,128.0,71.5
11.5,0.0,69.0
11.75,0.0,67.0
12.0,0.0,66.0
12.25,116.25,65.0
12.5,116.25,64.0
12.75,119.25,62.5
13.0,119.25,60.5
13.25,118.25,60.0
13.5,118.25,60.5
13.75,116.5,59.0
14.0,116.5,56.0
14.25,116.0,54.5
14.5,116.0,53.0
14.75,116.0,51.0
15.0,120.25,49.5
15.25,120.25,48.0
15.5,115.0,46.0
15.75,115.0,45.5
16.0,116.25,45.0
16.25,116.25,43.5
16.5,117.75,40.5
16.75,117.75,38.5
17.0,113.25,37.5
17.25,113.25,36.5
17.5,113.25,35.5
17.75,112.5,34.5
18.0,112.5,33.0
18.25,112.5,32.0
18.5,112.5,32.0
18.75,115.5,32.5
19.0,115.5,30.0
19.25,117.25,29.0
19.5,117.25,28.0
19.75,117.25,27.0
20.0,117.25,26.0
20.25,113.75,25.5
20.5,113.75,24.5
20.75,113.75,23.5
21.0,118.0,24.0
21.25,118.0,24.5
21.5,119.5,23.0
21.75,119.5,21.5
22.0,119.0,20.5
22.25,119.0,19.5
22.5,118.5,19.5
