t_sec,FHR,UC
0.0,131.5,127.0
0.25,131.5,127.0
0.5,131.5,127.0
0.75,130.25,127.0
1.0,130.25,127.0
1.25,129.75,127.0
1.5,129.75,127.0
1.75,131.0,127.0
2.0,131.0,127.0
2.25,133.25,127.0
2.5,133.25,127.0
2.75,135.25,127.0
3.0,135.75,127.0
3.25,135.75,127.0
3.5,134.5,127.0
3.75,134.5,127.0
4.0,133.5,127.0
4.25,133.5,127.0
4.5,133.5,127.0
4.75,133.25,127.0
5.0,133.25,127.0
5.25,133.25,127.0
5.5,133.25,127.0
5.75,134.5,127.0
6.0,134.5,127.0
6.25,135.5,127.0
6.5,135.5,126.5
6.75,136.75,125.0
7.0,137.25,124.5
7.25,137.25,124.5
7.5,138.75,124.5
7.75,138.75,124.0
8.0,138.25,123.0
8.25,137.25,123.0
8.5,137.25,124.5
8.75,136.0,124.0
9.0,136.0,122.5
9.25,134.5,121.0
9.5,134.5,119.0
9.75,134.25,118.0
10.0,134.25,117.5
10.25,134.75,115.5
10.5,134.75,114.0
10.75,134.75,112.0
11.0,135.5,109.0
11.25,135.5,107.0
11.5,137.0,105.5
11.75,137.0,104.5
12.0,137.75,102.0
12.25,138.75,98.0
12.5,138.75,95.0
12.75,138.75,93.0
13.0,138.75,90.5
13.25,137.0,88.0
13.5,137.0,87.0
13.75,136.5,85.5
14.0,137.0,85.5
14.25,137.0,86.0
14.5,139.25,85.0
14.75,139.25,83.0
15.0,140.0,80.5
15.25,140.75,79.5
15.5,140.75,78.5
15.75,142.0,77.5
16.0,142.0,76.5
16.25,142.25,77.0
16.5,142.25,77.0
16.75,142.25,75.5
17.0,141.75,74.0
17.25,141.75,73.5
17.5,140.5,73.0
17.75,140.5,74.0
18.0,140.25,75.0
18.25,140.75,75.5
18.5,140.75,75.5
18.75,143.5,75.0
19.0,143.5,75.5
19.25,144.0,76.5
19.5,144.0,75.5
19.75,145.0,74.5
20.0,145.0,73.5
20.25,145.0,72.0
20.5,145.5,71.0
20.75,145.5,71.0
21.0,146.25,72.0
21.25,146.25,70.5
21.5,146.25,68.0
21.75,146.25,65.5
