t_sec,FHR,UC
0.0,128.0,12.5
0.25,128.0,12.5
0.5,128.0,12.5
0.75,127.5,12.5
1.0,127.0,12.5
1.25,127.0,13.0
1.5,128.0,13.0
1.75,128.0,12.0
2.0,128.5,11.5
2.25,128.5,12.0
2.5,125.0,12.5
2.75,125.0,12.0
3.0,125.0,11.5
3.25,128.5,12.5
3.5,128.5,12.5
3.75,126.75,12.0
4.0,126.75,13.0
4.25,125.5,12.5
4.5,125.5,12.0
4.75,125.75,12.0
5.0,125.75,12.0
5.25,128.0,12.0
5.5,128.0,12.5
5.75,128.75,12.5
6.0,129.5,12.0
6.25,129.5,12.0
6.5,128.75,12.0
6.75,128.75,12.0
7.0,129.5,12.5
7.25,129.5,13.0
7.5,130.0,12.0
7.75,130.0,11.5
8.0,131.25,12.0
8.25,131.25,12.0
8.5,130.75,12.5
8.75,131.25,13.0
9.0,131.25,12.0
9.25,133.0,11.0
9.5,133.0,11.5
9.75,132.0,12.0
10.0,132.0,12.0
10.25,132.0,12.5
10.5,132.0,12.0
10.75,130.75,11.5
11.0,130.75,12.0
11.25,130.75,11.5
11.5,130.75,11.5
11.75,130.75,11.5
12.0,131.25,12.0
12.25,131.25,12.0
12.5,131.5,12.0
12.75,131.5,11.5
13.0,130.75,12.0
13.25,130.75,12.0
13.5,131.25,12.0
13.75,132.25,12.0
14.0,132.25,12.0
14.25,132.0,11.5
14.5,132.0,12.0
14.75,131.5,12.0
15.0,131.5,11.5
15.25,132.5,12.0
15.5,132.5,11.5
15.75,132.0,11.5
16.0,132.0,12.0
16.25,131.5,12.0
16.5,132.25,11.5
16.75,132.25,11.5
17.0,132.0,11.0
17.25,132.0,11.0
17.5,132.0,11.5
17.75,130.75,12.0
18.0,130.75,11.0
18.25,131.5,11.0
18.5,131.5,11.0
18.75,130.25,11.0
19.0,130.25,11.5
19.25,131.5,11.0
19.5,131.5,10.5
19.75,131.25,10.5
20.0,131.25,10.5
20.25,131.0,11.0
20.5,131.0,11.0
20.75,130.5,11.0
21.0,130.5,10.5
21.25,130.5,10.0
21.5,130.5,10.0
21.75,130.5,10.5
22.0,130.5,10.5
22.25,130.5,11.0
22.5,130.5,11.0
22.75,130.5,10.0
23.0,130.5,10.0
23.25,130.5,10.5
23.5,133.5,10.5
23.75,134.5,10.5
24.0,134.5,11.0
24.25,133.0,11.0
24.5,133.0,10.5
24.75,133.0,10.0
25.0,133.0,10.0
25.25,133.75,10.0
25.5,133.75,10.0
25.75,133.5,10.0
26.0,134.0,10.5
26.25,134.0,10.5
26.5,134.25,10.0
26.75,134.25,10.0
27.0,135.0,9.5
27.25,135.0,9.5
27.5,135.0,10.0
27.75,135.0,10.5
28.0,135.0,10.0
28.25,135.0,9.5
28.5,135.0,9.5
28.75,134.75,9.5
29.0,134.75,9.5
29.25,134.25,9.5
29.5,134.25,10.0
29.75,134.5,10.0
30.0,134.75,10.0
30.25,134.75,10.0
30.5,134.75,9.5
30.75,134.75,9.5
31.0,135.25,10.0
31.25,135.25,9.5
31.5,134.75,10.0
31.75,134.75,10.5
32.0,134.5,10.5
32.25,135.0,10.0
32.5,135.0,9.5
32.75,134.25,8.5
33.0,134.25,8.5
33.25,134.25,8.0
33.5,134.25,8.5
33.75,134.25,8.5
34.0,135.0,8.0
34.25,135.0,8.5
34.5,134.25,9.0
34.75,134.25,8.5
35.0,134.0,8.5
35.25,134.0,8.5
35.5,133.0,9.0
35.75,133.0,9.0
36.0,133.25,9.0
36.25,133.25,9.0
36.5,133.5,9.5
36.75,134.0,9.5
37.0,134.0,9.0
37.25,133.5,9.0
37.5,133.5,9.0
37.75,133.75,9.0
38.0,133.75,9.5
38.25,134.0,9.0
38.5,133.5,8.5
38.75,133.5,8.5
39.0,133.75,8.5
39.25,133.75,8.5
39.5,133.25,8.5
39.75,133.25,9.0
40.0,133.25,8.5
40.25,133.25,8.5
40.5,132.75,8.5
40.75,133.0,8.5
41.0,133.0,8.5
41.25,132.75,8.5
41.5,132.75,8.5
41.75,132.75,8.0
42.0,133.25,8.0
42.25,133.25,8.5
42.5,132.75,8.5
42.75,132.75,9.0
43.0,132.75,9.0
43.25,132.75,9.5
43.5,131.75,10.0
43.75,131.75,10.0
44.0,131.5,9.0
44.25,131.5,9.0
44.5,130.25,8.5
44.75,130.25,9.0
45.0,130.75,9.0
45.25,130.75,9.0
45.5,131.5,9.0
45.75,131.0,9.5
46.0,131.0,10.0
46.25,131.25,10.5
46.5,131.25,10.0
46.75,131.0,9.0
47.0,131.0,9.0
47.25,130.5,9.0
47.5,130.5,9.0
47.75,130.75,9.5
48.0,130.75,9.5
48.25,130.25,10.0
48.5,130.25,10.0
48.75,126.75,10.5
49.0,125.0,10.5
49.25,125.0,9.5
49.5,125.75,9.5
49.75,125.75,9.5
50.0,126.25,10.0
50.25,126.25,10.0
50.5,127.25,10.0
50.75,127.25,10.0
51.0,128.5,10.5
51.25,128.5,10.0
51.5,129.75,10.0
51.75,129.75,10.5
52.0,130.0,10.5
52.25,130.25,10.5
52.5,130.25,11.0
52.75,130.5,11.0
53.0,130.5,11.0
53.25,131.0,11.0
53.5,131.0,11.0
53.75,131.5,11.5
54.0,131.5,11.5
54.25,132.0,11.5
54.5,132.0,12.0
54.75,132.25,12.0
55.0,131.5,12.0
55.25,131.5,12.5
55.5,130.75,13.0
55.75,130.75,13.0
56.0,131.25,13.0
56.25,131.25,13.0
56.5,130.25,13.0
56.75,130.25,13.5
57.0,129.0,14.0
57.25,129.0,14.0
57.5,129.25,14.5
57.75,129.25,14.5
58.0,128.75,14.5
58.25,128.25,14.5
58.5,128.25,15.0
58.75,127.5,15.0
59.0,127.5,15.5
59.25,128.0,15.5
59.5,128.0,16.0
59.75,127.0,15.5
60.0,127.0,16.5
60.25,126.5,16.5
60.5,126.5,17.0
60.75,126.0,17.0
61.0,126.0,16.5
61.25,125.5,16.5
61.5,125.5,17.0
61.75,126.0,17.0
62.0,126.0,18.5
62.25,126.75,18.5
62.5,126.75,18.5
62.75,126.75,18.0
63.0,126.75,18.5
63.25,126.75,18.0
63.5,126.75,20.5
63.75,127.75,20.0
64.0,128.5,20.5
64.25,128.5,21.0
64.5,129.25,21.5
64.75,129.25,21.0
65.0,129.5,22.0
65.25,129.5,23.5
65.5,129.5,23.0
65.75,130.25,21.0
66.0,130.25,22.5
66.25,129.5,23.0
66.5,129.5,23.5
66.75,128.25,25.5
67.0,128.25,25.5
67.25,127.25,24.5
67.5,127.25,24.5
67.75,127.0,23.0
68.0,127.0,26.5
68.25,126.25,26.5
68.5,126.25,25.0
68.75,125.5,24.5
69.0,125.5,26.0
69.25,125.25,26.0
69.5,125.25,25.5
69.75,125.25,25.5
70.0,125.25,25.0
70.25,125.5,25.0
70.5,125.0,26.0
70.75,125.0,27.0
71.0,125.0,26.0
71.25,125.0,25.5
71.5,123.0,25.5
