t_sec,FHR,UC
0.0,82.0,22.0
0.25,82.0,23.0
0.5,87.5,23.0
0.75,87.5,22.0
1.0,87.5,21.0
1.25,88.75,20.5
1.5,88.75,22.0
1.75,88.75,23.5
2.0,89.0,23.0
2.25,89.0,23.0
2.5,0.0,21.5
2.75,184.25,20.5
3.0,184.25,21.5
3.25,183.5,22.5
3.5,183.5,23.5
3.75,180.5,22.5
4.0,180.5,21.0
4.25,171.5,20.0
4.5,171.5,21.0
4.75,169.0,22.5
5.0,169.0,22.5
5.25,0.0,21.0
5.5,0.0,19.5
5.75,171.75,18.5
6.0,171.75,20.0
6.25,171.75,21.0
6.5,175.75,21.0
6.75,177.0,20.0
7.0,177.0,18.0
7.25,179.5,17.5
7.5,179.5,19.5
7.75,175.0,20.0
8.0,175.0,20.0
8.25,178.75,18.5
8.5,178.75,16.5
8.75,181.5,16.0
9.0,181.5,17.5
9.25,176.25,18.0
9.5,173.75,18.0
9.75,173.75,16.0
10.0,0.0,13.5
10.25,0.0,15.0
10.5,0.0,16.0
10.75,0.0,15.5
11.0,179.25,13.5
11.25,179.25,12.0
11.5,177.0,13.0
11.75,177.0,14.5
12.0,173.0,14.0
12.25,175.0,13.0
12.5,175.0,11.0
12.75,173.75,10.5
13.0,173.75,12.5
13.25,173.75,13.5
13.5,171.75,12.5
13.75,171.25,11.0
14.0,171.25,10.0
14.25,171.25,12.5
14.5,171.25,14.0
14.75,166.25,13.0
15.0,166.25,11.0
15.25,160.0,10.5
15.5,156.75,11.5
15.75,156.75,13.0
16.0,156.75,12.5
16.25,155.25,11.0
16.5,155.25,10.5
16.75,155.0,11.0
17.0,155.0,12.0
17.25,155.0,12.5
17.5,155.0,10.5
17.75,0.0,10.0
18.0,0.0,9.5
18.25,0.0,11.0
18.5,0.0,12.5
18.75,0.0,10.5
19.0,0.0,10.0
19.25,0.0,10.0
19.5,0.0,9.5
19.75,0.0,10.5
20.0,0.0,10.5
20.25,0.0,9.5
20.5,0.0,9.5
20.75,0.0,9.0
21.0,0.0,10.5
21.25,0.0,12.0
21.5,0.0,10.0
21.75,0.0,9.0
22.0,0.0,9.5
22.25,0.0,11.0
22.5,0.0,12.0
22.75,0.0,11.0
23.0,0.0,10.5
23.25,0.0,10.5
23.5,0.0,12.5
23.75,0.0,14.0
24.0,0.0,13.0
24.25,0.0,12.5
24.5,0.0,13.5
24.75,0.0,15.5
25.0,194.75,17.0
25.25,194.75,16.5
25.5,194.75,15.5
25.75,199.5,14.0
26.0,199.5,15.0
26.25,202.75,16.0
26.5,204.0,16.5
26.75,204.0,16.0
27.0,204.75,14.5
27.25,204.75,12.5
27.5,205.0,12.0
27.75,205.25,13.5
28.0,205.25,14.0
28.25,0.0,15.0
28.5,0.0,16.0
28.75,100.75,15.0
29.0,100.75,14.5
29.25,100.75,13.5
29.5,100.75,15.0
29.75,100.75,16.5
30.0,101.25,17.5
30.25,101.25,16.5
30.5,100.0,15.5
30.75,100.0,15.5
31.0,98.0,16.0
31.25,98.0,17.5
31.5,98.0,16.0
31.75,97.75,14.5
32.0,97.75,14.5
32.25,97.75,14.5
32.5,97.75,14.0
32.75,97.75,14.0
33.0,0.0,14.0
33.25,0.0,13.5
33.5,0.0,14.0
33.75,0.0,15.0
34.0,0.0,14.0
34.25,0.0,12.0
34.5,0.0,12.5
34.75,0.0,14.5
35.0,0.0,16.0
35.25,95.0,15.0
35.5,95.0,14.0
35.75,95.0,14.0
36.0,95.0,16.0
36.25,95.0,17.0
36.5,95.0,17.0
36.75,95.0,17.0
37.0,95.0,16.0
37.25,97.0,18.0
37.5,97.0,19.5
37.75,99.5,19.0
38.0,99.5,18.5
38.25,98.25,18.0
38.5,98.25,17.0
38.75,99.5,16.5
39.0,99.5,16.0
39.25,99.5,15.0
39.5,99.5,15.5
39.75,99.5,16.5
40.0,97.75,17.0
40.25,97.75,16.5
40.5,97.75,15.0
40.75,97.5,15.5
41.0,97.5,16.5
41.25,95.25,15.0
41.5,95.25,15.0
41.75,95.25,17.0
42.0,91.0,17.0
42.25,91.0,17.0
42.5,91.0,17.0
42.75,92.75,15.5
43.0,92.75,14.0
43.25,91.5,14.0
43.5,91.5,14.5
43.75,93.5,14.0
44.0,93.5,13.5
44.25,93.5,14.0
44.5,92.5,13.5
44.75,92.5,13.0
45.0,92.5,13.5
45.25,96.0,13.5
45.5,96.0,12.5
45.75,96.75,12.5
46.0,96.75,13.0
46.25,96.75,13.5
46.5,95.0,14.0
46.75,95.0,14.5
47.0,99.25,14.5
47.25,99.25,13.5
47.5,101.75,14.0
47.75,101.75,15.0
48.0,101.75,15.5
48.25,100.5,15.5
48.5,100.5,15.0
48.75,100.5,14.0
49.0,100.5,14.0
49.25,100.5,13.5
49.5,102.75,14.5
49.75,102.75,15.0
50.0,102.75,15.5
50.25,103.25,14.5
50.5,103.25,13.5
50.75,105.0,14.5
51.0,105.0,15.0
51.25,105.0,15.5
51.5,105.5,16.0
51.75,105.5,16.0
52.0,105.0,16.0
52.25,105.0,17.0
52.5,105.0,18.0
52.75,105.0,19.0
53.0,105.75,18.0
53.25,105.75,17.5
53.5,105.75,16.0
53.75,105.5,17.5
54.0,105.5,23.0
54.25,105.5,16.5
54.5,105.5,15.0
54.75,105.5,15.5
55.0,100.5,15.5
55.25,100.5,16.0
55.5,100.5,15.5
55.75,100.5,14.5
56.0,102.25,14.0
56.25,102.25,13.0
56.5,102.25,13.0
56.75,102.25,14.5
57.0,102.25,14.5
57.25,102.25,14.0
57.5,97.0,13.5
57.75,97.0,13.0
58.0,95.0,13.5
58.25,95.0,15.5
58.5,95.0,17.5
58.75,97.25,17.5
59.0,97.25,16.5
59.25,98.0,16.5
59.5,98.0,17.0
59.75,98.0,18.0
60.0,98.25,19.0
60.25,98.25,18.5
60.5,97.25,17.0
60.75,97.25,16.0
61.0,97.25,17.0
61.25,96.25,17.5
61.5,96.25,17.5
61.75,96.5,17.0
62.0,96.5,16.5
62.25,96.5,16.0
62.5,96.5,16.5
62.75,96.5,17.5
63.0,97.75,19.0
63.25,97.75,18.0
63.5,96.5,16.5
63.75,96.5,17.0
64.0,96.5,17.0
64.25,97.0,17.0
64.5,97.0,16.5
64.75,98.5,16.5
65.0,98.5,17.0
65.25,98.5,17.0
65.5,98.5,17.5
65.75,98.5,16.5
66.0,96.25,17.0
66.25,96.25,17.5
66.5,99.25,17.5
66.75,99.25,17.0
67.0,99.75,17.0
67.25,99.75,17.0
67.5,100.0,17.5
67.75,100.0,18.0
68.0,100.0,18.5
68.25,100.0,18.5
68.5,100.0,19.0
68.75,106.0,19.5
69.0,106.0,18.5
69.25,106.0,17.5
69.5,106.0,18.5
69.75,101.25,19.0
70.0,101.25,18.5
70.25,101.25,18.5
70.5,100.5,18.5
70.75,100.5,19.0
71.0,98.25,20.0
71.25,98.25,20.0
71.5,98.25,20.5
71.75,99.5,19.5
72.0,99.5,17.5
72.25,98.5,18.0
72.5,98.5,19.0
72.75,97.25,20.0
73.0,97.25,21.0
73.25,97.25,20.5
73.5,97.25,21.0
73.75,97.25,21.0
74.0,97.25,21.5
74.25,99.0,23.0
74.5,99.0,24.0
74.75,99.0,23.5
75.0,99.0,22.5
75.25,99.0,22.5
75.5,99.0,22.5
75.75,99.0,23.5
76.0,99.0,24.0
76.25,99.0,23.0
76.5,103.0,22.0
76.75,103.0,21.0
77.0,103.0,19.5
77.25,103.0,20.0
