t_sec,FHR,UC
0.0,173.0,26.0
0.25,173.0,26.0
0.5,174.0,26.0
0.75,174.0,26.0
1.0,174.0,26.0
1.25,174.0,26.0
1.5,174.0,26.0
1.75,174.0,26.0
2.0,175.0,26.0
2.25,175.0,26.0
2.5,175.0,26.0
2.75,174.0,26.0
3.0,176.0,25.0
3.25,175.0,25.0
3.5,175.0,26.0
3.75,176.0,26.0
4.0,175.0,26.0
4.25,175.0,26.0
4.5,175.0,26.0
4.75,176.0,26.0
5.0,175.0,26.0
5.25,175.0,26.0
5.5,175.0,26.0
5.75,175.0,26.0
6.0,175.0,26.0
6.25,175.0,26.0
6.5,175.0,26.0
6.75,175.0,26.0
7.0,175.0,26.0
7.25,175.0,26.0
7.5,174.0,26.0
7.75,174.0,26.0
8.0,174.0,25.0
8.25,171.0,25.0
8.5,173.0,26.0
8.75,173.0,26.0
9.0,173.0,26.0
9.25,173.0,26.0
9.5,173.0,26.0
9.75,173.0,26.0
10.0,173.0,26.0
10.25,174.0,26.0
10.5,172.0,26.0
10.75,172.0,26.0
11.0,174.0,26.0
11.25,173.0,26.0
11.5,174.0,26.0
11.75,174.0,26.0
12.0,174.0,26.0
12.25,174.0,26.0
12.5,174.0,26.0
12.75,174.0,26.0
13.0,175.0,26.0
13.25,174.0,26.0
13.5,174.0,27.0
13.75,174.0,27.0
14.0,175.0,26.0
14.25,175.0,26.0
14.5,175.0,26.0
14.75,174.0,26.0
15.0,175.0,26.0
15.25,175.0,26.0
15.5,174.0,26.0
15.75,174.0,26.0
16.0,175.0,26.0
16.25,175.0,26.0
16.5,171.0,26.0
16.75,170.0,26.0
17.0,171.0,26.0
17.25,171.0,26.0
17.5,172.0,26.0
17.75,172.0,26.0
18.0,172.0,27.0
18.25,172.0,27.0
18.5,172.0,27.0
18.75,172.0,27.0
19.0,172.0,26.0
19.25,172.0,26.0
19.5,173.0,27.0
19.75,173.0,27.0
20.0,173.0,27.0
20.25,173.0,27.0
20.5,175.0,26.0
20.75,175.0,26.0
21.0,173.0,26.0
21.25,174.0,26.0
21.5,175.0,26.0
21.75,175.0,26.0
22.0,174.0,26.0
22.25,175.0,26.0
22.5,175.0,26.0
22.75,175.0,26.0
23.0,175.0,27.0
23.25,175.0,27.0
23.5,175.0,28.0
23.75,175.0,28.0
24.0,175.0,28.0
24.25,176.0,28.0
24.5,176.0,28.0
24.75,175.0,28.0
25.0,175.0,27.0
25.25,175.0,27.0
25.5,175.0,27.0
25.75,176.0,27.0
26.0,177.0,27.0
26.25,177.0,27.0
26.5,175.0,27.0
26.75,175.0,27.0
27.0,176.0,27.0
27.25,176.0,27.0
27.5,175.0,28.0
27.75,176.0,28.0
28.0,176.0,28.0
28.25,176.0,28.0
28.5,176.0,28.0
28.75,176.0,28.0
29.0,177.0,28.0
29.25,177.0,28.0
29.5,176.0,28.0
29.75,177.0,28.0
30.0,177.0,29.0
30.25,176.0,29.0
30.5,177.0,31.0
30.75,178.0,31.0
31.0,178.0,33.0
31.25,178.0,33.0
31.5,177.0,33.0
31.75,179.0,33.0
32.0,179.0,33.0
32.25,178.0,33.0
32.5,179.0,35.0
32.75,179.0,35.0
33.0,179.0,38.0
33.25,179.0,38.0
33.5,179.0,40.0
33.75,179.0,40.0
34.0,179.0,39.0
34.25,179.0,39.0
34.5,179.0,36.0
34.75,179.0,36.0
35.0,179.0,34.0
35.25,180.0,34.0
35.5,179.0,34.0
35.75,179.0,34.0
36.0,179.0,37.0
36.25,180.0,37.0
36.5,179.0,39.0
36.75,179.0,39.0
37.0,179.0,37.0
37.25,179.0,37.0
37.5,178.0,33.0
37.75,178.0,33.0
38.0,178.0,31.0
38.25,178.0,31.0
38.5,178.0,34.0
38.75,177.0,34.0
39.0,177.0,39.0
39.25,178.0,39.0
39.5,175.0,42.0
39.75,175.0,42.0
40.0,175.0,39.0
40.25,175.0,39.0
40.5,172.0,36.0
40.75,172.0,36.0
41.0,172.0,34.0
41.25,172.0,34.0
41.5,171.0,38.0
41.75,171.0,38.0
42.0,169.0,44.0
42.25,168.0,44.0
42.5,168.0,46.0
42.75,168.0,46.0
43.0,169.0,39.0
43.25,168.0,39.0
43.5,168.0,31.0
43.75,169.0,31.0
44.0,169.0,31.0
44.25,169.0,31.0
44.5,170.0,39.0
44.75,170.0,39.0
45.0,170.0,45.0
45.25,170.0,45.0
45.5,170.0,41.0
