t_sec,FHR,UC
0.0,145.75,5.5
0.25,145.75,5.5
0.5,146.0,5.5
0.75,145.5,5.5
1.0,145.5,5.0
1.25,144.0,5.5
1.5,144.0,5.5
1.75,142.75,6.0
2.0,142.75,7.0
2.25,142.75,7.0
2.5,142.0,6.0
2.75,142.0,5.5
3.0,141.0,5.5
3.25,141.0,5.0
3.5,141.25,5.5
3.75,140.75,5.5
4.0,140.75,5.5
4.25,141.5,5.5
4.5,141.5,5.5
4.75,141.25,5.0
5.0,142.75,4.5
5.25,142.75,5.0
5.5,143.0,6.0
5.75,143.0,6.5
6.0,143.25,6.0
6.25,143.25,5.5
6.5,143.25,5.0
6.75,143.25,5.0
7.0,143.25,5.5
7.25,143.0,5.5
7.5,143.25,5.5
7.75,143.25,5.5
8.0,143.25,5.5
8.25,143.25,5.0
8.5,143.75,5.0
8.75,144.75,5.0
9.0,144.75,5.5
9.25,144.5,5.5
9.5,144.5,6.0
9.75,143.0,4.5
10.0,143.0,4.5
10.25,143.25,4.5
10.5,143.75,4.5
10.75,143.75,4.5
11.0,143.5,6.0
11.25,143.5,7.5
11.5,143.25,7.0
11.75,143.5,5.0
12.0,143.5,5.0
12.25,144.5,5.5
12.5,144.5,6.0
12.75,145.5,7.0
13.0,144.75,8.0
13.25,144.75,8.0
13.5,143.25,6.5
13.75,143.5,6.0
14.0,143.5,5.5
14.25,144.0,5.5
14.5,144.0,5.5
14.75,144.5,5.5
15.0,144.25,5.5
15.25,144.25,5.5
15.5,144.75,5.0
15.75,144.75,4.5
16.0,145.0,4.5
16.25,145.5,4.0
16.5,145.5,4.0
16.75,146.0,4.5
17.0,146.0,5.5
17.25,146.25,6.0
17.5,144.75,6.0
17.75,144.75,5.0
18.0,145.0,4.5
18.25,145.0,4.5
18.5,145.25,5.0
18.75,145.75,5.0
19.0,145.75,5.5
19.25,146.0,5.5
19.5,146.0,6.0
19.75,146.5,5.0
20.0,146.75,5.0
20.25,146.75,5.5
20.5,147.0,6.0
20.75,147.0,6.0
21.0,147.0,6.0
21.25,147.0,5.0
21.5,147.0,5.0
21.75,147.25,5.0
22.0,147.75,5.0
22.25,147.75,5.0
22.5,148.25,5.0
22.75,148.25,5.5
23.0,149.0,5.0
23.25,148.75,4.5
23.5,148.75,4.5
23.75,148.75,5.5
24.0,149.5,6.0
24.25,149.5,6.0
24.5,146.5,5.5
24.75,146.5,5.0
25.0,146.5,5.0
25.25,142.75,5.5
25.5,142.75,5.5
25.75,139.5,5.5
26.0,139.5,5.5
26.25,142.5,5.5
26.5,142.75,5.5
26.75,142.75,5.5
27.0,142.25,6.0
27.25,142.25,6.0
27.5,141.5,6.5
27.75,141.5,6.5
28.0,141.5,6.0
28.25,141.25,5.5
28.5,141.25,5.5
28.75,140.75,5.5
29.0,140.75,5.5
29.25,140.75,5.5
29.5,141.0,5.5
29.75,141.0,5.5
30.0,141.25,6.0
30.25,141.25,5.5
30.5,141.0,5.5
30.75,141.75,5.5
31.0,141.75,6.0
31.25,142.25,6.5
31.5,142.25,7.0
31.75,142.25,7.0
32.0,142.0,6.5
32.25,142.0,6.0
32.5,142.25,5.5
32.75,142.25,6.0
33.0,143.0,6.0
33.25,143.0,5.5
33.5,143.0,5.5
33.75,143.5,5.0
34.0,143.5,5.0
34.25,144.0,5.5
34.5,143.75,6.0
34.75,143.75,6.5
35.0,144.0,6.5
35.25,144.0,6.5
35.5,144.5,5.5
35.75,145.0,5.5
36.0,145.0,5.5
36.25,144.75,5.5
36.5,144.75,5.5
36.75,144.75,5.5
37.0,144.0,5.5
37.25,144.0,5.0
37.5,143.75,5.0
37.75,143.75,6.0
38.0,143.25,6.0
38.25,143.5,6.0
38.5,143.5,6.5
38.75,143.25,6.0
39.0,143.25,5.5
39.25,143.25,5.5
39.5,143.75,5.5
39.75,143.75,5.0
40.0,143.25,5.0
40.25,143.25,5.0
40.5,143.25,4.5
40.75,143.0,4.5
41.0,143.0,5.0
41.25,143.25,5.0
41.5,143.25,5.5
41.75,143.25,6.5
42.0,141.5,6.5
42.25,141.5,6.0
42.5,141.0,5.5
42.75,141.0,5.5
43.0,141.25,5.5
43.25,141.25,5.5
43.5,141.5,5.5
43.75,142.25,5.5
44.0,142.25,5.0
44.25,142.5,4.5
44.5,142.5,4.5
44.75,143.0,5.5
45.0,143.5,5.5
45.25,143.5,5.5
45.5,142.5,5.5
45.75,142.5,5.0
46.0,142.0,4.5
46.25,142.25,4.5
46.5,142.25,4.5
46.75,142.25,4.0
47.0,142.25,4.5
47.25,142.5,4.0
47.5,142.0,4.0
47.75,142.0,4.0
48.0,142.25,4.0
48.25,142.25,4.5
48.5,142.5,4.5
48.75,143.25,5.0
49.0,143.25,5.5
49.25,143.0,5.0
49.5,143.0,4.5
49.75,142.75,4.0
50.0,142.75,4.0
50.25,142.75,4.0
50.5,143.0,3.5
50.75,143.0,3.5
51.0,143.25,3.5
51.25,143.0,3.0
51.5,143.0,3.0
51.75,142.25,3.0
52.0,142.25,3.5
52.25,142.0,4.0
52.5,142.25,5.0
52.75,142.25,5.0
53.0,142.0,4.0
53.25,142.0,4.0
53.5,142.75,4.0
53.75,142.75,4.0
54.0,142.5,4.5
54.25,142.5,4.5
54.5,142.5,4.5
54.75,143.0,4.5
55.0,143.0,4.0
55.25,142.75,4.0
55.5,143.25,4.0
55.75,143.25,4.5
56.0,143.75,4.5
56.25,143.75,5.0
56.5,143.25,4.5
56.75,143.5,3.5
57.0,143.5,3.5
57.25,144.0,3.5
57.5,144.0,3.5
57.75,143.75,3.5
58.0,143.5,4.0
58.25,143.5,3.5
58.5,143.25,3.5
58.75,143.25,4.0
59.0,143.25,3.0
59.25,143.25,3.0
59.5,143.25,3.5
59.75,143.25,4.5
60.0,143.25,5.0
60.25,142.25,5.0
60.5,142.0,4.5
60.75,142.0,4.0
61.0,142.0,3.5
61.25,142.0,4.0
61.5,142.25,3.5
61.75,142.0,4.0
62.0,142.0,4.0
62.25,142.0,3.5
62.5,142.0,3.5
62.75,142.25,3.5
63.0,142.5,3.0
63.25,142.5,3.0
63.5,142.75,3.0
63.75,142.75,4.0
64.0,143.25,4.5
64.25,143.25,4.5
64.5,143.25,4.0
64.75,143.0,3.5
65.0,143.0,3.5
65.25,143.25,4.0
65.5,143.25,4.0
65.75,143.0,4.0
66.0,142.75,4.0
66.25,142.75,4.0
66.5,142.0,4.0
66.75,142.0,3.5
67.0,142.25,4.0
67.25,142.75,4.0
67.5,142.75,4.5
67.75,143.0,5.0
68.0,143.0,4.5
68.25,142.25,3.5
68.5,142.75,3.5
68.75,142.75,3.5
69.0,143.0,3.5
69.25,143.0,3.5
69.5,143.5,4.0
69.75,143.75,3.5
70.0,143.75,3.0
70.25,144.25,3.0
70.5,144.25,3.5
70.75,144.5,4.0
71.0,145.0,4.5
71.25,145.0,4.5
71.5,144.25,4.0
71.75,144.25,3.5
72.0,144.25,3.5
72.25,144.5,3.5
72.5,144.5,4.0
72.75,144.0,4.0
73.0,144.0,4.0
73.25,143.5,4.0
73.5,143.25,3.5
73.75,143.25,3.0
74.0,142.75,3.5
74.25,142.75,4.0
74.5,142.75,4.5
74.75,142.75,4.5
75.0,142.75,4.0
75.25,142.5,3.5
75.5,142.5,3.0
75.75,143.0,3.0
76.0,143.25,3.5
76.25,143.25,3.5
76.5,143.25,3.5
76.75,143.25,4.0
77.0,143.25,4.0
77.25,143.5,3.0
77.5,143.5,3.0
77.75,144.5,4.0
78.0,144.5,4.5
78.25,144.75,4.5
78.5,144.0,4.0
78.75,144.0,3.5
79.0,143.5,3.0
