t_sec,FHR,UC
0.0,0.0,73.5
0.25,0.0,71.5
0.5,0.0,67.5
0.75,96.0,73.5
1.0,96.0,74.5
1.25,97.25,72.0
1.5,97.25,71.0
1.75,95.0,72.0
2.0,95.0,70.5
2.25,95.0,67.0
2.5,99.5,71.5
2.75,99.5,72.5
3.0,103.25,70.0
3.25,103.25,70.5
3.5,102.0,74.0
3.75,102.0,74.0
4.0,102.0,72.5
4.25,102.0,69.5
4.5,101.75,71.5
4.75,101.75,72.5
5.0,101.75,72.0
5.25,101.75,72.5
5.5,101.75,72.0
5.75,101.75,71.0
6.0,101.75,72.0
6.25,101.75,71.0
6.5,0.0,68.0
6.75,0.0,68.5
7.0,0.0,70.5
7.25,0.0,67.0
7.5,0.0,67.5
7.75,152.0,66.5
8.0,152.0,63.5
8.25,150.75,62.5
8.5,150.75,59.0
8.75,150.75,59.0
9.0,151.0,58.5
9.25,151.0,58.5
9.5,151.0,59.0
9.75,150.75,58.5
10.0,150.75,56.5
10.25,150.75,55.0
10.5,150.75,54.5
10.75,151.0,52.5
11.0,151.0,52.5
11.25,0.0,52.5
11.5,0.0,51.5
11.75,0.0,48.0
12.0,0.0,49.0
12.25,95.75,49.5
12.5,95.75,47.5
12.75,98.5,47.0
13.0,98.5,48.5
13.25,98.5,47.0
13.5,98.5,44.5
13.75,98.5,45.0
14.0,98.25,50.0
14.25,98.25,48.0
14.5,98.25,48.0
14.75,98.5,48.0
15.0,98.5,48.0
15.25,98.25,49.5
15.5,98.25,49.5
15.75,0.0,49.0
16.0,0.0,52.0
16.25,0.0,50.0
16.5,0.0,48.5
16.75,0.0,49.5
17.0,0.0,49.5
17.25,0.0,49.0
17.5,148.25,50.0
17.75,148.25,50.0
18.0,141.75,50.0
18.25,141.75,51.5
18.5,134.25,50.5
18.75,134.25,47.0
19.0,135.0,45.5
19.25,135.0,47.5
19.5,135.0,48.0
19.75,135.0,44.5
20.0,135.0,44.0
20.25,135.0,45.5
20.5,135.0,46.5
20.75,135.0,42.5
21.0,135.0,41.5
21.25,134.75,40.0
21.5,135.0,40.0
21.75,135.0,41.0
22.0,0.0,41.5
22.25,0.0,44.0
22.5,0.0,46.0
22.75,143.0,47.5
23.0,143.0,46.5
23.25,143.0,47.0
23.5,143.0,47.0
23.75,143.0,46.0
24.0,143.0,47.0
24.25,143.0,49.5
24.5,143.0,46.5
24.75,143.0,39.5
25.0,142.75,39.0
25.25,143.0,40.5
25.5,143.0,43.5
25.75,142.75,41.0
26.0,0.0,39.5
26.25,0.0,37.0
26.5,0.0,37.0
26.75,0.0,40.0
27.0,0.0,38.5
27.25,0.0,39.5
27.5,0.0,39.5
27.75,0.0,19.0
28.0,0.0,19.0
28.25,0.0,17.5
28.5,0.0,17.5
28.75,0.0,18.5
29.0,0.0,17.5
29.25,0.0,19.0
29.5,0.0,17.5
29.75,0.0,16.0
30.0,0.0,17.0
30.25,0.0,18.0
30.5,0.0,18.5
30.75,0.0,17.0
31.0,0.0,15.0
31.25,0.0,18.0
31.5,0.0,17.5
31.75,0.0,15.0
32.0,0.0,16.0
32.25,0.0,17.0
32.5,0.0,18.0
32.75,0.0,15.5
33.0,0.0,13.5
33.25,0.0,13.0
33.5,0.0,14.0
33.75,0.0,14.0
34.0,0.0,13.5
34.25,0.0,15.0
34.5,0.0,15.5
34.75,0.0,14.5
35.0,0.0,18.5
35.25,0.0,16.0
35.5,0.0,14.0
35.75,0.0,14.5
36.0,0.0,15.5
36.25,0.0,16.5
36.5,0.0,16.0
36.75,0.0,18.5
37.0,145.5,16.5
37.25,145.5,15.5
37.5,150.75,18.0
37.75,150.75,19.5
38.0,154.0,19.0
38.25,154.75,20.0
38.5,154.75,19.0
38.75,154.75,19.0
